Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.4 , 702 , 1.45985 , 0.042 , 1.088 , 2 , 707 , 5.4 , 5.32 , 5.4 , 712.4 , 712.4 , 0 , 383 , 222 , 0.140307 , 105 , 0.165538 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.4 , 702 , 1.45985 , 0.043 , 1.043 , 2 , 707 , 5.4 , 5.32 , 5.4 , 712.4 , 712.4 , 0 , 334 , 216 , 0.130506 , 92 , 0.213448 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.4 , 702 , 1.45985 , 0.043 , 1.203 , 2 , 707 , 5.4 , 5.32 , 5.4 , 712.4 , 712.4 , 0 , 381 , 220 , 0.138687 , 113 , 0.272729 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.4 , 702 , 1.45985 , 0.042 , 1.027 , 2 , 707 , 5.4 , 5.32 , 5.4 , 712.4 , 712.4 , 0 , 409 , 198 , 0.116872 , 110 , 0.167768 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.4 , 702 , 1.45985 , 0.042 , 0.953 , 2 , 707 , 5.4 , 5.32 , 5.4 , 712.4 , 712.4 , 0 , 309 , 204 , 0.116405 , 94 , 0.13102 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.4 , 702 , 1.45985 , 0.043 , 1.123 , 2 , 707 , 5.4 , 5.32 , 5.4 , 712.4 , 712.4 , 0 , 408 , 198 , 0.116909 , 111 , 0.261719 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_0.svrp , 712.4 , 702 , 1.45985 , 0.043 , 1.005 , 2 , 707 , 5.4 , 5.32 , 5.4 , 712.4 , 712.4 , 0 , 273 , 200 , 0.111976 , 106 , 0.195935 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.039 , 9.299 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 866 , 439 , 0.394243 , 110 , 0.293173 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.04 , 11.856 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 676 , 529 , 0.375929 , 102 , 0.236262 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.04 , 11.8 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 795 , 498 , 0.426034 , 118 , 0.742256 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.04 , 8.673 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 719 , 476 , 0.386854 , 90 , 0.656307 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.039 , 11.352 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 819 , 482 , 0.405333 , 95 , 0.262336 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.04 , 10.211 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 745 , 481 , 0.407319 , 108 , 0.266233 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.04 , 13.08 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 845 , 543 , 0.439413 , 148 , 0.750033 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_1.svrp , 658.56 , 642.5 , 2.43865 , 0.04 , 11.962 , 2 , 653 , 5.56 , 5.56 , 5.56 , 658.56 , 658.56 , 0 , 851 , 525 , 0.418818 , 137 , 0.762886 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.055 , 1.082 , 2 , 684 , 3.84 , 3.08 , 3.2 , 687.84 , 687.84 , 0 , 189 , 148 , 0.103493 , 81 , 0.119604 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.054 , 1.063 , 2 , 684 , 3.84 , 3.08 , 3.2 , 687.84 , 687.84 , 0 , 176 , 146 , 0.100473 , 82 , 0.109461 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.056 , 1.203 , 2 , 684 , 3.84 , 3.08 , 3.2 , 687.84 , 687.84 , 0 , 205 , 169 , 0.108655 , 110 , 0.197065 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.056 , 1.599 , 2 , 685 , 2.84 , 2.84 , 2.84 , 687.84 , 687.84 , 0 , 296 , 224 , 0.148539 , 171 , 0.287402 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.054 , 1.077 , 2 , 684 , 3.84 , 3.08 , 3.2 , 687.84 , 687.84 , 0 , 224 , 161 , 0.128586 , 81 , 0.120454 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.054 , 0.987 , 2 , 684 , 3.84 , 3.08 , 3.2 , 687.84 , 687.84 , 0 , 224 , 157 , 0.099779 , 84 , 0.125446 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.055 , 1.11 , 2 , 684 , 3.84 , 3.08 , 3.2 , 687.84 , 687.84 , 0 , 186 , 157 , 0.113621 , 89 , 0.196024 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 687.84 , 677 , 1.57595 , 0.056 , 1.042 , 2 , 684 , 3.84 , 3.08 , 3.2 , 687.84 , 687.84 , 0 , 169 , 144 , 0.097913 , 86 , 0.169179 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.07 , 3.684 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 1172 , 305 , 0.359914 , 213 , 0.415018 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.071 , 3.712 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 1153 , 286 , 0.355392 , 235 , 0.441745 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.072 , 4.087 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 1120 , 273 , 0.330841 , 219 , 0.960298 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.071 , 4.057 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 1112 , 275 , 0.316416 , 228 , 0.907048 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.071 , 3.467 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 1105 , 271 , 0.38347 , 211 , 0.40673 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.07 , 3.381 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 987 , 278 , 0.361674 , 199 , 0.376608 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.071 , 4.214 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 1088 , 303 , 0.397919 , 214 , 0.935465 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.96 , 681 , 2.14955 , 0.072 , 3.819 , 2 , 689 , 6.96 , 6.88 , 6.88 , 695.96 , 695.96 , 0 , 1011 , 275 , 0.373103 , 197 , 0.898218 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.066 , 0.597 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 69 , 117 , 0.055695 , 32 , 0.051925 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.067 , 0.484 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 5 , 102 , 0.050097 , 19 , 0.035293 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.068 , 0.613 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 69 , 117 , 0.056307 , 33 , 0.069469 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.068 , 0.489 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 5 , 102 , 0.050186 , 19 , 0.05763 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.067 , 0.52 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 65 , 110 , 0.052666 , 24 , 0.037396 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.066 , 0.619 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 103 , 113 , 0.057882 , 51 , 0.071175 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.066 , 0.549 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 65 , 110 , 0.052184 , 26 , 0.05332 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 634.56 , 630 , 0.718608 , 0.067 , 0.601 , 2 , 632 , 2.56 , 2.56 , 2.56 , 634.56 , 634.56 , 0 , 88 , 112 , 0.05567 , 40 , 0.085354 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.052 , 6.041 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 1865 , 225 , 0.34153 , 302 , 0.660339 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.053 , 4.741 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 2158 , 227 , 0.457019 , 271 , 0.665053 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.054 , 5.036 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 1342 , 244 , 0.289292 , 172 , 1.01989 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.054 , 4.172 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 1598 , 229 , 0.299569 , 176 , 1.15381 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.052 , 4.597 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 1312 , 207 , 0.251285 , 272 , 0.528691 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.052 , 3.031 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 1179 , 216 , 0.26015 , 203 , 0.386724 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.052 , 4.662 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 1327 , 210 , 0.29351 , 163 , 1.07962 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 662.28 , 645.071 , 2.59838 , 0.054 , 4.538 , 2 , 652 , 10.28 , 9.72 , 9.72 , 662.28 , 662.28 , 0 , 1482 , 227 , 0.335811 , 257 , 1.17271 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.107 , 13.237 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 2318 , 478 , 0.665676 , 489 , 0.941116 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.107 , 12.502 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 2462 , 473 , 0.750888 , 388 , 0.889384 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.109 , 14.444 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 2330 , 474 , 0.696288 , 510 , 1.79311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.107 , 13.702 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 2438 , 463 , 0.771409 , 396 , 1.95759 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.107 , 12.57 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 2065 , 482 , 0.590071 , 429 , 0.830856 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.108 , 12.729 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 2028 , 483 , 0.606589 , 455 , 0.867869 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.109 , 14.22 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 2120 , 488 , 0.599903 , 462 , 1.65177 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 673.44 , 657 , 2.4412 , 0.108 , 13.455 , 2 , 671 , 2.44 , 2.44 , 2.44 , 673.44 , 673.44 , 0 , 1976 , 478 , 0.607956 , 426 , 1.58778 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.124 , 0.569 , 2 , 604 , 5.07999 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 52 , 134 , 0.06352 , 16 , 0.036838 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.123 , 0.548 , 2 , 604 , 5.07999 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 52 , 134 , 0.063921 , 16 , 0.037253 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.124 , 0.611 , 2 , 604 , 5.07999 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 52 , 134 , 0.063607 , 16 , 0.074482 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.126 , 0.606 , 2 , 604 , 5.07999 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 52 , 134 , 0.063987 , 16 , 0.074174 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.123 , 0.521 , 2 , 604 , 5.08 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 49 , 133 , 0.063822 , 18 , 0.036475 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.126 , 0.511 , 2 , 604 , 5.08 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 52 , 133 , 0.064994 , 20 , 0.039877 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.127 , 0.537 , 2 , 604 , 5.08 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 49 , 133 , 0.063803 , 18 , 0.067852 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 609.08 , 604.028 , 0.829483 , 0.126 , 0.591 , 2 , 604 , 5.08 , 5.08 , 5.08 , 609.08 , 609.08 , 0 , 52 , 133 , 0.064978 , 20 , 0.074281 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.068 , 0.515 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 0 , 68 , 125 , 0.05467 , 37 , 0.064082 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.068 , 0.512 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 8.86376e-08 , 79 , 113 , 0.053708 , 53 , 0.09005 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.069 , 0.537 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 0 , 58 , 126 , 0.054362 , 34 , 0.091646 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.07 , 0.575 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 8.86376e-08 , 74 , 112 , 0.052084 , 50 , 0.135993 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.069 , 0.504 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 0 , 64 , 110 , 0.05046 , 48 , 0.07448 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.069 , 0.477 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 0 , 59 , 107 , 0.04727 , 38 , 0.064126 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.069 , 0.582 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 0 , 83 , 114 , 0.054128 , 44 , 0.138657 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 610 , 606.294 , 0.607521 , 0.069 , 0.5 , 2 , 606 , 4 , 4 , 4 , 610 , 610 , 0 , 54 , 108 , 0.046536 , 33 , 0.097147 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.088 , 7.468 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 1039 , 399 , 0.361208 , 270 , 0.487051 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.089 , 8.708 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 1314 , 409 , 0.373619 , 450 , 0.737747 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.09 , 8.706 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 1228 , 427 , 0.402605 , 349 , 1.14095 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.089 , 8.59 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 1159 , 395 , 0.36345 , 326 , 1.05291 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.089 , 10.745 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 1965 , 411 , 0.451136 , 602 , 0.977433 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.09 , 8.492 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 1136 , 409 , 0.367769 , 411 , 0.632797 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.091 , 8.868 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 972 , 425 , 0.354179 , 343 , 0.911993 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/60_2_0.93_1_9.svrp , 665.48 , 651.75 , 2.06317 , 0.092 , 8.836 , 2 , 661 , 4.48 , 4.48 , 4.48 , 665.48 , 665.48 , 0 , 1145 , 400 , 0.371588 , 385 , 1.05506 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 695.12 , 668.917 , 3.76961 , 0.073 , 98.592 , 2 , 671 , 24.12 , 23.8 , 24.08 , 695.12 , 695.12 , 0 , 13140 , 1743 , 3.8327 , 2067 , 3.74758 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 695.12 , 668.917 , 3.76961 , 0.073 , 66.495 , 2 , 671 , 24.12 , 23.8 , 24.08 , 695.12 , 695.12 , 0 , 10337 , 1497 , 2.79703 , 1912 , 3.15466 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
