Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 687.209 , 0.812682 , 2.149 , 3.597 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 278 , 250 , 0.384647 , 0 , 0 , 3 , 0 , 0.066209 , 454 , 0.697023 , 6 , 0.06003 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 687.542 , 0.764722 , 21.29 , 22.896 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 303 , 240 , 1.32879 , 0 , 0 , 1 , 0 , 0.064749 , 505 , 17.8811 , 11 , 0.068423 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 753.2 , 736.5 , 2.21721 , 0.075 , 2.007 , 4 , 739 , 14.2 , 14.2 , 15.56 , 753.2 , 753.2 , 0 , 617 , 432 , 0.135392 , 0 , 0 , 43 , 32 , 0.307759 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 753.2 , 746.266 , 0.920604 , 6.458 , 7.446 , 4 , 739 , 14.2 , 14.2 , 15.56 , 753.2 , 753.2 , 0 , 59 , 221 , 1.8142 , 0 , 0 , 10 , 0 , 0.046597 , 947 , 1.89764 , 1 , 0.02638 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 753.2 , 751.963 , 0.164253 , 6.634 , 7.174 , 4 , 739 , 14.2 , 14.2 , 15.56 , 753.2 , 753.2 , 0 , 43 , 208 , 1.80125 , 0 , 0 , 6 , 0 , 0.027012 , 947 , 1.89304 , 0 , 0.019829 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 753.2 , 752.119 , 0.143578 , 43.805 , 44.606 , 4 , 739 , 14.2 , 14.2 , 15.56 , 753.2 , 753.2 , 0 , 37 , 202 , 6.98161 , 0 , 0 , 6 , 0 , 0.03088 , 1021 , 34.5659 , 0 , 0.023172 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 738.16 , 713 , 3.40848 , 0.038 , 19.635 , 4 , 730 , 8.16 , 8.16 , 9.08 , 738.16 , 738.16 , 0 , 2598 , 1355 , 0.948242 , 0 , 0 , 100 , 224 , 0.793353 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 738.16 , 722.138 , 2.17051 , 3.213 , 20.243 , 4 , 730 , 8.16 , 8.16 , 9.08 , 738.16 , 738.16 , 0 , 1439 , 1107 , 1.24592 , 0 , 0 , 85 , 0 , 0.668491 , 556 , 1.03321 , 190 , 0.44783 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 738.16 , 725.379 , 1.73146 , 3.315 , 5.949 , 4 , 730 , 8.16 , 8.16 , 9.08 , 738.16 , 738.16 , 0 , 489 , 378 , 0.840032 , 0 , 0 , 26 , 0 , 0.177367 , 556 , 1.03764 , 39 , 0.142977 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 738.16 , 725.534 , 1.71043 , 13.913 , 22.906 , 4 , 730 , 8.16 , 8.16 , 9.08 , 738.16 , 738.16 , 0 , 1070 , 677 , 2.09764 , 0 , 0 , 39 , 0 , 0.383387 , 584 , 10.9345 , 120 , 0.305946 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 720.12 , 698.3 , 3.03005 , 0.058 , 17.657 , 4 , 711 , 9.12 , 9.12 , 11.16 , 720.12 , 720.12 , 0 , 1671 , 1316 , 0.713385 , 0 , 0 , 40 , 149 , 0.424097 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 720.12 , 705.112 , 2.08405 , 2.118 , 6.012 , 4 , 711 , 9.12 , 9.12 , 11.16 , 720.12 , 720.12 , 0 , 943 , 590 , 1.02773 , 0 , 0 , 4 , 0 , 0.128534 , 372 , 0.809488 , 40 , 0.141595 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 720.12 , 710.136 , 1.38641 , 2.145 , 5.407 , 4 , 711 , 9.12 , 9.12 , 11.16 , 720.12 , 720.12 , 0 , 625 , 558 , 0.918654 , 0 , 0 , 3 , 0 , 0.086797 , 372 , 0.813165 , 60 , 0.107094 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 720.12 , 710.281 , 1.36634 , 20.626 , 32.929 , 4 , 711 , 9.12 , 9.12 , 11.16 , 720.12 , 720.12 , 0 , 2045 , 1006 , 3.51787 , 0 , 0 , 9 , 0 , 0.402468 , 408 , 17.7455 , 88 , 0.435077 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.08 , 762 , 2.69193 , 0.082 , 14.087 , 4 , 774 , 9.08 , 9.08 , 9.64 , 783.08 , 783.08 , 0 , 2284 , 1204 , 1.03437 , 0 , 0 , 61 , 181 , 0.603058 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.08 , 768.743 , 1.83089 , 3.633 , 7.615 , 4 , 774 , 9.08 , 9.08 , 9.64 , 783.08 , 783.08 , 0 , 692 , 474 , 1.31879 , 0 , 0 , 3 , 0 , 0.091006 , 516 , 1.3821 , 20 , 0.100531 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.08 , 772.879 , 1.30262 , 3.966 , 9.267 , 4 , 774 , 9.08 , 9.08 , 9.64 , 783.08 , 783.08 , 0 , 1305 , 542 , 1.5536 , 0 , 0 , 6 , 0 , 0.205462 , 516 , 1.37899 , 21 , 0.208116 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.08 , 773.061 , 1.27943 , 28.466 , 34.156 , 4 , 774 , 9.08 , 9.08 , 9.64 , 783.08 , 783.08 , 0 , 1145 , 511 , 3.79585 , 0 , 0 , 0 , 0 , 0.159555 , 558 , 24.0094 , 24 , 0.174486 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.64 , 728 , 3.78516 , 0.032 , 34.098 , 4 , 752 , 4.64 , 4.64 , 4.76 , 756.64 , 756.64 , 0 , 3995 , 1827 , 1.87796 , 0 , 0 , 49 , 210 , 0.984724 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.64 , 734.358 , 2.94487 , 4.924 , 20.074 , 4 , 752 , 4.64 , 4.64 , 4.76 , 756.64 , 756.64 , 0 , 1781 , 902 , 2.30134 , 0 , 0 , 5 , 0 , 0.35169 , 501 , 2.50551 , 89 , 0.368556 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.64 , 738.868 , 2.34877 , 4.947 , 15.97 , 4 , 752 , 4.64 , 4.64 , 4.76 , 756.64 , 756.64 , 0 , 1193 , 728 , 2.044 , 0 , 0 , 5 , 0 , 0.226658 , 501 , 2.52494 , 58 , 0.251174 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.64 , 738.929 , 2.34074 , 10.032 , 23.882 , 4 , 752 , 4.64 , 4.64 , 4.76 , 756.64 , 756.64 , 0 , 1333 , 792 , 2.85155 , 0 , 0 , 14 , 0 , 0.319318 , 522 , 6.82546 , 133 , 0.339397 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 729.917 , 3.52674 , 0.083 , 20.969 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 4969 , 938 , 2.01036 , 0 , 0 , 86 , 163 , 1.32311 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 736.491 , 2.65785 , 11.472 , 16.678 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 1192 , 456 , 3.00497 , 0 , 0 , 15 , 0 , 0.243495 , 1289 , 3.50725 , 69 , 0.237642 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 741.536 , 1.99095 , 11.678 , 17.633 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 1021 , 470 , 2.93429 , 0 , 0 , 21 , 0 , 0.295211 , 1289 , 3.46997 , 82 , 0.260623 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 742.079 , 1.91924 , 83.797 , 89.466 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 898 , 406 , 10.7389 , 0 , 0 , 22 , 0 , 0.214458 , 1479 , 67.0105 , 70 , 0.198852 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 720.706 , 2.3857 , 0.039 , 1.096 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 279 , 242 , 0.131425 , 0 , 0 , 3 , 16 , 0.06485 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 727.605 , 1.45129 , 3.211 , 4.014 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 100 , 170 , 0.796651 , 0 , 0 , 1 , 0 , 0.024027 , 557 , 1.32573 , 1 , 0.024497 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 733.357 , 0.672225 , 3.292 , 3.771 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 68 , 148 , 0.760074 , 0 , 0 , 0 , 0 , 0.012454 , 557 , 1.35133 , 1 , 0.013111 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 734.262 , 0.549596 , 11.785 , 13.204 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 324 , 289 , 2.22485 , 0 , 0 , 5 , 0 , 0.095882 , 674 , 8.10792 , 7 , 0.092464 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 727.24 , 711.333 , 2.18727 , 0.055 , 3.967 , 4 , 717 , 10.24 , 10.24 , 11.16 , 727.24 , 727.24 , 0 , 900 , 660 , 0.267068 , 0 , 0 , 33 , 51 , 0.352041 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 727.24 , 718.927 , 1.14304 , 1.239 , 2.507 , 4 , 717 , 10.24 , 10.24 , 11.16 , 727.24 , 727.24 , 0 , 232 , 311 , 0.359607 , 0 , 0 , 6 , 0 , 0.07248 , 260 , 0.427359 , 11 , 0.061645 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 727.24 , 723.097 , 0.569668 , 1.221 , 2.324 , 4 , 717 , 10.24 , 10.24 , 11.16 , 727.24 , 727.24 , 0 , 315 , 335 , 0.392715 , 0 , 0 , 4 , 0 , 0.074764 , 260 , 0.421059 , 12 , 0.072048 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 727.24 , 723.097 , 0.569668 , 2.922 , 3.984 , 4 , 717 , 10.24 , 10.24 , 11.16 , 727.24 , 727.24 , 0 , 315 , 335 , 0.392894 , 0 , 0 , 4 , 0 , 0.074038 , 260 , 2.14489 , 12 , 0.071102 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 735.25 , 3.08826 , 0.088 , 24.15 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 3385 , 1406 , 1.10477 , 0 , 0 , 44 , 269 , 0.810877 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 740.343 , 2.41699 , 3.257 , 19.479 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 2372 , 1251 , 1.96806 , 0 , 0 , 11 , 0 , 0.388838 , 379 , 1.39544 , 171 , 0.454955 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 743.8 , 1.96134 , 3.46 , 25.122 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 3144 , 1151 , 2.37232 , 0 , 0 , 18 , 0 , 0.610311 , 379 , 1.4177 , 196 , 0.678417 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 744.007 , 1.93408 , 65.13 , 85.438 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 2617 , 1122 , 8.36011 , 0 , 0 , 22 , 0 , 0.622779 , 485 , 58.4244 , 214 , 0.656473 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 744.84 , 719.909 , 3.34715 , 0.082 , 13.83 , 4 , 726 , 18.84 , 18.84 , 22.92 , 744.84 , 744.84 , 0 , 3029 , 1127 , 0.918865 , 0 , 0 , 59 , 225 , 1.01589 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 744.84 , 725.389 , 2.61141 , 3.761 , 20.267 , 4 , 726 , 18.84 , 18.84 , 22.92 , 744.84 , 744.84 , 0 , 2458 , 1140 , 1.76549 , 0 , 0 , 39 , 0 , 0.649774 , 493 , 1.29135 , 224 , 0.670507 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 744.84 , 729.283 , 2.0886 , 3.795 , 25.631 , 4 , 726 , 18.84 , 18.84 , 22.92 , 744.84 , 744.84 , 0 , 2540 , 1352 , 1.73374 , 0 , 0 , 51 , 0 , 0.835975 , 493 , 1.31028 , 273 , 0.846557 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 744.84 , 729.693 , 2.03355 , 11.74 , 28.188 , 4 , 726 , 18.84 , 18.84 , 22.92 , 744.84 , 744.84 , 0 , 2712 , 961 , 2.47585 , 0 , 0 , 15 , 0 , 0.746152 , 517 , 8.32051 , 151 , 0.750603 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 742.44 , 721.333 , 2.84288 , 0.067 , 1.65 , 4 , 733 , 9.44 , 9.44 , 10.08 , 742.44 , 742.44 , 0 , 562 , 351 , 0.172766 , 0 , 0 , 21 , 29 , 0.195017 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 742.44 , 728.724 , 1.84742 , 9.054 , 10.669 , 4 , 733 , 9.44 , 9.44 , 10.08 , 742.44 , 742.44 , 0 , 191 , 264 , 2.55842 , 0 , 0 , 9 , 0 , 0.049374 , 900 , 3.22481 , 13 , 0.040266 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 742.44 , 734.311 , 1.09494 , 9.34 , 11.473 , 4 , 733 , 9.44 , 9.44 , 10.08 , 742.44 , 742.44 , 0 , 289 , 300 , 2.63921 , 0 , 0 , 7 , 0 , 0.106363 , 900 , 3.21148 , 5 , 0.058879 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 742.44 , 734.534 , 1.06483 , 45.256 , 47.009 , 4 , 733 , 9.44 , 9.44 , 10.08 , 742.44 , 742.44 , 0 , 258 , 259 , 7.14429 , 0 , 0 , 10 , 0 , 0.075655 , 960 , 36.4607 , 8 , 0.052909 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 765.76 , 723.545 , 5.51276 , 0.127 , 600.02 , 4 , 760 , 5.76 , 5.76 , 10.12 , 765.76 , 751 , 1.9275 , 25955 , 6826 , 12.4635 , 0 , 0 , 466 , 1550 , 9.43552 , 0 , 0 , 0 , 0 , 0 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 762.96 , 730.481 , 4.25694 , 6.3 , 600.022 , 4 , 754 , 8.96 , 8.96 , 13.64 , 762.96 , 754.023 , 1.17133 , 23649 , 6794 , 14.0966 , 0 , 0 , 237 , 0 , 8.15661 , 727 , 1.50248 , 1840 , 9.09805 , 0 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 760.96 , 735.67 , 3.32347 , 5.775 , 432.747 , 4 , 751 , 9.96 , 9.96 , 13.12 , 760.96 , 760.96 , 1.78532e-11 , 22273 , 5409 , 9.26936 , 0 , 0 , 267 , 0 , 8.22344 , 727 , 1.53108 , 1730 , 8.7547 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 760.96 , 736.127 , 3.26338 , 60.426 , 521.849 , 4 , 751 , 9.96 , 9.96 , 11.96 , 760.96 , 760.96 , 0 , 24752 , 5314 , 18.3915 , 0 , 0 , 248 , 0 , 8.63838 , 904 , 48.9309 , 1669 , 9.20842 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 696.5 , 2.65821 , 0.085 , 3.476 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 930 , 519 , 0.378403 , 0 , 0 , 12 , 33 , 0.177868 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 704.95 , 1.4772 , 8.472 , 12.961 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 544 , 641 , 1.76204 , 0 , 0 , 9 , 0 , 0.134384 , 1162 , 1.98591 , 56 , 0.119102 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 708.398 , 0.995341 , 8.697 , 11.647 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 376 , 397 , 1.78669 , 0 , 0 , 4 , 0 , 0.104829 , 1162 , 1.98654 , 16 , 0.09884 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 708.715 , 0.951024 , 60.374 , 72.005 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 1081 , 779 , 7.97652 , 0 , 0 , 13 , 0 , 0.302557 , 1289 , 47.1884 , 105 , 0.300705 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 719.76 , 686 , 4.69045 , 0.127 , 106.574 , 4 , 714 , 5.76 , 5.76 , 6.48 , 719.76 , 719.76 , 0 , 8611 , 2660 , 5.78444 , 0 , 0 , 127 , 381 , 2.19653 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 719.76 , 692.349 , 3.80829 , 13.687 , 97.059 , 4 , 714 , 5.76 , 5.76 , 6.48 , 719.76 , 719.76 , 0 , 6889 , 2130 , 7.97434 , 0 , 0 , 97 , 0 , 1.50371 , 981 , 5.31923 , 258 , 1.46232 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 719.76 , 698.144 , 3.00325 , 13.497 , 96.941 , 4 , 714 , 5.76 , 5.76 , 6.48 , 719.76 , 719.76 , 0 , 5293 , 2520 , 6.90822 , 0 , 0 , 76 , 0 , 1.26953 , 981 , 5.27627 , 421 , 1.2796 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 719.76 , 698.66 , 2.93157 , 113.383 , 198.814 , 4 , 714 , 5.76 , 5.76 , 6.48 , 719.76 , 719.76 , 0 , 4474 , 2652 , 16.3015 , 0 , 0 , 48 , 0 , 1.05755 , 1116 , 96.3196 , 353 , 1.08169 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.24 , 674.5 , 1.2792 , 0.037 , 1.229 , 4 , 674 , 9.24 , 9.24 , 9.72 , 683.24 , 683.24 , 0 , 314 , 311 , 0.110097 , 0 , 0 , 18 , 51 , 0.138668 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.24 , 678.854 , 0.641951 , 0.325 , 0.709 , 4 , 674 , 9.24 , 9.24 , 9.72 , 683.24 , 683.24 , 0 , 13 , 143 , 0.099775 , 0 , 0 , 2 , 0 , 0.014833 , 90 , 0.083606 , 3 , 0.014269 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.24 , 680.835 , 0.351999 , 0.323 , 0.509 , 4 , 674 , 9.24 , 9.24 , 9.72 , 683.24 , 683.24 , 0 , 1 , 122 , 0.0825 , 0 , 0 , 0 , 0 , 0.006133 , 90 , 0.083719 , 1 , 0.006751 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.24 , 681.095 , 0.313945 , 2.382 , 2.688 , 4 , 674 , 9.24 , 9.24 , 9.72 , 683.24 , 683.24 , 0 , 1 , 143 , 0.114428 , 0 , 0 , 1 , 0 , 0.01151 , 94 , 2.0677 , 3 , 0.010325 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.04 , 765.167 , 2.53151 , 0.06 , 5.186 , 4 , 781 , 4.04 , 4.04 , 4.24 , 785.04 , 785.04 , 0 , 1141 , 629 , 0.369186 , 0 , 0 , 49 , 101 , 0.439979 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.04 , 773.104 , 1.5204 , 0.833 , 6.94 , 4 , 781 , 4.04 , 4.04 , 4.24 , 785.04 , 785.04 , 0 , 936 , 666 , 0.480497 , 0 , 0 , 9 , 0 , 0.226835 , 203 , 0.220064 , 55 , 0.224552 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.04 , 775.62 , 1.19994 , 0.848 , 2.495 , 4 , 781 , 4.04 , 4.04 , 4.24 , 785.04 , 785.04 , 0 , 421 , 348 , 0.26591 , 0 , 0 , 7 , 0 , 0.107309 , 203 , 0.225241 , 34 , 0.085636 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.04 , 776.06 , 1.14389 , 3.666 , 9.882 , 4 , 781 , 4.04 , 4.04 , 4.24 , 785.04 , 785.04 , 0 , 1006 , 673 , 0.574994 , 0 , 0 , 7 , 0 , 0.291774 , 228 , 2.80433 , 46 , 0.248793 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.44 , 742.667 , 3.60487 , 0.123 , 8.137 , 4 , 756 , 14.44 , 14.44 , 14.84 , 770.44 , 770.44 , 0 , 1858 , 883 , 0.685469 , 0 , 0 , 50 , 145 , 0.660349 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.44 , 753.424 , 2.20861 , 1.542 , 12.4 , 4 , 756 , 14.44 , 14.44 , 14.84 , 770.44 , 770.44 , 0 , 1237 , 711 , 1.10939 , 0 , 0 , 16 , 0 , 0.371543 , 288 , 0.453723 , 138 , 0.36194 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.44 , 757.431 , 1.68846 , 1.573 , 10.334 , 4 , 756 , 14.44 , 14.44 , 14.84 , 770.44 , 770.44 , 0 , 1289 , 704 , 1.25476 , 0 , 0 , 7 , 0 , 0.328009 , 288 , 0.455921 , 100 , 0.337752 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.44 , 757.505 , 1.67891 , 7.687 , 21.396 , 4 , 756 , 14.44 , 14.44 , 14.84 , 770.44 , 770.44 , 0 , 1826 , 779 , 1.98767 , 0 , 0 , 21 , 0 , 0.509085 , 300 , 6.08406 , 134 , 0.485825 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 717.68 , 704.5 , 1.83647 , 0.05 , 1.933 , 4 , 707 , 10.68 , 10.68 , 15.16 , 717.68 , 717.68 , 0 , 669 , 320 , 0.157435 , 0 , 0 , 49 , 60 , 0.277314 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 717.68 , 712.593 , 0.708835 , 2.042 , 3.157 , 4 , 707 , 10.68 , 10.68 , 15.16 , 717.68 , 717.68 , 0 , 148 , 205 , 0.639022 , 0 , 0 , 11 , 0 , 0.080069 , 438 , 0.658527 , 8 , 0.066642 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 717.68 , 715.788 , 0.263617 , 2.051 , 2.663 , 4 , 707 , 10.68 , 10.68 , 15.16 , 717.68 , 717.68 , 0 , 40 , 176 , 0.575149 , 0 , 0 , 5 , 0 , 0.039288 , 438 , 0.655179 , 3 , 0.03249 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 717.68 , 715.88 , 0.250808 , 23.454 , 24.57 , 4 , 707 , 10.68 , 10.68 , 15.16 , 717.68 , 717.68 , 0 , 192 , 245 , 2.74887 , 0 , 0 , 15 , 0 , 0.082778 , 491 , 19.7566 , 19 , 0.069073 , 1 , 0
Parada , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 734.64 , 711.7 , 3.12262 , 0.052 , 50.59 , 4 , 720 , 14.64 , 14.64 , 15.88 , 734.64 , 734.64 , 0 , 7011 , 1592 , 3.19414 , 0 , 0 , 67 , 296 , 1.76277 , 0 , 0 , 0 , 0 , 1 , 0
SRI , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 734.64 , 718.162 , 2.24306 , 1.521 , 22.415 , 4 , 720 , 14.64 , 14.64 , 15.88 , 734.64 , 734.64 , 0 , 3069 , 1030 , 2.22318 , 0 , 0 , 30 , 0 , 0.635538 , 289 , 0.553949 , 153 , 0.679383 , 1 , 0
SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 734.64 , 721.053 , 1.84949 , 1.477 , 10.23 , 4 , 720 , 14.64 , 14.64 , 15.88 , 734.64 , 734.64 , 0 , 1975 , 674 , 1.6843 , 0 , 0 , 15 , 0 , 0.434355 , 289 , 0.559046 , 91 , 0.464254 , 1 , 0
SRI+Lagrangian+MIP , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 734.64 , 721.074 , 1.84667 , 12.909 , 21.824 , 4 , 720 , 14.64 , 14.64 , 15.88 , 734.64 , 734.64 , 0 , 2672 , 651 , 2.68409 , 0 , 0 , 13 , 0 , 0.509863 , 297 , 11.4532 , 62 , 0.531547 , 1 , 0
