Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 762.08 , 730.481 , 4.14638 , 5.575 , 600.021 , 4 , 752 , 10.08 , 10.08 , 10.08 , 762.08 , 759.023 , 0.401158 , 28052 , 6214 , 13.4887 , 83 , 3.34489 , 246 , 0 , 10.7487 , 727 , 1.5002 , 2023 , 11.2637 , 0 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 696.5 , 2.65821 , 0.082 , 11.298 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 1580 , 796 , 0.555339 , 155 , 0.188384 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 696.5 , 2.65821 , 0.082 , 3.995 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 1043 , 611 , 0.385021 , 5 , 0.07145 , 13 , 42 , 0.195337 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 715.52 , 704.95 , 1.4772 , 8.32 , 12.402 , 4 , 708 , 7.52 , 7.52 , 7.52 , 715.52 , 715.52 , 0 , 517 , 558 , 1.76773 , 9 , 0.048743 , 10 , 0 , 0.132021 , 1162 , 1.97163 , 31 , 0.115777 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 725.56 , 686 , 5.45234 , 0.123 , 600.012 , 4 , 714 , 11.56 , 11.56 , 11.56 , 725.56 , 708.872 , 2.30007 , 28264 , 6375 , 13.6603 , 2711 , 4.08184 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720 , 686 , 4.72222 , 0.121 , 138.514 , 4 , 714 , 6 , 6 , 6 , 720 , 720 , 0 , 8392 , 3506 , 4.65679 , 96 , 0.687402 , 163 , 526 , 2.27129 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720 , 692.349 , 3.84035 , 13.331 , 122.539 , 4 , 714 , 6 , 6 , 6 , 720 , 720 , 0 , 6532 , 2584 , 8.64116 , 41 , 0.629451 , 69 , 0 , 1.61895 , 981 , 5.29618 , 351 , 1.5579 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 671.5 , 1.78728 , 0.037 , 1.449 , 4 , 674 , 9.72 , 9.24 , 9.72 , 683.72 , 683.72 , 0 , 853 , 232 , 0.120935 , 74 , 0.12477 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 674.5 , 1.34851 , 0.036 , 0.871 , 4 , 674 , 9.72 , 9.24 , 9.72 , 683.72 , 683.72 , 0 , 252 , 255 , 0.087135 , 4 , 0.026835 , 9 , 30 , 0.085268 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 683.72 , 678.854 , 0.711704 , 0.326 , 0.702 , 4 , 674 , 9.72 , 9.24 , 9.72 , 683.72 , 683.72 , 0 , 18 , 133 , 0.098873 , 2 , 0.007328 , 1 , 0 , 0.015915 , 90 , 0.0835 , 3 , 0.015343 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 765.167 , 2.55633 , 0.061 , 25.701 , 4 , 781 , 4.24 , 4.04 , 4.24 , 785.24 , 785.24 , 0 , 7615 , 1074 , 1.30458 , 537 , 0.958751 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 765.167 , 2.55633 , 0.061 , 3.147 , 4 , 781 , 4.24 , 4.04 , 4.24 , 785.24 , 785.24 , 0 , 1322 , 410 , 0.343381 , 13 , 0.11667 , 20 , 55 , 0.328869 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 785.24 , 773.104 , 1.54548 , 0.768 , 7.295 , 4 , 781 , 4.24 , 4.04 , 4.24 , 785.24 , 785.24 , 0 , 988 , 670 , 0.482886 , 10 , 0.09468 , 12 , 0 , 0.258163 , 203 , 0.224222 , 66 , 0.229913 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 742.667 , 3.65489 , 0.117 , 151.731 , 4 , 756 , 14.84 , 14.44 , 14.84 , 770.84 , 770.84 , 0 , 28615 , 2279 , 6.74821 , 1221 , 3.19636 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 742.667 , 3.65489 , 0.117 , 22.051 , 4 , 756 , 14.84 , 14.44 , 14.84 , 770.84 , 770.84 , 0 , 3238 , 1215 , 1.26784 , 35 , 0.307725 , 91 , 264 , 1.1503 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 770.84 , 753.424 , 2.25936 , 1.506 , 13.786 , 4 , 756 , 14.84 , 14.44 , 14.84 , 770.84 , 770.84 , 0 , 1396 , 760 , 1.10273 , 10 , 0.142209 , 27 , 0 , 0.502156 , 288 , 0.451535 , 165 , 0.428746 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 704.5 , 1.88569 , 0.048 , 9.267 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 4069 , 608 , 0.859537 , 267 , 0.566076 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 704.5 , 1.88569 , 0.05 , 1.945 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 731 , 317 , 0.167439 , 25 , 0.073903 , 28 , 54 , 0.23757 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 718.04 , 712.593 , 0.758616 , 2.027 , 3.386 , 4 , 708 , 10.04 , 10.04 , 10.04 , 718.04 , 718.04 , 0 , 155 , 209 , 0.633972 , 16 , 0.036227 , 8 , 0 , 0.111665 , 438 , 0.659471 , 18 , 0.080988 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 711.6 , 3.21528 , 0.053 , 144.249 , 4 , 721 , 14.24 , 13.84 , 14.24 , 735.24 , 735.24 , 0 , 32291 , 2118 , 8.59264 , 1203 , 3.70063 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 711.7 , 3.20168 , 0.052 , 99.148 , 4 , 721 , 14.24 , 13.84 , 14.24 , 735.24 , 735.24 , 0 , 11411 , 2114 , 5.50242 , 58 , 1.09114 , 82 , 341 , 3.07254 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 735.24 , 718.162 , 2.32283 , 1.432 , 22.476 , 4 , 721 , 14.24 , 13.84 , 14.24 , 735.24 , 735.24 , 0 , 2929 , 1073 , 2.16011 , 45 , 0.254915 , 28 , 0 , 0.623537 , 289 , 0.556267 , 140 , 0.640231 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 730.04 , 692.6 , 5.12849 , 0.058 , 299.102 , 4 , 722 , 8.04 , 7.72 , 8.04 , 730.04 , 730.04 , 0 , 23817 , 4205 , 7.61033 , 1477 , 2.76769 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 730.04 , 692.6 , 5.12849 , 0.059 , 32.761 , 4 , 722 , 8.04 , 7.72 , 8.04 , 730.04 , 730.04 , 0 , 4245 , 1835 , 1.85558 , 13 , 0.362195 , 15 , 222 , 0.888289 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 730.04 , 712.242 , 2.43791 , 2.595 , 17.435 , 4 , 722 , 8.04 , 7.72 , 8.04 , 730.04 , 730.04 , 0 , 1478 , 1140 , 1.12198 , 7 , 0.098466 , 6 , 0 , 0.230693 , 559 , 0.644528 , 123 , 0.257838 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 733.5 , 2.17913 , 0.125 , 286.939 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 22748 , 2853 , 5.31201 , 5109 , 5.38854 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 733.5 , 2.17913 , 0.122 , 10.607 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 1452 , 1038 , 0.664214 , 21 , 0.164089 , 20 , 134 , 0.574503 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 749.84 , 738.39 , 1.52695 , 4.587 , 10.206 , 4 , 749 , 0.84 , 0.84 , 0.84 , 749.84 , 749.84 , 0 , 620 , 538 , 1.0542 , 17 , 0.090897 , 6 , 0 , 0.212494 , 583 , 1.49979 , 82 , 0.255566 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 730.875 , 3.71061 , 0.138 , 191.073 , 4 , 742 , 17.04 , 16.56 , 17.04 , 759.04 , 759.04 , 0 , 30322 , 2313 , 7.73458 , 1625 , 4.37484 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 730.875 , 3.71061 , 0.14 , 16.233 , 4 , 742 , 17.04 , 16.56 , 17.04 , 759.04 , 759.04 , 0 , 1779 , 1050 , 0.66649 , 82 , 0.192771 , 65 , 124 , 1.12915 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 759.04 , 738.16 , 2.75084 , 5.504 , 36.425 , 4 , 742 , 17.04 , 16.56 , 17.04 , 759.04 , 759.04 , 0 , 3383 , 1255 , 2.39002 , 48 , 0.395743 , 50 , 0 , 1.39909 , 502 , 2.14797 , 120 , 1.17794 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 821.28 , 798 , 2.8346 , 0.084 , 220.989 , 4 , 806 , 15.28 , 15.08 , 15.28 , 821.28 , 821.28 , 0 , 24560 , 2526 , 7.81797 , 2004 , 3.51642 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 821.28 , 798 , 2.8346 , 0.084 , 15.822 , 4 , 806 , 15.28 , 15.08 , 15.28 , 821.28 , 821.28 , 0 , 1858 , 1085 , 0.920518 , 57 , 0.210892 , 50 , 145 , 1.01353 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 821.28 , 805.825 , 1.88185 , 0.824 , 9.63 , 4 , 806 , 15.28 , 15.08 , 15.28 , 821.28 , 821.28 , 0 , 1333 , 771 , 0.799458 , 23 , 0.125665 , 5 , 0 , 0.371337 , 103 , 0.272646 , 68 , 0.361237 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 789.12 , 775.6 , 1.7133 , 0.135 , 107.344 , 4 , 787 , 2.12 , 2.12 , 2.12 , 789.12 , 789.12 , 0 , 10014 , 2392 , 3.2008 , 1339 , 2.18008 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 789.12 , 775.6 , 1.7133 , 0.13 , 41.221 , 4 , 787 , 2.12 , 2.12 , 2.12 , 789.12 , 789.12 , 0 , 3398 , 1965 , 1.39078 , 38 , 0.433002 , 58 , 347 , 1.50328 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 789.12 , 781.746 , 0.934438 , 2.228 , 12.634 , 4 , 787 , 2.12 , 2.12 , 2.12 , 789.12 , 789.12 , 0 , 646 , 758 , 0.733604 , 2 , 0.098927 , 5 , 0 , 0.246897 , 366 , 0.612155 , 43 , 0.269511 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.36 , 701.214 , 3.06151 , 0.083 , 28.492 , 4 , 719 , 4.36 , 4.36 , 4.36 , 723.36 , 723.36 , 0 , 5330 , 1013 , 1.28956 , 700 , 0.947031 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.36 , 704.591 , 2.59471 , 0.116 , 11.974 , 4 , 719 , 4.36 , 4.36 , 4.36 , 723.36 , 723.36 , 0 , 1667 , 778 , 0.711752 , 33 , 0.206048 , 28 , 86 , 0.696262 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.36 , 709.746 , 1.88206 , 5.778 , 11.844 , 4 , 719 , 4.36 , 4.36 , 4.36 , 723.36 , 723.36 , 0 , 1096 , 397 , 1.45274 , 2 , 0.113195 , 10 , 0 , 0.308783 , 567 , 2.40287 , 46 , 0.338517 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 771.88 , 717.5 , 7.04514 , 0.039 , 600.016 , 4 , 732 , 39.88 , 38.12 , 39.88 , 771.88 , 738.573 , 4.31502 , 17818 , 5260 , 8.63686 , 1851 , 3.48426 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 758.24 , 724.818 , 4.40782 , 0.065 , 106.299 , 4 , 753 , 5.24 , 5.24 , 5.24 , 758.24 , 758.24 , 0 , 9599 , 2487 , 4.95302 , 27 , 1.04178 , 47 , 231 , 4.2727 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 758.24 , 731.432 , 3.53555 , 6.208 , 138.877 , 4 , 753 , 5.24 , 5.24 , 5.24 , 758.24 , 758.24 , 0 , 5898 , 3057 , 4.72346 , 34 , 0.695129 , 39 , 0 , 2.86185 , 480 , 2.94098 , 251 , 2.95725 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_6.svrp , 759.52 , 745.091 , 1.89976 , 0.084 , 4.324 , 4 , 756 , 3.52 , 3.52 , 3.52 , 759.52 , 759.52 , 0 , 997 , 680 , 0.405876 , 118 , 0.172501 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_6.svrp , 759.52 , 745.091 , 1.89976 , 0.086 , 3.066 , 4 , 756 , 3.52 , 3.52 , 3.52 , 759.52 , 759.52 , 0 , 714 , 571 , 0.285842 , 7 , 0.063583 , 11 , 37 , 0.206642 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_6.svrp , 759.52 , 748.281 , 1.47979 , 3.933 , 10.578 , 4 , 756 , 3.52 , 3.52 , 3.52 , 759.52 , 759.52 , 0 , 647 , 682 , 1.14067 , 0 , 0.074563 , 2 , 0 , 0.161339 , 534 , 1.20383 , 36 , 0.182632 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_7.svrp , 763.8 , 741.667 , 2.89779 , 0.09 , 58.405 , 4 , 760 , 3.8 , 3.56 , 3.8 , 763.8 , 763.8 , 0 , 10099 , 1393 , 2.44895 , 735 , 1.77471 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_7.svrp , 763.8 , 741.667 , 2.89779 , 0.089 , 57.302 , 4 , 760 , 3.8 , 3.56 , 3.8 , 763.8 , 763.8 , 0 , 5506 , 2078 , 2.4536 , 38 , 0.756161 , 101 , 347 , 2.28853 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_7.svrp , 763.8 , 747.795 , 2.09543 , 3.262 , 38 , 4 , 760 , 3.8 , 3.56 , 3.8 , 763.8 , 763.8 , 0 , 2331 , 1669 , 1.66857 , 20 , 0.276663 , 36 , 0 , 0.87478 , 619 , 1.08921 , 240 , 0.810993 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_8.svrp , 787.48 , 757.7 , 3.78168 , 0.056 , 43.208 , 4 , 767 , 20.48 , 20.48 , 20.48 , 787.48 , 787.48 , 0 , 6565 , 1291 , 1.67483 , 883 , 1.36969 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_8.svrp , 787.48 , 765.833 , 2.74885 , 0.068 , 11.823 , 4 , 767 , 20.48 , 20.48 , 20.48 , 787.48 , 787.48 , 0 , 1660 , 678 , 0.524645 , 23 , 0.259275 , 20 , 121 , 1.16222 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_8.svrp , 787.48 , 770.126 , 2.20372 , 0.454 , 7.877 , 4 , 767 , 20.48 , 20.48 , 20.48 , 787.48 , 787.48 , 0 , 1183 , 583 , 0.369605 , 4 , 0.192583 , 8 , 0 , 0.789226 , 99 , 0.104132 , 90 , 0.749437 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.80_1_9.svrp , 721.68 , 708.235 , 1.86297 , 0.084 , 5.867 , 4 , 707 , 14.68 , 14.6 , 14.68 , 721.68 , 721.68 , 0 , 2492 , 404 , 0.404174 , 656 , 0.769223 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.80_1_9.svrp , 721.68 , 714.446 , 1.00239 , 0.092 , 1.218 , 4 , 707 , 14.68 , 14.6 , 14.68 , 721.68 , 721.68 , 0 , 365 , 263 , 0.107576 , 12 , 0.061273 , 22 , 63 , 0.186823 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.80_1_9.svrp , 721.68 , 715.531 , 0.852052 , 0.634 , 1.651 , 4 , 707 , 14.68 , 14.6 , 14.68 , 721.68 , 721.68 , 0 , 279 , 197 , 0.157678 , 11 , 0.047661 , 6 , 0 , 0.109627 , 87 , 0.141643 , 33 , 0.12599 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_0.svrp , 721.72 , 708 , 1.90101 , 0.051 , 4.829 , 4 , 712 , 9.71999 , 9.72 , 9.72 , 721.72 , 721.72 , 0 , 2598 , 386 , 0.418778 , 344 , 0.554568 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_0.svrp , 721.72 , 711.624 , 1.39887 , 0.043 , 0.637 , 4 , 712 , 9.72 , 9.72 , 9.72 , 721.72 , 721.72 , 0 , 99 , 178 , 0.058848 , 11 , 0.02132 , 9 , 19 , 0.075607 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_0.svrp , 721.72 , 713.71 , 1.10988 , 0.775 , 1.471 , 4 , 712 , 9.72 , 9.72 , 9.72 , 721.72 , 721.72 , 0 , 92 , 186 , 0.144024 , 4 , 0.015395 , 6 , 0 , 0.050111 , 70 , 0.102074 , 17 , 0.045593 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_1.svrp , 763.56 , 755.545 , 1.04963 , 0.06 , 0.977 , 4 , 757 , 6.56 , 6.56 , 6.56 , 763.56 , 763.56 , 0 , 530 , 240 , 0.114942 , 59 , 0.079009 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_1.svrp , 763.56 , 758.104 , 0.714548 , 0.07 , 1.291 , 4 , 757 , 6.56 , 6.56 , 6.56 , 763.56 , 763.56 , 0 , 300 , 300 , 0.105864 , 8 , 0.035719 , 7 , 37 , 0.145422 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_1.svrp , 763.56 , 760.375 , 0.417124 , 1.22 , 2.455 , 4 , 757 , 6.56 , 6.56 , 6.56 , 763.56 , 763.56 , 5.93234e-08 , 34 , 188 , 0.306654 , 5 , 0.019466 , 2 , 0 , 0.057254 , 185 , 0.444491 , 1 , 0.046944 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_2.svrp , 746.6 , 725.909 , 2.77135 , 0.069 , 78.864 , 4 , 741 , 5.6 , 5.24 , 5.6 , 746.6 , 746.6 , 0 , 8763 , 1981 , 2.75762 , 693 , 1.23456 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_2.svrp , 746.6 , 725.909 , 2.77135 , 0.07 , 16.325 , 4 , 741 , 5.6 , 5.24 , 5.6 , 746.6 , 746.6 , 0 , 2600 , 1341 , 0.952384 , 56 , 0.282761 , 45 , 136 , 1.14802 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_2.svrp , 746.6 , 730.216 , 2.19447 , 0.632 , 15.226 , 4 , 741 , 5.6 , 5.24 , 5.6 , 746.6 , 746.6 , 0 , 1358 , 845 , 0.748189 , 24 , 0.168604 , 17 , 0 , 0.605255 , 119 , 0.156357 , 106 , 0.620195 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_3.svrp , 697.68 , 680 , 2.53411 , 0.1 , 40.997 , 4 , 688 , 9.68 , 9.56 , 9.68 , 697.68 , 697.68 , 0 , 10141 , 979 , 1.54467 , 1201 , 1.58921 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_3.svrp , 697.68 , 684.654 , 1.86709 , 0.111 , 6.336 , 4 , 688 , 9.68 , 9.56 , 9.68 , 697.68 , 697.68 , 0 , 1178 , 533 , 0.34165 , 33 , 0.166555 , 27 , 81 , 0.705977 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_3.svrp , 697.68 , 687.428 , 1.46949 , 1.303 , 4.271 , 4 , 688 , 9.68 , 9.56 , 9.68 , 697.68 , 697.68 , 0 , 543 , 366 , 0.315149 , 13 , 0.067524 , 17 , 0 , 0.280347 , 266 , 0.28618 , 43 , 0.246549 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_4.svrp , 717.32 , 710.083 , 1.00885 , 0.138 , 2.331 , 4 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 443 , 353 , 0.148953 , 124 , 0.109984 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_4.svrp , 717.32 , 710.167 , 0.99723 , 0.13 , 10.637 , 4 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 592 , 781 , 0.355132 , 23 , 0.081195 , 29 , 85 , 0.340499 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_4.svrp , 717.32 , 713.585 , 0.520634 , 0.765 , 3.048 , 4 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 240 , 396 , 0.276453 , 3 , 0.032324 , 13 , 0 , 0.096454 , 146 , 0.157734 , 64 , 0.12098 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_5.svrp , 834.6 , 817.004 , 2.10828 , 0.054 , 4.182 , 4 , 827 , 7.6 , 7.48 , 7.6 , 834.6 , 834.6 , 0 , 1785 , 429 , 0.381074 , 335 , 0.482678 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_5.svrp , 834.6 , 820.491 , 1.69052 , 0.063 , 1.372 , 4 , 827 , 7.6 , 7.48 , 7.6 , 834.6 , 834.6 , 0 , 450 , 293 , 0.143258 , 8 , 0.073089 , 9 , 63 , 0.200887 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_5.svrp , 834.6 , 824.229 , 1.24261 , 3.278 , 5.684 , 4 , 827 , 7.6 , 7.48 , 7.6 , 834.6 , 834.6 , 0 , 577 , 292 , 0.773708 , 12 , 0.127794 , 20 , 0 , 0.330106 , 497 , 1.203 , 80 , 0.331114 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_6.svrp , 798.6 , 787 , 1.45254 , 0.076 , 6.82 , 4 , 795 , 3.6 , 3.6 , 3.6 , 798.6 , 798.6 , 0 , 2130 , 602 , 0.450655 , 541 , 0.548675 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_6.svrp , 798.6 , 787 , 1.45254 , 0.075 , 1.804 , 4 , 795 , 3.6 , 3.6 , 3.6 , 798.6 , 798.6 , 0 , 533 , 366 , 0.178097 , 21 , 0.090311 , 19 , 82 , 0.326902 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_6.svrp , 798.6 , 791.64 , 0.871567 , 0.497 , 1.827 , 4 , 795 , 3.6 , 3.6 , 3.6 , 798.6 , 798.6 , 0 , 138 , 218 , 0.146511 , 6 , 0.031945 , 9 , 0 , 0.082197 , 126 , 0.091189 , 29 , 0.090537 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_7.svrp , 766.96 , 741.5 , 3.3196 , 0.074 , 99.605 , 4 , 759 , 7.96 , 7.72 , 7.96 , 766.96 , 766.96 , 0 , 9877 , 2371 , 2.78142 , 1175 , 1.553 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_7.svrp , 766.96 , 741.5 , 3.3196 , 0.072 , 64.316 , 4 , 759 , 7.96 , 7.72 , 7.96 , 766.96 , 766.96 , 0 , 5193 , 2270 , 2.46353 , 40 , 0.579353 , 55 , 352 , 2.10099 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_7.svrp , 766.96 , 746.315 , 2.6918 , 2.042 , 14.312 , 4 , 759 , 7.96 , 7.72 , 7.96 , 766.96 , 766.96 , 0 , 1531 , 868 , 1.12403 , 5 , 0.144457 , 4 , 0 , 0.386956 , 312 , 0.845198 , 69 , 0.431503 , 1 , 0
