Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 693.27 , 688.28 , 0.719777 , 60.248 , 61.974 , 4 , 692 , 1.27 , 1.27 , 1.27 , 693.27 , 693.27 , 0 , 221 , 278 , 3.84916 , 23 , 0.171905 , 0 , 0 , 2751 , 19.021 , 67 , 0.074368 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 756.18 , 744.28 , 1.5737 , 0.091 , 6.527 , 4 , 739 , 17.18 , 16.67 , 17.18 , 756.18 , 756.18 , 0 , 2058 , 537 , 0.241756 , 115 , 0.169302 , 55 , 0.074645 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 756.18 , 750.08 , 0.806686 , 60.115 , 61.718 , 4 , 739 , 17.18 , 16.67 , 17.18 , 756.18 , 756.18 , 0 , 176 , 391 , 2.37855 , 24 , 0.020015 , 0 , 0 , 4204 , 1.69909 , 56 , 0.048558 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 756.18 , 750.1 , 0.804041 , 60.135 , 61.994 , 4 , 739 , 17.18 , 16.67 , 17.18 , 756.18 , 756.18 , 0 , 244 , 399 , 2.35875 , 36 , 0.206738 , 0 , 0 , 4183 , 1.68943 , 61 , 0.064297 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 734.27 , 718.95 , 2.08643 , 0.053 , 11.351 , 4 , 730 , 4.27 , 3.98 , 4.27 , 734.27 , 734.27 , 0 , 1220 , 695 , 0.242072 , 160 , 0.206213 , 112 , 0.057163 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 734.27 , 727.61 , 0.907023 , 60.187 , 62.159 , 4 , 730 , 4.27 , 3.98 , 4.27 , 734.27 , 734.27 , 0 , 304 , 324 , 3.24253 , 54 , 0.039484 , 0 , 0 , 2175 , 19.6663 , 103 , 0.112224 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 734.27 , 727.58 , 0.911109 , 60.196 , 62.434 , 4 , 730 , 4.27 , 3.98 , 4.27 , 734.27 , 734.27 , 0 , 297 , 363 , 3.21876 , 56 , 0.278061 , 0 , 0 , 2175 , 20.3483 , 104 , 0.090738 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 722.13 , 700.32 , 3.02023 , 0.072 , 61.794 , 4 , 712 , 10.13 , 10.05 , 10.13 , 722.13 , 722.13 , 0 , 5016 , 1697 , 1.22066 , 190 , 0.29188 , 174 , 0.127443 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 722.13 , 707.31 , 2.05226 , 60.151 , 103.26 , 4 , 712 , 10.13 , 10.05 , 10.13 , 722.13 , 722.13 , 0 , 3511 , 1558 , 3.63822 , 192 , 0.226831 , 0 , 0 , 4549 , 2.32946 , 223 , 1.15329 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 722.13 , 707.78 , 1.98718 , 60.146 , 93.927 , 4 , 712 , 10.13 , 10.05 , 10.13 , 722.13 , 722.13 , 0 , 3384 , 1358 , 3.48939 , 194 , 1.74168 , 0 , 0 , 4584 , 2.43536 , 197 , 1.048 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 784.79 , 765.8 , 2.41976 , 0.096 , 35.692 , 4 , 774 , 10.79 , 10.29 , 10.79 , 784.79 , 784.79 , 0 , 4445 , 1185 , 1.31791 , 148 , 0.198858 , 131 , 0.102886 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 784.79 , 771.34 , 1.71383 , 60.133 , 80.511 , 4 , 774 , 10.79 , 10.29 , 10.79 , 784.79 , 784.79 , 0 , 2050 , 1105 , 2.71455 , 107 , 0.126293 , 0 , 0 , 3752 , 1.66002 , 138 , 0.74225 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 784.79 , 771.13 , 1.74059 , 60.129 , 77.925 , 4 , 774 , 10.79 , 10.29 , 10.79 , 784.79 , 784.79 , 0 , 1941 , 877 , 2.49655 , 139 , 1.38317 , 0 , 0 , 3733 , 1.62157 , 131 , 0.650345 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 757.58 , 736.03 , 2.84458 , 0.052 , 24.482 , 4 , 752 , 5.58 , 5.4 , 5.58 , 757.58 , 757.58 , 0 , 2949 , 976 , 0.786833 , 125 , 0.23831 , 118 , 0.075464 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 757.58 , 742.9 , 1.93775 , 60.107 , 86.076 , 4 , 752 , 5.58 , 5.4 , 5.58 , 757.58 , 757.58 , 0 , 1966 , 1021 , 5.07242 , 146 , 0.155821 , 0 , 0 , 3429 , 4.56607 , 194 , 0.691023 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 757.58 , 742.66 , 1.96943 , 60.113 , 119.69 , 4 , 752 , 5.58 , 5.4 , 5.58 , 757.58 , 757.58 , 0 , 4571 , 1449 , 5.96575 , 358 , 2.80743 , 0 , 0 , 3434 , 4.59108 , 327 , 1.7734 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 748.18 , 733.98 , 1.89794 , 0.138 , 11.127 , 4 , 731 , 17.18 , 16.79 , 17.18 , 748.18 , 748.18 , 0 , 1295 , 560 , 0.299451 , 116 , 0.182449 , 80 , 0.050746 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 748.18 , 739.97 , 1.09733 , 60.084 , 68.193 , 4 , 731 , 17.18 , 16.79 , 17.18 , 748.18 , 748.18 , 0 , 768 , 455 , 4.97466 , 54 , 0.125421 , 0 , 0 , 3890 , 3.28856 , 104 , 0.333339 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 748.18 , 740.08 , 1.08263 , 60.096 , 73.574 , 4 , 731 , 17.18 , 16.79 , 17.18 , 748.18 , 748.18 , 0 , 850 , 570 , 5.05901 , 94 , 1.44032 , 0 , 0 , 3895 , 3.29227 , 120 , 0.36132 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 737.32 , 726.69 , 1.44171 , 0.05 , 3.14 , 4 , 730 , 7.32 , 7.3 , 7.32 , 737.32 , 737.32 , 0 , 641 , 362 , 0.127758 , 40 , 0.120052 , 40 , 0.028996 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 737.32 , 732.15 , 0.701188 , 60.06 , 65.879 , 4 , 730 , 7.32 , 7.3 , 7.32 , 737.32 , 737.32 , 0 , 594 , 402 , 4.62052 , 47 , 0.113267 , 0 , 0 , 2420 , 6.09939 , 90 , 0.253095 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 737.32 , 732.15 , 0.701188 , 60.116 , 62.425 , 4 , 730 , 7.32 , 7.3 , 7.32 , 737.32 , 737.32 , 0 , 275 , 243 , 4.49765 , 42 , 0.269287 , 0 , 0 , 2416 , 5.9941 , 75 , 0.120714 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.57 , 716.46 , 1.66216 , 0.064 , 11.178 , 4 , 717 , 11.57 , 11.18 , 11.57 , 728.57 , 728.57 , 0 , 1672 , 748 , 0.306379 , 91 , 0.262447 , 71 , 0.087921 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.57 , 723.89 , 0.642354 , 60.181 , 63.248 , 4 , 717 , 11.57 , 11.18 , 11.57 , 728.57 , 728.57 , 0 , 671 , 547 , 2.39755 , 51 , 0.047218 , 0 , 0 , 1678 , 48.6308 , 88 , 0.203274 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.57 , 723.89 , 0.642354 , 60.103 , 63.54 , 4 , 717 , 11.57 , 11.18 , 11.57 , 728.57 , 728.57 , 0 , 467 , 400 , 2.36257 , 30 , 0.351019 , 0 , 0 , 1678 , 48.5901 , 66 , 0.146387 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 757.39 , 739 , 2.42808 , 0.089 , 26.407 , 4 , 738 , 19.39 , 19.39 , 19.39 , 757.39 , 757.39 , 0 , 2576 , 1112 , 0.578784 , 221 , 0.200342 , 219 , 0.077594 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 757.39 , 744.48 , 1.70454 , 60.173 , 83.094 , 4 , 738 , 19.39 , 19.39 , 19.39 , 757.39 , 757.39 , 0 , 2341 , 1062 , 8.25518 , 166 , 0.132481 , 0 , 0 , 2296 , 9.7346 , 251 , 0.753808 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 757.39 , 744.3 , 1.7283 , 60.445 , 85.901 , 4 , 738 , 19.39 , 19.39 , 19.39 , 757.39 , 757.39 , 0 , 2463 , 1086 , 8.40736 , 231 , 1.73761 , 0 , 0 , 2306 , 10.2575 , 232 , 0.82597 , 1
ILS , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 742.66 , 722.07 , 2.77247 , 0.118 , 37.776 , 4 , 734 , 8.66 , 7.79 , 8.66 , 742.66 , 742.66 , 0 , 4537 , 1223 , 0.847079 , 352 , 0.453316 , 279 , 0.16836 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 742.66 , 728.97 , 1.84337 , 60.184 , 82.946 , 4 , 734 , 8.66 , 7.79 , 8.66 , 742.66 , 742.66 , 0 , 2372 , 922 , 6.79425 , 192 , 0.262387 , 0 , 0 , 2887 , 10.6413 , 238 , 0.752435 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 742.66 , 729.06 , 1.83126 , 60.104 , 106.115 , 4 , 734 , 8.66 , 7.79 , 8.66 , 742.66 , 742.66 , 0 , 6139 , 1082 , 7.75739 , 296 , 3.79886 , 0 , 0 , 2899 , 11.2971 , 251 , 1.83817 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 744.14 , 727.95 , 2.17567 , 0.105 , 10.553 , 4 , 735 , 9.14 , 8.95 , 9.14 , 744.14 , 744.14 , 0 , 2161 , 524 , 0.340185 , 95 , 0.376557 , 54 , 0.093294 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 744.14 , 733.93 , 1.37205 , 60.137 , 64.277 , 4 , 735 , 9.14 , 8.95 , 9.14 , 744.14 , 744.14 , 0 , 740 , 477 , 3.54292 , 54 , 0.08002 , 0 , 0 , 3288 , 2.26175 , 99 , 0.247866 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 744.14 , 734.04 , 1.35723 , 60.103 , 66.961 , 4 , 735 , 9.14 , 8.95 , 9.14 , 744.14 , 744.14 , 0 , 704 , 597 , 3.38626 , 60 , 1.39663 , 0 , 0 , 3266 , 2.1743 , 88 , 0.276339 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 773.54 , 732.19 , 5.34555 , 0.236 , 1800.05 , 4 , 764 , 9.54 , 9.24 , 9.54 , 773.54 , 752.77 , 2.68506 , 31743 , 9258 , 12.1948 , 2388 , 2.77775 , 1811 , 1.35379 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 764.1 , 738.081 , 3.40522 , 60.131 , 1800.13 , 4 , 759 , 5.1 , 5.1 , 5.1 , 764.1 , 762.38 , 0.225101 , 52070 , 6983 , 17.6883 , 2951 , 3.85925 , 0 , 0 , 3174 , 4.37139 , 2693 , 9.06326 , 0
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 764.66 , 737.95 , 3.49306 , 60.126 , 1800.11 , 4 , 755 , 9.66 , 9.61 , 9.66 , 764.66 , 760.86 , 0.496953 , 45562 , 7909 , 19.0536 , 3465 , 22.471 , 0 , 0 , 3176 , 4.39223 , 2472 , 8.81762 , 0
ILS , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 716.43 , 703.05 , 1.86759 , 0.134 , 18.59 , 4 , 708 , 8.43 , 8.43 , 8.43 , 716.43 , 716.43 , 0 , 3322 , 739 , 0.421035 , 98 , 0.968758 , 101 , 0.193285 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 716.43 , 709.92 , 0.908672 , 60.127 , 63.008 , 4 , 708 , 8.43 , 8.43 , 8.43 , 716.43 , 716.43 , 0 , 398 , 344 , 5.28689 , 21 , 0.075431 , 0 , 0 , 2591 , 4.82974 , 87 , 0.144483 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_2.svrp , 716.43 , 709.6 , 0.953338 , 60.105 , 62.837 , 4 , 708 , 8.43 , 8.43 , 8.43 , 716.43 , 716.43 , 0 , 276 , 332 , 5.15221 , 17 , 0.269855 , 0 , 0 , 2580 , 4.6972 , 74 , 0.096697 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720.24 , 695.29 , 3.46412 , 0.167 , 254.396 , 4 , 704 , 16.24 , 16.24 , 16.24 , 720.24 , 720.24 , 0 , 13236 , 2660 , 7.67014 , 403 , 0.750092 , 311 , 0.27181 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720.24 , 698.001 , 3.08776 , 60.13 , 159.176 , 4 , 704 , 16.24 , 16.24 , 16.24 , 720.24 , 720.24 , 0 , 5111 , 1970 , 5.94421 , 385 , 0.394695 , 0 , 0 , 4152 , 1.76422 , 395 , 1.71886 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_3.svrp , 720.24 , 698.73 , 2.9865 , 60.137 , 160.018 , 4 , 704 , 16.24 , 16.24 , 16.24 , 720.24 , 720.24 , 0 , 5646 , 1845 , 6.44035 , 307 , 2.4394 , 0 , 0 , 4126 , 1.71359 , 284 , 1.71519 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 690.74 , 680.68 , 1.45641 , 0.049 , 6.032 , 4 , 674 , 16.74 , 15.26 , 16.74 , 690.74 , 690.74 , 0 , 2753 , 295 , 0.214924 , 68 , 0.845454 , 50 , 0.163931 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 690.74 , 683.42 , 1.05973 , 46.364 , 47.565 , 4 , 674 , 16.74 , 15.26 , 16.74 , 690.74 , 690.74 , 0 , 172 , 257 , 0.54862 , 31 , 0.019959 , 0 , 0 , 320 , 44.2292 , 45 , 0.057291 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_4.svrp , 690.74 , 683.51 , 1.0467 , 45.201 , 46.656 , 4 , 674 , 16.74 , 15.26 , 16.74 , 690.74 , 690.74 , 0 , 132 , 249 , 0.534199 , 39 , 0.141963 , 0 , 0 , 320 , 43.2066 , 43 , 0.049897 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 788.38 , 773.8 , 1.84936 , 0.111 , 4.957 , 4 , 778 , 10.38 , 9.61 , 10.38 , 788.38 , 788.38 , 0 , 1541 , 509 , 0.225458 , 116 , 0.084263 , 77 , 0.117313 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 788.38 , 778.83 , 1.21134 , 60.225 , 65.399 , 4 , 778 , 10.38 , 9.61 , 10.38 , 788.38 , 788.38 , 0 , 1373 , 501 , 2.2009 , 76 , 0.104601 , 0 , 0 , 1140 , 52.3375 , 94 , 0.444586 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_5.svrp , 788.38 , 779.42 , 1.13651 , 60.224 , 64.162 , 4 , 778 , 10.38 , 9.61 , 10.38 , 788.38 , 788.38 , 0 , 852 , 433 , 2.12361 , 75 , 0.458377 , 0 , 0 , 1140 , 52.0696 , 87 , 0.258916 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 769.81 , 751.29 , 2.40579 , 0.15 , 21.012 , 4 , 756 , 13.81 , 13.22 , 13.81 , 769.81 , 769.81 , 0 , 2968 , 840 , 0.770755 , 198 , 0.221314 , 155 , 0.086422 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 769.81 , 757.49 , 1.60039 , 60.206 , 88.031 , 4 , 756 , 13.81 , 13.22 , 13.81 , 769.81 , 769.81 , 0 , 2903 , 1064 , 7.38347 , 260 , 0.202995 , 0 , 0 , 4577 , 9.93555 , 281 , 1.03351 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_6.svrp , 769.81 , 757.49 , 1.60039 , 60.085 , 109.395 , 4 , 756 , 13.81 , 13.22 , 13.81 , 769.81 , 769.81 , 0 , 5294 , 1350 , 7.96538 , 392 , 4.65877 , 0 , 0 , 4577 , 9.90773 , 305 , 1.9411 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 716.35 , 707.44 , 1.24381 , 0.076 , 2.918 , 4 , 707 , 9.35 , 8.53 , 9.35 , 716.35 , 716.35 , 0 , 883 , 259 , 0.084496 , 78 , 0.179558 , 34 , 0.045801 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 716.35 , 715.51 , 0.117261 , 60.175 , 61.75 , 4 , 707 , 9.35 , 8.53 , 9.35 , 716.35 , 716.35 , 0 , 405 , 274 , 1.12615 , 25 , 0.101301 , 0 , 0 , 1376 , 40.5566 , 73 , 0.155478 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_7.svrp , 716.35 , 715.51 , 0.117261 , 60.12 , 61.376 , 4 , 707 , 9.35 , 8.53 , 9.35 , 716.35 , 716.35 , 0 , 146 , 247 , 1.11689 , 34 , 0.202316 , 0 , 0 , 1376 , 40.8057 , 72 , 0.062784 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 736.22 , 716.1 , 2.73288 , 0.124 , 124.289 , 4 , 721 , 15.22 , 14.63 , 15.22 , 736.22 , 736.22 , 0 , 16129 , 1753 , 4.59666 , 327 , 0.959892 , 317 , 1.47112 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 736.22 , 721.021 , 2.06453 , 60.167 , 91.763 , 4 , 721 , 15.22 , 14.63 , 15.22 , 736.22 , 736.22 , 0 , 5631 , 962 , 7.78767 , 121 , 0.237813 , 0 , 0 , 2572 , 25.3203 , 197 , 1.95447 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_8.svrp , 736.22 , 720.95 , 2.07411 , 60.369 , 89.656 , 4 , 721 , 15.22 , 14.63 , 15.22 , 736.22 , 736.22 , 0 , 4405 , 991 , 7.55695 , 211 , 2.32608 , 0 , 0 , 2572 , 24.0782 , 217 , 1.56075 , 1
ILS , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 738.71 , 714.07 , 3.33554 , 0.078 , 377.629 , 4 , 722 , 16.71 , 15.99 , 16.71 , 738.71 , 738.71 , 0 , 23845 , 3851 , 5.73467 , 971 , 2.12063 , 903 , 2.05315 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 738.71 , 720.29 , 2.49354 , 60.218 , 241.83 , 4 , 722 , 16.71 , 15.99 , 16.71 , 738.71 , 738.71 , 0 , 10649 , 2596 , 6.7701 , 601 , 0.752221 , 0 , 0 , 2052 , 5.10105 , 681 , 2.56359 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.85_1_9.svrp , 738.71 , 720.29 , 2.49354 , 60.216 , 345.841 , 4 , 722 , 16.71 , 15.99 , 16.71 , 738.71 , 738.71 , 0 , 14097 , 3274 , 8.65155 , 860 , 6.93632 , 0 , 0 , 2053 , 5.94204 , 725 , 3.48941 , 1
ILS , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 752.34 , 741.05 , 1.50065 , 0.169 , 17.171 , 4 , 749 , 3.34 , 3.24 , 3.34 , 752.34 , 752.34 , 0 , 1426 , 756 , 0.323622 , 234 , 0.222202 , 174 , 0.076974 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 752.34 , 744.36 , 1.06066 , 60.18 , 65.223 , 4 , 749 , 3.34 , 3.24 , 3.34 , 752.34 , 752.34 , 0 , 756 , 416 , 1.39819 , 112 , 0.128851 , 0 , 0 , 4276 , 1.19259 , 159 , 0.435486 , 1
ILS+SRI , ./data/Jabali/k4/60_4_0.80_1_0.svrp , 752.34 , 743.79 , 1.13645 , 60.176 , 75.109 , 4 , 749 , 3.34 , 3.24 , 3.34 , 752.34 , 752.34 , 0 , 1353 , 543 , 1.71415 , 226 , 1.65417 , 0 , 0 , 4295 , 1.21047 , 207 , 0.871138 , 1
ILS , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 762.02 , 745.55 , 2.16134 , 0.256 , 29.403 , 4 , 742 , 20.02 , 18.98 , 20.02 , 762.02 , 762.02 , 0 , 2410 , 928 , 0.736934 , 208 , 0.216716 , 132 , 0.106806 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 762.02 , 747.16 , 1.95008 , 60.174 , 79.138 , 4 , 742 , 20.02 , 18.98 , 20.02 , 762.02 , 762.02 , 0 , 2309 , 901 , 3.78901 , 120 , 0.310937 , 0 , 0 , 2925 , 2.72959 , 160 , 1.28065 , 1
ILS+SRI , ./data/Jabali/k4/60_4_0.80_1_1.svrp , 762.02 , 746.25 , 2.0695 , 60.248 , 88.52 , 4 , 742 , 20.02 , 18.98 , 20.02 , 762.02 , 762.02 , 0 , 2386 , 1001 , 3.99678 , 138 , 2.18577 , 0 , 0 , 2900 , 2.67387 , 151 , 1.31643 , 1
ILS , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 822.67 , 806.38 , 1.98014 , 0.129 , 26.6 , 4 , 806 , 16.67 , 15.93 , 16.67 , 822.67 , 822.67 , 0 , 3191 , 1140 , 0.771259 , 209 , 0.480621 , 149 , 0.145269 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 822.67 , 809.68 , 1.579 , 60.177 , 113.397 , 4 , 806 , 16.67 , 15.93 , 16.67 , 822.67 , 822.67 , 0 , 3914 , 1591 , 2.31095 , 228 , 0.375805 , 0 , 0 , 867 , 45.7722 , 196 , 2.21556 , 1
ILS+SRI , ./data/Jabali/k4/60_4_0.80_1_2.svrp , 822.67 , 809.68 , 1.579 , 60.298 , 90.492 , 4 , 806 , 16.67 , 15.93 , 16.67 , 822.67 , 822.67 , 0 , 2300 , 1144 , 1.83678 , 216 , 2.54107 , 0 , 0 , 867 , 45.1917 , 176 , 1.17269 , 1
ILS , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 791.67 , 778.82 , 1.62315 , 0.133 , 39.415 , 4 , 787 , 4.67 , 4.55 , 4.67 , 791.67 , 791.67 , 0 , 5062 , 1110 , 0.960621 , 227 , 0.725251 , 223 , 0.185296 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 791.67 , 785.851 , 0.735066 , 60.158 , 74.58 , 4 , 787 , 4.67 , 4.55 , 4.67 , 791.67 , 791.67 , 0 , 818 , 766 , 3.21247 , 97 , 0.099819 , 0 , 0 , 1573 , 38.7042 , 161 , 0.474612 , 1
ILS+SRI , ./data/Jabali/k4/60_4_0.80_1_3.svrp , 791.67 , 785.851 , 0.735066 , 60.27 , 71.973 , 4 , 787 , 4.67 , 4.55 , 4.67 , 791.67 , 791.67 , 0 , 1215 , 898 , 3.08363 , 112 , 0.98307 , 0 , 0 , 1573 , 42.5405 , 154 , 0.614341 , 1
ILS , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.26 , 710.99 , 1.69649 , 0.089 , 13.837 , 4 , 712 , 11.26 , 11.04 , 11.26 , 723.26 , 723.26 , 0 , 1193 , 641 , 0.291117 , 111 , 0.115793 , 99 , 0.050689 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.26 , 714.21 , 1.25128 , 60.163 , 64.404 , 4 , 712 , 11.26 , 11.04 , 11.26 , 723.26 , 723.26 , 0 , 771 , 433 , 1.76532 , 45 , 0.040372 , 0 , 0 , 2417 , 1.94868 , 96 , 0.377366 , 1
ILS+SRI , ./data/Jabali/k4/60_4_0.80_1_4.svrp , 723.26 , 714.26 , 1.24437 , 60.154 , 68.967 , 4 , 712 , 11.26 , 11.04 , 11.26 , 723.26 , 723.26 , 0 , 940 , 479 , 1.67673 , 72 , 0.786348 , 0 , 0 , 2296 , 1.77364 , 91 , 0.470223 , 1
ILS , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 759.29 , 735.48 , 3.13582 , 0.096 , 62.587 , 4 , 757 , 2.29 , 2.23 , 2.29 , 759.29 , 759.29 , 0 , 4403 , 1734 , 1.48767 , 210 , 0.316621 , 173 , 0.182966 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 759.29 , 743.04 , 2.14016 , 60.153 , 89.891 , 4 , 757 , 2.29 , 2.23 , 2.29 , 759.29 , 759.29 , 0 , 1750 , 1141 , 4.87425 , 129 , 0.085759 , 0 , 0 , 2268 , 9.72064 , 174 , 0.960938 , 1
ILS+SRI , ./data/Jabali/k4/60_4_0.80_1_5.svrp , 759.29 , 742.55 , 2.20469 , 60.141 , 123.695 , 4 , 757 , 2.29 , 2.23 , 2.29 , 759.29 , 759.29 , 0 , 3896 , 1535 , 5.40185 , 156 , 3.02154 , 0 , 0 , 2255 , 9.438 , 144 , 2.01273 , 1
ILS , ./data/Jabali/k4/60_4_0.80_1_6.svrp , 758.78 , 751.08 , 1.01479 , 0.119 , 3.3 , 4 , 756 , 2.78 , 2.56 , 2.78 , 758.78 , 758.78 , 0 , 355 , 350 , 0.09497 , 28 , 0.040503 , 29 , 0.0133 , 0 , 0 , 0 , 0 , 1
ILS+SRI2 , ./data/Jabali/k4/60_4_0.80_1_6.svrp , 758.78 , 753.25 , 0.728801 , 44.935 , 49.334 , 4 , 756 , 2.78 , 2.56 , 2.78 , 758.78 , 758.78 , 0 , 290 , 489 , 0.720857 , 35 , 0.034926 , 0 , 0 , 1560 , 34.9184 , 56 , 0.160324 , 1
