Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS2 , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 556.09 , 1.52819 , 0.057 , 5.056 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 3182 , 672 , 0.397581 , 121 , 0.09669 , 0 , 133 , 0.04256 , 0 , 0 , 0 , 0 , 1
SRI1-BLA , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 558.062 , 1.17891 , 33.531 , 37.687 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 1607 , 620 , 0.423106 , 121 , 0.054361 , 0 , 0 , 0 , 145 , 32.6345 , 573 , 0.073332 , 1
SRI2-BLA , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 558.062 , 1.17891 , 33.289 , 37.804 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 2051 , 590 , 0.497525 , 113 , 0.130078 , 0 , 0 , 0 , 145 , 32.3989 , 537 , 0.088131 , 1
SRI2 , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 558.062 , 1.17891 , 33.597 , 38.645 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 2051 , 590 , 0.498023 , 113 , 0.129577 , 0 , 0 , 0 , 145 , 32.7022 , 537 , 0.577213 , 1
ILS2 , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 856.77 , 689.71 , 19.4988 , 0.357 , 1000.11 , 13 , 787 , 69.77 , 69.03 , 69.77 , 856.77 , 711.117 , 17.0002 , 8095 , 15884 , 7.79273 , 305 , 0.074888 , 0 , 839 , 0.689036 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 898.01 , 700.928 , 21.9466 , 60.508 , 1000.22 , 13 , 789 , 109.01 , 103.61 , 109.01 , 898.01 , 706.601 , 21.3147 , 4592 , 9978 , 7.87543 , 88 , 0.030681 , 0 , 0 , 0 , 4286 , 2.36679 , 8468 , 1.03956 , 0
SRI2-BLA , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 855.6 , 700.928 , 18.0777 , 60.481 , 1000.29 , 13 , 760 , 95.6 , 92.22 , 95.6 , 855.6 , 708.857 , 17.1508 , 5649 , 10830 , 8.8006 , 148 , 0.191594 , 0 , 0 , 0 , 4286 , 2.36992 , 8746 , 1.15107 , 0
SRI2 , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 860.62 , 700.935 , 18.5546 , 60.587 , 1000.3 , 13 , 801 , 59.62 , 56.26 , 59.62 , 860.62 , 708.774 , 17.6438 , 4935 , 12484 , 7.26253 , 184 , 0.191837 , 0 , 0 , 0 , 4290 , 2.36876 , 9703 , 2.07577 , 0
ILS2 , ./data/ccvrp/P-n50-k10-scen-L666.svrp , 764.45 , 672.828 , 11.9853 , 0.37 , 1000.19 , 12 , 760 , 4.45 , 4.45 , 4.45 , 764.45 , 695.08 , 9.0745 , 8719 , 15113 , 8.72892 , 256 , 0.050719 , 0 , 313 , 0.3527 , 0 , 0 , 0 , 0 , 0
SRI1-BLA , ./data/ccvrp/P-n50-k10-scen-L666.svrp , 759.38 , 678.001 , 10.7165 , 60.261 , 1000.16 , 12 , 743 , 16.38 , 16.38 , 16.38 , 759.38 , 692.814 , 8.76581 , 5119 , 11204 , 9.54159 , 129 , 0.024972 , 0 , 0 , 0 , 3104 , 3.34624 , 9615 , 1.01288 , 0
