Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_8.svrp , 2 , 726.264 , 720.34 , 5.92342 , 5.92342 , 726.264 , 726.264 , 0 , 703.597 , 3.12095 , 23902 , 2751 , 0 , 3 , 10426 , 5827 , 0.11 , 424.728 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_8.svrp , 2 , 726.264 , 720.34 , 5.92342 , 5.92342 , 726.264 , 726.264 , 0 , 703.597 , 3.12095 , 20412 , 2270 , 0 , 3 , 36349 , 8705 , 0.116 , 333.023 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_9.svrp , 2 , 698.353 , 693.372 , 4.98115 , 4.98115 , 698.353 , 698.353 , 0 , 683.448 , 2.13429 , 6003 , 861 , 0 , 0 , 3838 , 2350 , 0.043 , 45.091 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_9.svrp , 2 , 698.353 , 693.372 , 4.98115 , 4.98115 , 698.353 , 698.353 , 0 , 683.448 , 2.13429 , 6764 , 1034 , 0 , 0 , 10865 , 4578 , 0.047 , 81.949 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.93_1_9.svrp , 2 , 698.353 , 693.372 , 4.98115 , 4.98115 , 698.353 , 698.353 , 0 , 686.153 , 1.74696 , 1302 , 386 , 0 , 13 , 927 , 617 , 0.52 , 6.632 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.93_1_9.svrp , 2 , 698.353 , 693.372 , 4.98115 , 4.98115 , 698.353 , 698.353 , 0 , 686.153 , 1.74696 , 1349 , 407 , 0 , 13 , 2525 , 959 , 0.522 , 6.46 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_0.svrp , 2 , 730.513 , 716.975 , 13.5381 , 13.5381 , 730.513 , 730.513 , 0 , 710.736 , 2.70725 , 26253 , 4176 , 0 , 0 , 12347 , 6703 , 0.058 , 632.239 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.95_1_0.svrp , 2 , 730.513 , 716.975 , 13.5381 , 13.5381 , 730.513 , 730.513 , 0 , 710.736 , 2.70725 , 27036 , 4643 , 0 , 0 , 51818 , 15307 , 0.062 , 753.08 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_0.svrp , 2 , 730.513 , 716.975 , 13.5381 , 13.5381 , 730.513 , 730.513 , 0 , 713.578 , 2.31825 , 9713 , 2151 , 0 , 12 , 4509 , 2742 , 0.242 , 103.531 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.95_1_0.svrp , 2 , 730.513 , 716.975 , 13.5381 , 13.5381 , 730.513 , 730.513 , 0 , 713.578 , 2.31825 , 9483 , 2110 , 0 , 12 , 16330 , 4299 , 0.245 , 101.397 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_1.svrp , 2 , 717.796 , 705.788 , 12.0085 , 12.0085 , 717.796 , 717.796 , 0 , 702.134 , 2.18201 , 10299 , 1143 , 0 , 0 , 5823 , 3731 , 0.066 , 93.634 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.95_1_1.svrp , 2 , 717.796 , 705.788 , 12.0085 , 12.0085 , 717.796 , 717.796 , 0 , 702.134 , 2.18201 , 9366 , 1501 , 0 , 0 , 22604 , 11632 , 0.069 , 111.473 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_1.svrp , 2 , 717.796 , 705.788 , 12.0085 , 12.0085 , 717.796 , 717.796 , 0 , 704.773 , 1.81428 , 1664 , 692 , 0 , 22 , 745 , 538 , 0.647 , 9.173 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.95_1_1.svrp , 2 , 717.796 , 705.788 , 12.0085 , 12.0085 , 717.796 , 717.796 , 0 , 704.773 , 1.81428 , 2058 , 703 , 0 , 22 , 3949 , 854 , 0.65 , 13.692 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_2.svrp , 2 , 688.53 , 674.243 , 14.2866 , 14.2866 , 688.53 , 688.53 , 0 , 666.155 , 3.24964 , 19899 , 1666 , 0 , 0 , 11991 , 6346 , 0.069 , 314.561 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.95_1_2.svrp , 2 , 688.53 , 674.243 , 14.2866 , 14.2866 , 688.53 , 688.53 , 0 , 666.155 , 3.24964 , 25809 , 1542 , 0 , 0 , 56586 , 25021 , 0.075 , 410.362 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_2.svrp , 2 , 688.53 , 674.243 , 14.2866 , 14.2866 , 688.53 , 688.53 , 7.31108e-05 , 670.912 , 2.55882 , 31277 , 1082 , 0 , 21 , 11929 , 8106 , 0.784 , 326.824 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.95_1_2.svrp , 2 , 688.53 , 674.243 , 14.2866 , 14.2866 , 688.53 , 688.53 , 1.90696e-05 , 670.912 , 2.55882 , 26761 , 1123 , 0 , 21 , 59252 , 18764 , 0.782 , 522.038 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/70_2_0.95_1_3.svrp , 2 , 717.236 , 705.252 , 11.9837 , 11.9837 , 717.236 , 717.236 , 0 , 695.301 , 3.05826 , 13457 , 1761 , 0 , 0 , 8891 , 3956 , 0.045 , 184.698 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/70_2_0.95_1_3.svrp , 2 , 717.236 , 705.252 , 11.9837 , 11.9837 , 717.236 , 717.236 , 0 , 695.301 , 3.05826 , 12803 , 1774 , 0 , 0 , 25026 , 9020 , 0.05 , 271.534 , 1
