Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 675.25 , 2.04967 , 0.061 , 25.525 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 4791 , 869 , 0.534781 , 1419 , 0.120441 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 675.79 , 1.97134 , 0.068 , 10.795 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 2075 , 777 , 0.350154 , 235 , 0.021323 , 0 , 67 , 0.543817 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 677.074 , 1.78508 , 1.13 , 9.022 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 1831 , 647 , 0.403742 , 123 , 0.010889 , 0 , 0 , 0 , 84 , 0.226259 , 82 , 0.40112 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 675.667 , 3.37542 , 0.029 , 514.401 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 26400 , 2648 , 3.85193 , 5371 , 0.574061 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 675.667 , 3.37542 , 0.03 , 450.385 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 21063 , 2610 , 3.30917 , 5870 , 0.566386 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 678.527 , 2.96643 , 0.042 , 31.991 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 4530 , 1094 , 0.779984 , 207 , 0.036697 , 0 , 203 , 1.1323 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 682.349 , 2.41977 , 1.526 , 44.158 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 4486 , 1215 , 1.03651 , 195 , 0.02999 , 0 , 0 , 0 , 223 , 0.237394 , 220 , 1.16288 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 712 , 3.74086 , 0.044 , 926.518 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 46515 , 3046 , 9.21889 , 6956 , 0.742957 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 712 , 3.74086 , 0.044 , 719.923 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 33153 , 2564 , 5.73379 , 6287 , 0.67729 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 713.98 , 3.47317 , 0.066 , 82.966 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 9262 , 1268 , 2.04419 , 793 , 0.073028 , 0 , 192 , 2.37807 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 713.975 , 3.47385 , 0.853 , 130.389 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 8107 , 1408 , 1.66394 , 680 , 0.076046 , 0 , 0 , 0 , 108 , 0.106414 , 223 , 2.12799 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 750.286 , 2.23908 , 0.066 , 191.383 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 15293 , 3031 , 3.30102 , 1389 , 0.13136 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 750.286 , 2.23908 , 0.067 , 116.697 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 12792 , 2661 , 2.11918 , 1250 , 0.110056 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 752.386 , 1.96546 , 0.107 , 35.906 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 5544 , 1617 , 1.30343 , 138 , 0.012602 , 0 , 76 , 1.27796 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 754.688 , 1.66554 , 2.504 , 39.541 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 5520 , 1254 , 1.93281 , 173 , 0.019529 , 0 , 0 , 0 , 173 , 0.70684 , 103 , 1.35053 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 672.111 , 0.355649 , 0.099 , 0.634 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 15 , 117 , 0.024 , 56 , 0.008701 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 672.111 , 0.355649 , 0.099 , 0.621 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 34 , 116 , 0.023857 , 59 , 0.008206 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 673.078 , 0.212264 , 0.104 , 0.367 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 1 , 99 , 0.01794 , 8 , 0.001383 , 0 , 8 , 0.016951 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 673.62 , 0.132016 , 0.883 , 1.29 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 1 , 115 , 0.13776 , 12 , 0.001862 , 0 , 0 , 0 , 24 , 0.128666 , 13 , 0.014804 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 684.5 , 2.81544 , 0.082 , 244.775 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 11054 , 3055 , 3.17019 , 1053 , 0.16182 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 684.5 , 2.81544 , 0.084 , 185.749 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 5998 , 2296 , 1.8307 , 458 , 0.071998 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 684.535 , 2.81042 , 0.058 , 252.829 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 5560 , 2488 , 2.0727 , 122 , 0.019993 , 0 , 119 , 2.3181 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 687.705 , 2.3604 , 1.382 , 148.716 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 3933 , 2135 , 1.50834 , 109 , 0.020167 , 0 , 0 , 0 , 189 , 0.122271 , 104 , 1.46591 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 758.5 , 1.38721 , 0.063 , 5.247 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 752 , 233 , 0.114711 , 224 , 0.033601 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 758.5 , 1.38721 , 0.063 , 5.06 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 765 , 224 , 0.107567 , 206 , 0.031369 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 758.6 , 1.37421 , 0.068 , 9.392 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 587 , 405 , 0.182414 , 50 , 0.006908 , 0 , 27 , 0.296588 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 760.159 , 1.17154 , 1.207 , 4.122 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 230 , 248 , 0.161185 , 13 , 0.001724 , 0 , 0 , 0 , 12 , 0.092282 , 29 , 0.100819 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 727.75 , 2.20386 , 0.106 , 64.101 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 2784 , 954 , 0.609366 , 725 , 0.108139 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 727.75 , 2.20386 , 0.105 , 47.02 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 3400 , 872 , 0.687043 , 700 , 0.100116 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 727.99 , 2.17161 , 0.115 , 49.386 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 2098 , 989 , 0.60982 , 219 , 0.031787 , 0 , 73 , 0.792961 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 728.56 , 2.09501 , 1.036 , 28.234 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 1803 , 608 , 0.553639 , 163 , 0.022474 , 0 , 0 , 0 , 30 , 0.143062 , 55 , 0.554943 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 748.875 , 1.15427 , 0.067 , 9.983 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 666 , 419 , 0.249768 , 106 , 0.014984 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 748.875 , 1.15427 , 0.068 , 4.801 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 529 , 268 , 0.131112 , 163 , 0.023344 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 748.875 , 1.15427 , 0.068 , 4.717 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 424 , 286 , 0.130814 , 45 , 0.009095 , 0 , 23 , 0.041561 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 749.471 , 1.07555 , 1.062 , 8.138 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 323 , 362 , 0.253007 , 48 , 0.006988 , 0 , 0 , 0 , 69 , 0.101794 , 45 , 0.024035 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 713.875 , 2.62375 , 0.08 , 34.809 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 2228 , 779 , 0.596583 , 338 , 0.05435 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 713.875 , 2.62375 , 0.081 , 19.616 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 1132 , 538 , 0.311955 , 183 , 0.031414 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 713.905 , 2.61966 , 0.097 , 12.444 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 2062 , 493 , 0.580748 , 22 , 0.003541 , 0 , 26 , 0.679703 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 714.509 , 2.53726 , 0.729 , 42.971 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 1623 , 835 , 0.565007 , 128 , 0.026972 , 0 , 0 , 0 , 8 , 0.041358 , 111 , 0.772452 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823 , 0.910229 , 0.061 , 1.763 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 162 , 197 , 0.051093 , 44 , 0.006643 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823 , 0.910229 , 0.062 , 1.61 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 164 , 197 , 0.049063 , 39 , 0.006096 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823 , 0.910229 , 0.063 , 2.987 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 256 , 257 , 0.083808 , 32 , 0.004318 , 0 , 28 , 0.033657 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823.229 , 0.882718 , 0.688 , 3.452 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 318 , 255 , 0.175267 , 29 , 0.004799 , 0 , 0 , 0 , 11 , 0.066966 , 25 , 0.021026 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772 , 0.836213 , 0.066 , 0.583 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 26 , 128 , 0.025461 , 39 , 0.005367 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772 , 0.836213 , 0.067 , 0.578 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 2 , 127 , 0.023069 , 33 , 0.005909 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772 , 0.836213 , 0.066 , 0.492 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 18 , 119 , 0.020307 , 37 , 0.005234 , 0 , 4 , 0.015078 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772.89 , 0.721892 , 0.674 , 4.129 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 310 , 256 , 0.123875 , 70 , 0.009656 , 0 , 0 , 0 , 17 , 0.038226 , 28 , 0.027609 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 729.5 , 1.48016 , 0.037 , 7.438 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 1115 , 242 , 0.159272 , 736 , 0.088538 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 729.5 , 1.48016 , 0.039 , 19.292 , 2 , 735 , 5.45999 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 2486 , 444 , 0.401012 , 600 , 0.082299 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 729.61 , 1.46531 , 0.044 , 10.689 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 811 , 360 , 0.166175 , 194 , 0.026117 , 0 , 29 , 0.369445 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 730.145 , 1.39305 , 1.613 , 17.485 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 771 , 424 , 0.442707 , 129 , 0.020179 , 0 , 0 , 0 , 38 , 0.260065 , 56 , 0.367356 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 747.5 , 1.54239 , 0.071 , 20.673 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 2369 , 597 , 0.414549 , 750 , 0.109841 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 747.5 , 1.54239 , 0.069 , 51.366 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 4053 , 690 , 0.575955 , 1564 , 0.228792 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 747.5 , 1.54239 , 0.086 , 17.202 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 1136 , 654 , 0.299372 , 139 , 0.018815 , 0 , 58 , 0.098919 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 747.615 , 1.52725 , 0.594 , 35.432 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 1263 , 795 , 0.425265 , 191 , 0.029116 , 0 , 0 , 0 , 2 , 0.041074 , 95 , 0.074224 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 761.167 , 2.68278 , 0.058 , 269.209 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 782.15 , 0 , 16790 , 1527 , 2.50242 , 4481 , 0.645145 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 761.167 , 2.68278 , 0.059 , 194.083 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 782.15 , 0 , 14256 , 1224 , 2.23761 , 3908 , 0.586019 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 761.387 , 2.65465 , 0.074 , 171.189 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 782.15 , 0 , 6258 , 1448 , 1.5704 , 833 , 0.11608 , 0 , 142 , 2.34878 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 765.989 , 2.06622 , 7.579 , 60.558 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 782.15 , 0 , 3394 , 929 , 1.29786 , 498 , 0.062551 , 0 , 0 , 0 , 523 , 0.969123 , 102 , 1.11507 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 793.5 , 2.02373 , 0.058 , 22.04 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 2528 , 633 , 0.434437 , 678 , 0.094296 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 793.5 , 2.02373 , 0.059 , 26.149 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 2811 , 724 , 0.483495 , 714 , 0.112557 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 793.78 , 1.98916 , 0.066 , 19.251 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 1641 , 680 , 0.421287 , 212 , 0.033573 , 0 , 87 , 0.652087 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 794.22 , 1.93483 , 1.154 , 18.099 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 1455 , 688 , 0.460875 , 152 , 0.023126 , 0 , 0 , 0 , 36 , 0.134031 , 93 , 0.518132 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 738.5 , 1.57664 , 0.089 , 16.147 , 2 , 746 , 4.33 , 4.19 , 4.33 , 750.33 , 750.33 , 0 , 1193 , 510 , 0.313278 , 289 , 0.044938 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 738.5 , 1.57664 , 0.088 , 16.296 , 2 , 746 , 4.33 , 4.19 , 4.33 , 750.33 , 750.33 , 0 , 1018 , 550 , 0.328462 , 274 , 0.038499 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 738.86 , 1.52866 , 0.134 , 9.88 , 2 , 746 , 4.33 , 4.19 , 4.33 , 750.33 , 750.33 , 0 , 950 , 394 , 0.225536 , 145 , 0.025792 , 0 , 42 , 0.379178 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 739.08 , 1.49934 , 1.152 , 13.009 , 2 , 746 , 4.33 , 4.31 , 4.33 , 750.33 , 750.33 , 0 , 791 , 452 , 0.498254 , 89 , 0.013413 , 0 , 0 , 0 , 21 , 0.22575 , 47 , 0.339301 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 806 , 1.24122 , 0.075 , 3.426 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 802 , 391 , 0.199157 , 164 , 0.021355 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 806 , 1.24122 , 0.076 , 2.646 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 752 , 393 , 0.170059 , 174 , 0.020271 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{set} , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 806.6 , 1.16771 , 0.09 , 2.192 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 328 , 261 , 0.116835 , 23 , 0.003674 , 0 , 24 , 0.116586 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$+\textsc{sri} , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 808.58 , 0.925098 , 1.339 , 3.76 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 277 , 283 , 0.172228 , 17 , 0.002375 , 0 , 0 , 0 , 110 , 0.14891 , 28 , 0.084795 , 1 , 0
$\textsc{pr}^*$+$D1$ , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.27 , 759 , 0.948752 , 0.079 , 11.651 , 2 , 762 , 4.27 , 4.13 , 4.27 , 766.27 , 766.27 , 0 , 929 , 362 , 0.209989 , 334 , 0.039843 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+$D2$ , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.27 , 759 , 0.948752 , 0.08 , 13.221 , 2 , 762 , 4.27 , 4.13 , 4.27 , 766.27 , 766.27 , 0 , 1093 , 439 , 0.283391 , 412 , 0.051011 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
