Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-1.svrp , 3 , 507 , 507 , 0 , 0 , 507 , 507 , 0 , 507 , 0 , 1 , 68 , 0 , 111 , 0 , 0 , 0.02 , 0.056 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-1.svrp , 3 , 507 , 507 , 0 , 0 , 507 , 507 , 0 , 507 , 3.36352e-14 , 4 , 91 , 9 , 0 , 0 , 0 , 0.009 , 0.051 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-1.svrp , 3 , 507 , 507 , 0 , 0 , 507 , 507 , 0 , 507 , 2.24234e-14 , 1 , 85 , 0 , 0 , 7 , 4 , 0.01 , 0.046 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-1.svrp , 3 , 507 , 507 , 0 , 0 , 507 , 507 , 0 , 507 , 0 , 1 , 80 , 0 , 2 , 0 , 0 , 0.013 , 0.042 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-1.svrp , 3 , 507 , 507 , 0 , 0 , 507 , 507 , 0 , 507 , 0 , 1 , 80 , 0 , 2 , 0 , 0 , 0.013 , 0.045 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-2.svrp , 3 , 595.86 , 595 , 0.86 , 0.86 , 595.86 , 595.86 , 0 , 570.15 , 4.31477 , 334 , 288 , 6 , 1136 , 0 , 0 , 0.032 , 0.928 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-2.svrp , 3 , 595.86 , 595 , 0.86 , 0.86 , 595.86 , 595.86 , 0 , 560 , 6.01819 , 23317 , 969 , 7229 , 0 , 0 , 0 , 0.01 , 115.971 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-2.svrp , 3 , 595.86 , 595 , 0.86 , 0.86 , 595.86 , 595.86 , 0 , 560.67 , 5.90575 , 3039 , 597 , 0 , 0 , 5372 , 274 , 0.011 , 2.639 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-2.svrp , 3 , 595.86 , 595 , 0.86 , 0.86 , 595.86 , 595.86 , 0 , 562.58 , 5.5852 , 525 , 291 , 16 , 24 , 0 , 0 , 0.016 , 0.717 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB31-Low-scen200-2.svrp , 3 , 595.86 , 595 , 0.86 , 0.86 , 595.86 , 595.86 , 0 , 562.58 , 5.5852 , 515 , 296 , 0 , 26 , 617 , 7 , 0.015 , 0.7 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-11.svrp , 4 , 619.63 , 619 , 0.63 , 0.63 , 619.63 , 619.63 , 0 , 614.2 , 0.876329 , 24 , 79 , 2 , 628 , 0 , 0 , 0.022 , 0.185 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-11.svrp , 4 , 619.63 , 619 , 0.63 , 0.63 , 619.63 , 619.63 , 0 , 608 , 1.87693 , 35 , 99 , 5 , 0 , 0 , 0 , 0.004 , 0.063 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-11.svrp , 4 , 619.63 , 619 , 0.63 , 0.63 , 619.63 , 619.63 , 0 , 608 , 1.87693 , 40 , 100 , 0 , 0 , 121 , 11 , 0.005 , 0.072 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-11.svrp , 4 , 619.63 , 619 , 0.63 , 0.63 , 619.63 , 619.63 , 0 , 614.18 , 0.879557 , 36 , 103 , 4 , 11 , 0 , 0 , 0.01 , 0.099 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-11.svrp , 4 , 619.63 , 619 , 0.63 , 0.63 , 619.63 , 619.63 , 0 , 614.18 , 0.879557 , 43 , 119 , 0 , 13 , 50 , 38 , 0.011 , 0.11 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-12.svrp , 4 , 619.4 , 619 , 0.4 , 0.4 , 619.4 , 619.4 , 0 , 617.617 , 0.287778 , 1 , 56 , 0 , 305 , 0 , 0 , 0.024 , 0.088 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-12.svrp , 4 , 619.4 , 619 , 0.4 , 0.4 , 619.4 , 619.4 , 0 , 608 , 1.84049 , 29 , 96 , 4 , 0 , 0 , 0 , 0.004 , 0.058 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-12.svrp , 4 , 619.4 , 619 , 0.4 , 0.4 , 619.4 , 619.4 , 0 , 608 , 1.84049 , 30 , 94 , 0 , 0 , 105 , 13 , 0.005 , 0.061 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-12.svrp , 4 , 619.4 , 619 , 0.4 , 0.4 , 619.4 , 619.4 , 0 , 616.64 , 0.445593 , 3 , 66 , 0 , 8 , 0 , 0 , 0.008 , 0.074 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-12.svrp , 4 , 619.4 , 619 , 0.4 , 0.4 , 619.4 , 619.4 , 0 , 616.64 , 0.445593 , 3 , 66 , 0 , 8 , 40 , 0 , 0.009 , 0.076 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-15.svrp , 4 , 622.32 , 619 , 3.32 , 3.32 , 622.32 , 622.32 , 0 , 614.6 , 1.24052 , 34 , 86 , 2 , 666 , 0 , 0 , 0.021 , 0.202 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-15.svrp , 4 , 622.32 , 619 , 3.32 , 3.32 , 622.32 , 622.32 , 0 , 608 , 2.30107 , 72 , 127 , 17 , 0 , 0 , 0 , 0.004 , 0.083 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-15.svrp , 4 , 622.32 , 619 , 3.32 , 3.32 , 622.32 , 622.32 , 0 , 608 , 2.30107 , 72 , 125 , 0 , 0 , 178 , 21 , 0.004 , 0.08 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-15.svrp , 4 , 622.32 , 619 , 3.32 , 3.32 , 622.32 , 622.32 , 0 , 614.54 , 1.25016 , 15 , 82 , 1 , 10 , 0 , 0 , 0.011 , 0.075 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-15.svrp , 4 , 622.32 , 619 , 3.32 , 3.32 , 622.32 , 622.32 , 0 , 614.54 , 1.25016 , 16 , 82 , 0 , 13 , 64 , 41 , 0.011 , 0.078 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-16.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 615.155 , 1.5232 , 36 , 82 , 2 , 614 , 0 , 0 , 0.019 , 0.152 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-16.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 608 , 2.66861 , 140 , 158 , 32 , 0 , 0 , 0 , 0.004 , 0.119 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-16.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 608 , 2.66861 , 139 , 156 , 0 , 0 , 271 , 54 , 0.004 , 0.117 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-16.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 615.4 , 1.48398 , 17 , 92 , 0 , 15 , 0 , 0 , 0.008 , 0.108 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-16.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 615.4 , 1.48398 , 17 , 92 , 0 , 15 , 28 , 0 , 0.008 , 0.108 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-19.svrp , 4 , 626.4 , 624 , 2.4 , 2.4 , 626.4 , 626.4 , 0 , 618.9 , 1.19732 , 43 , 101 , 2 , 725 , 0 , 0 , 0.044 , 0.296 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-19.svrp , 4 , 626.4 , 624 , 2.4 , 2.4 , 626.4 , 626.4 , 0 , 608 , 2.93742 , 294 , 183 , 76 , 0 , 0 , 0 , 0.004 , 0.184 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-19.svrp , 4 , 626.4 , 624 , 2.4 , 2.4 , 626.4 , 626.4 , 0 , 608 , 2.93742 , 176 , 166 , 0 , 0 , 287 , 92 , 0.004 , 0.139 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-19.svrp , 4 , 626.4 , 624 , 2.4 , 2.4 , 626.4 , 626.4 , 0 , 617.36 , 1.44317 , 22 , 85 , 0 , 12 , 0 , 0 , 0.009 , 0.12 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-19.svrp , 4 , 626.4 , 624 , 2.4 , 2.4 , 626.4 , 626.4 , 0 , 617.36 , 1.44317 , 22 , 85 , 0 , 12 , 51 , 0 , 0.009 , 0.118 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-20.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 618.67 , 0.659944 , 3 , 63 , 0 , 486 , 0 , 0 , 0.041 , 0.237 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-20.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 608 , 2.37323 , 100 , 136 , 18 , 0 , 0 , 0 , 0.005 , 0.098 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-20.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 608 , 2.37323 , 60 , 122 , 0 , 0 , 180 , 21 , 0.004 , 0.078 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-20.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 617.25 , 0.887954 , 4 , 73 , 0 , 12 , 0 , 0 , 0.014 , 0.135 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-20.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 617.25 , 0.887954 , 4 , 73 , 0 , 12 , 30 , 0 , 0.014 , 0.14 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-3.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 618.475 , 0.991796 , 8 , 65 , 0 , 426 , 0 , 0 , 0.047 , 0.196 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-3.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 608 , 2.66861 , 140 , 159 , 32 , 0 , 0 , 0 , 0.005 , 0.121 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-3.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 608 , 2.66861 , 145 , 157 , 0 , 0 , 271 , 54 , 0.004 , 0.117 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-3.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 617.12 , 1.20864 , 11 , 70 , 0 , 12 , 0 , 0 , 0.014 , 0.107 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-3.svrp , 4 , 624.67 , 619 , 5.67 , 5.67 , 624.67 , 624.67 , 0 , 617.12 , 1.20864 , 11 , 70 , 0 , 12 , 49 , 0 , 0.014 , 0.107 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-4.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 617.79 , 0.801246 , 16 , 70 , 0 , 634 , 0 , 0 , 0.031 , 0.194 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-4.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 608 , 2.37323 , 98 , 136 , 19 , 0 , 0 , 0 , 0.004 , 0.097 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-4.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 608 , 2.37323 , 60 , 119 , 0 , 0 , 182 , 23 , 0.004 , 0.077 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-4.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 616.44 , 1.01802 , 6 , 69 , 0 , 7 , 0 , 0 , 0.014 , 0.07 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-4.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 616.44 , 1.01802 , 4 , 77 , 0 , 7 , 31 , 1 , 0.015 , 0.071 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-7.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 617.288 , 0.881933 , 5 , 55 , 0 , 490 , 0 , 0 , 0.039 , 0.145 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-7.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 608 , 2.37323 , 89 , 132 , 15 , 0 , 0 , 0 , 0.005 , 0.099 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-7.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 608 , 2.37323 , 197 , 116 , 0 , 0 , 179 , 15 , 0.004 , 0.112 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-7.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 616.2 , 1.05655 , 5 , 64 , 0 , 9 , 0 , 0 , 0.019 , 0.074 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-7.svrp , 4 , 622.78 , 619 , 3.78 , 3.78 , 622.78 , 622.78 , 0 , 616.2 , 1.05655 , 5 , 64 , 0 , 9 , 69 , 0 , 0.018 , 0.075 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.92 , 619 , 2.92 , 2.92 , 621.92 , 621.92 , 0 , 618.522 , 0.546292 , 12 , 69 , 2 , 877 , 0 , 0 , 0.035 , 0.201 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.92 , 619 , 2.92 , 2.92 , 621.92 , 621.92 , 0 , 608 , 2.23823 , 65 , 111 , 13 , 0 , 0 , 0 , 0.004 , 0.077 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.92 , 619 , 2.92 , 2.92 , 621.92 , 621.92 , 0 , 608 , 2.23823 , 54 , 118 , 0 , 0 , 139 , 44 , 0.005 , 0.086 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.92 , 619 , 2.92 , 2.92 , 621.92 , 621.92 , 0 , 617.89 , 0.647993 , 5 , 69 , 1 , 11 , 0 , 0 , 0.009 , 0.181 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-High-scen200-8.svrp , 4 , 621.92 , 619 , 2.92 , 2.92 , 621.92 , 621.92 , 0 , 617.89 , 0.647993 , 1 , 55 , 0 , 11 , 37 , 1 , 0.01 , 0.157 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-1.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 618.363 , 0.10291 , 1 , 88 , 0 , 232 , 0 , 0 , 0.044 , 0.152 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-1.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 615.34 , 0.591276 , 1 , 85 , 0 , 0 , 0 , 0 , 0.007 , 0.041 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-1.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 615.34 , 0.591276 , 1 , 85 , 0 , 0 , 27 , 6 , 0.007 , 0.043 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-1.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 617.721 , 0.206609 , 2 , 97 , 0 , 5 , 0 , 0 , 0.015 , 0.065 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-1.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 617.721 , 0.206609 , 2 , 97 , 0 , 5 , 6 , 0 , 0.016 , 0.067 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.385 , 0.745557 , 10 , 71 , 0 , 156 , 0 , 0 , 0.02 , 0.128 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.059 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 87 , 9 , 0.004 , 0.058 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.31 , 0.757674 , 4 , 56 , 0 , 5 , 0 , 0 , 0.012 , 0.129 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-10.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.31 , 0.757674 , 4 , 56 , 0 , 5 , 46 , 0 , 0.012 , 0.133 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 606.23 , 594 , 12.23 , 12.23 , 606.23 , 606.23 , 0 , 588.35 , 2.94938 , 121 , 172 , 11 , 514 , 0 , 0 , 0.016 , 0.272 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 606.23 , 594 , 12.23 , 12.23 , 606.23 , 606.23 , 0 , 579.67 , 4.38118 , 605 , 195 , 178 , 0 , 0 , 0 , 0.005 , 0.375 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 606.23 , 594 , 12.23 , 12.23 , 606.23 , 606.23 , 0 , 579.67 , 4.38118 , 325 , 168 , 0 , 0 , 401 , 34 , 0.005 , 0.199 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 606.23 , 594 , 12.23 , 12.23 , 606.23 , 606.23 , 0 , 588.35 , 2.94938 , 104 , 144 , 11 , 10 , 0 , 0 , 0.008 , 0.128 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-13.svrp , 4 , 606.23 , 594 , 12.23 , 12.23 , 606.23 , 606.23 , 0 , 588.35 , 2.94938 , 65 , 125 , 0 , 10 , 110 , 27 , 0.008 , 0.107 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 3.46567e-14 , 0 , 619 , 619 , 0 , 614.385 , 0.745557 , 11 , 71 , 0 , 285 , 0 , 0 , 0.02 , 0.115 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 29 , 85 , 1 , 0 , 0 , 0 , 0.004 , 0.056 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 29 , 85 , 0 , 0 , 83 , 10 , 0.004 , 0.059 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.26 , 0.765751 , 1 , 57 , 0 , 5 , 0 , 0 , 0.011 , 0.066 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-14.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.26 , 0.765751 , 1 , 57 , 0 , 5 , 18 , 0 , 0.011 , 0.067 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.77 , 0.68336 , 7 , 59 , 0 , 177 , 0 , 0 , 0.013 , 0.087 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 29 , 85 , 1 , 0 , 0 , 0 , 0.004 , 0.055 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 29 , 85 , 0 , 0 , 83 , 10 , 0.005 , 0.058 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 4.10338e-15 , 0 , 619 , 619 , 0 , 614.59 , 0.712439 , 3 , 55 , 0 , 5 , 0 , 0 , 0.007 , 0.053 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-17.svrp , 4 , 619 , 619 , 4.10338e-15 , 0 , 619 , 619 , 0 , 614.59 , 0.712439 , 3 , 55 , 0 , 5 , 60 , 0 , 0.007 , 0.056 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 5 , 53 , 0 , 280 , 0 , 0 , 0.029 , 0.154 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.057 , 1
