Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-47.svrp , 3 , 556.43 , 550 , 6.43 , 6.43 , 556.43 , 556.43 , 0 , 544.198 , 2.19823 , 306 , 308 , 51 , 24 , 0 , 0 , 0.037 , 0.669 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-47.svrp , 3 , 556.43 , 550 , 6.43 , 6.43 , 556.43 , 556.43 , 0 , 544.198 , 2.19823 , 179 , 320 , 0 , 21 , 155 , 5 , 0.036 , 0.446 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-48.svrp , 3 , 510.25 , 508 , 2.25 , 2.25 , 510.25 , 510.25 , 0 , 509.5 , 0.146987 , 1 , 115 , 1 , 314 , 0 , 0 , 0.094 , 0.178 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-48.svrp , 3 , 510.25 , 508 , 2.25 , 2.25 , 510.25 , 510.25 , 0 , 502.8 , 1.46007 , 149 , 141 , 43 , 0 , 0 , 0 , 0.016 , 0.2 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-48.svrp , 3 , 510.25 , 508 , 2.25 , 2.25 , 510.25 , 510.25 , 0 , 503.15 , 1.39147 , 92 , 121 , 0 , 0 , 48 , 10 , 0.017 , 0.172 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-48.svrp , 3 , 510.25 , 508 , 2.25 , 2.25 , 510.25 , 510.25 , 0 , 508.485 , 0.345884 , 11 , 146 , 1 , 10 , 0 , 0 , 0.033 , 0.135 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-48.svrp , 3 , 510.25 , 508 , 2.25 , 2.25 , 510.25 , 510.25 , 0 , 508.485 , 0.345884 , 7 , 144 , 0 , 10 , 5 , 2 , 0.033 , 0.131 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-49.svrp , 3 , 486.15 , 483 , 3.15 , 3.15 , 486.15 , 486.15 , 0 , 479.66 , 1.33498 , 17 , 102 , 2 , 87 , 0 , 0 , 0.022 , 0.141 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-49.svrp , 3 , 486.15 , 483 , 3.15 , 3.15 , 486.15 , 486.15 , 0 , 479 , 1.47074 , 191 , 139 , 14 , 0 , 0 , 0 , 0.01 , 0.243 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-49.svrp , 3 , 486.15 , 483 , 3.15 , 3.15 , 486.15 , 486.15 , 0 , 479 , 1.47074 , 250 , 163 , 0 , 0 , 126 , 26 , 0.01 , 0.286 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-49.svrp , 3 , 486.15 , 483 , 3.15 , 3.15 , 486.15 , 486.15 , 0 , 482.45 , 0.761082 , 53 , 133 , 5 , 7 , 0 , 0 , 0.013 , 0.227 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-49.svrp , 3 , 486.15 , 483 , 3.15 , 3.15 , 486.15 , 486.15 , 0 , 482 , 0.853646 , 22 , 133 , 0 , 6 , 30 , 5 , 0.013 , 0.131 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-50.svrp , 3 , 451.33 , 438 , 13.33 , 13.33 , 451.33 , 451.33 , 0 , 449.85 , 0.327851 , 14 , 39 , 7 , 191 , 0 , 0 , 0.019 , 0.108 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-50.svrp , 3 , 451.33 , 438 , 13.33 , 13.33 , 451.33 , 451.33 , 0 , 438.12 , 2.9269 , 2898 , 81 , 1609 , 0 , 0 , 0 , 0.005 , 4.669 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-50.svrp , 3 , 451.33 , 438 , 13.33 , 13.33 , 451.33 , 451.33 , 0 , 443.67 , 1.69721 , 23 , 66 , 0 , 0 , 130 , 14 , 0.012 , 0.209 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-50.svrp , 3 , 451.33 , 438 , 13.33 , 13.33 , 451.33 , 451.33 , 0 , 449.7 , 0.361155 , 14 , 47 , 7 , 3 , 0 , 0 , 0.008 , 0.058 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB20-V1-scen200-50.svrp , 3 , 451.33 , 438 , 13.33 , 13.33 , 451.33 , 451.33 , 0 , 451.33 , 0 , 1 , 48 , 0 , 2 , 15 , 1 , 0.011 , 0.049 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-51.svrp , 4 , 635.39 , 635 , 0.39 , 0.39 , 635.39 , 635.39 , 0 , 629.552 , 0.918806 , 77 , 407 , 14 , 1148 , 0 , 0 , 0.218 , 1.272 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-51.svrp , 4 , 636.49 , 636 , 0.49 , 0.49 , 636.49 , 626 , 1.6481 , 616 , 3.21922 , 34185 , 1903 , 9452 , 0 , 0 , 0 , 0.035 , 600.058 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-51.svrp , 4 , 635.39 , 635 , 0.39 , 0.39 , 635.39 , 635.39 , 0 , 617.62 , 2.79671 , 1609 , 986 , 0 , 0 , 4856 , 129 , 0.052 , 5.485 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-51.svrp , 4 , 635.39 , 635 , 0.39 , 0.39 , 635.39 , 635.39 , 0 , 628.62 , 1.06549 , 170 , 450 , 12 , 30 , 0 , 0 , 0.092 , 0.574 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-51.svrp , 4 , 635.39 , 635 , 0.39 , 0.39 , 635.39 , 635.39 , 0 , 628.62 , 1.06549 , 39 , 362 , 0 , 19 , 50 , 9 , 0.093 , 0.356 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-52.svrp , 4 , 690.94 , 680 , 10.94 , 10.94 , 690.94 , 690.94 , 0 , 675.549 , 2.22752 , 224 , 316 , 12 , 1629 , 0 , 0 , 0.095 , 1.759 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-52.svrp , 4 , 690.94 , 680 , 10.94 , 10.94 , 690.94 , 690.94 , 0 , 669.5 , 3.10302 , 19599 , 824 , 8156 , 0 , 0 , 0 , 0.02 , 215.433 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-52.svrp , 4 , 690.94 , 680 , 10.94 , 10.94 , 690.94 , 690.94 , 0 , 669.5 , 3.10302 , 801 , 533 , 0 , 0 , 1580 , 82 , 0.022 , 1.166 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-52.svrp , 4 , 690.94 , 680 , 10.94 , 10.94 , 690.94 , 690.94 , 0 , 675.2 , 2.27806 , 407 , 443 , 22 , 40 , 0 , 0 , 0.048 , 0.858 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-52.svrp , 4 , 690.94 , 680 , 10.94 , 10.94 , 690.94 , 690.94 , 0 , 675.2 , 2.27806 , 136 , 341 , 0 , 19 , 109 , 9 , 0.048 , 0.395 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-53.svrp , 4 , 543.98 , 533 , 10.98 , 10.98 , 543.98 , 543.98 , 0 , 537.255 , 1.23633 , 269 , 403 , 44 , 1208 , 0 , 0 , 0.117 , 1.528 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-53.svrp , 4 , 543.98 , 533 , 10.98 , 10.98 , 543.98 , 543.98 , 0 , 531.25 , 2.34016 , 5172 , 927 , 1170 , 0 , 0 , 0 , 0.022 , 13.348 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-53.svrp , 4 , 543.98 , 533 , 10.98 , 10.98 , 543.98 , 543.98 , 0 , 531.25 , 2.34016 , 981 , 861 , 0 , 0 , 2322 , 260 , 0.022 , 2.672 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-53.svrp , 4 , 543.98 , 533 , 10.98 , 10.98 , 543.98 , 543.98 , 0 , 536.49 , 1.37689 , 189 , 263 , 20 , 14 , 0 , 0 , 0.04 , 0.342 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-53.svrp , 4 , 543.98 , 533 , 10.98 , 10.98 , 543.98 , 543.98 , 0 , 536.49 , 1.37689 , 107 , 281 , 0 , 17 , 88 , 6 , 0.04 , 0.28 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-54.svrp , 4 , 603.44 , 603 , 0.44 , 0.44 , 603.44 , 603.44 , 0 , 591.339 , 2.00539 , 83 , 175 , 1 , 736 , 0 , 0 , 0.063 , 0.615 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-54.svrp , 4 , 603.44 , 603 , 0.44 , 0.44 , 603.44 , 603.44 , 0 , 589.727 , 2.27243 , 202 , 240 , 13 , 0 , 0 , 0 , 0.015 , 0.275 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-54.svrp , 4 , 603.44 , 603 , 0.44 , 0.44 , 603.44 , 603.44 , 0 , 589.727 , 2.27243 , 148 , 230 , 0 , 0 , 204 , 36 , 0.016 , 0.241 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-54.svrp , 4 , 603.44 , 603 , 0.44 , 0.44 , 603.44 , 603.44 , 0 , 591.226 , 2.02398 , 58 , 212 , 0 , 14 , 0 , 0 , 0.019 , 0.199 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-54.svrp , 4 , 603.44 , 603 , 0.44 , 0.44 , 603.44 , 603.44 , 0 , 591.226 , 2.02398 , 58 , 212 , 0 , 14 , 74 , 0 , 0.02 , 0.204 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-55.svrp , 4 , 696.97 , 688 , 8.97 , 8.97 , 696.97 , 696.97 , 0 , 677.657 , 2.77104 , 39 , 192 , 0 , 470 , 0 , 0 , 0.082 , 0.523 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-55.svrp , 4 , 696.97 , 688 , 8.97 , 8.97 , 696.97 , 696.97 , 0 , 672 , 3.58265 , 2162 , 579 , 319 , 0 , 0 , 0 , 0.021 , 3.207 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-55.svrp , 4 , 696.97 , 688 , 8.97 , 8.97 , 696.97 , 696.97 , 0 , 672 , 3.58265 , 240 , 346 , 0 , 0 , 645 , 28 , 0.021 , 0.545 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-55.svrp , 4 , 696.97 , 688 , 8.97 , 8.97 , 696.97 , 696.97 , 0 , 676.045 , 3.00235 , 39 , 274 , 0 , 16 , 0 , 0 , 0.028 , 0.228 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-55.svrp , 4 , 696.97 , 688 , 8.97 , 8.97 , 696.97 , 696.97 , 0 , 676.045 , 3.00235 , 39 , 274 , 0 , 16 , 64 , 0 , 0.028 , 0.229 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-56.svrp , 5 , 732 , 732 , 0 , 0 , 732 , 732 , 0 , 716 , 2.18579 , 107 , 390 , 0 , 1530 , 0 , 0 , 0.124 , 1.513 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-56.svrp , 5 , 732 , 732 , 0 , 0 , 732 , 732 , 0 , 710.34 , 2.95902 , 20733 , 1382 , 7563 , 0 , 0 , 0 , 0.02 , 244.845 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-56.svrp , 5 , 732 , 732 , 0 , 0 , 732 , 732 , 0 , 710.34 , 2.95902 , 492 , 505 , 0 , 0 , 1140 , 76 , 0.02 , 0.894 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-56.svrp , 5 , 732 , 732 , 0 , 0 , 732 , 732 , 0 , 715.04 , 2.31694 , 109 , 400 , 0 , 34 , 0 , 0 , 0.034 , 0.507 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-56.svrp , 5 , 732 , 732 , 0 , 0 , 732 , 732 , 0 , 715.04 , 2.31694 , 109 , 400 , 0 , 34 , 108 , 0 , 0.035 , 0.538 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-57.svrp , 4 , 665.08 , 664 , 1.08 , 1.08 , 665.08 , 665.08 , 0 , 649.113 , 2.40071 , 154 , 360 , 9 , 1533 , 0 , 0 , 0.071 , 1.279 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-57.svrp , 4 , 665.08 , 664 , 1.08 , 1.08 , 665.08 , 665.08 , 0 , 643.5 , 3.24472 , 1237 , 496 , 263 , 0 , 0 , 0 , 0.017 , 1.891 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-57.svrp , 4 , 665.08 , 664 , 1.08 , 1.08 , 665.08 , 665.08 , 0 , 643.5 , 3.24472 , 1505 , 853 , 0 , 0 , 4644 , 681 , 0.018 , 3.218 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-57.svrp , 4 , 665.08 , 664 , 1.08 , 1.08 , 665.08 , 665.08 , 0 , 650.96 , 2.12305 , 130 , 313 , 3 , 23 , 0 , 0 , 0.034 , 0.417 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-57.svrp , 4 , 665.08 , 664 , 1.08 , 1.08 , 665.08 , 665.08 , 0 , 650.96 , 2.12305 , 135 , 298 , 0 , 28 , 506 , 10 , 0.033 , 0.383 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-58.svrp , 5 , 613.06 , 613 , 0.06 , 0.06 , 613.06 , 613.06 , 0 , 588.943 , 3.93383 , 90 , 215 , 1 , 808 , 0 , 0 , 0.05 , 0.502 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-58.svrp , 5 , 613.06 , 613 , 0.06 , 0.06 , 613.06 , 613.06 , 0 , 579 , 5.55574 , 1448 , 483 , 437 , 0 , 0 , 0 , 0.016 , 2.043 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-58.svrp , 5 , 613.06 , 613 , 0.06 , 0.06 , 613.06 , 613.06 , 0 , 579 , 5.55574 , 177 , 342 , 0 , 0 , 441 , 59 , 0.016 , 0.392 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-58.svrp , 5 , 613.06 , 613 , 0.06 , 0.06 , 613.06 , 613.06 , 0 , 590.12 , 3.74188 , 85 , 390 , 0 , 19 , 0 , 0 , 0.027 , 0.431 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-58.svrp , 5 , 613.06 , 613 , 0.06 , 0.06 , 613.06 , 613.06 , 0 , 590.12 , 3.74188 , 85 , 390 , 0 , 19 , 104 , 0 , 0.026 , 0.433 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-59.svrp , 5 , 699.26 , 689 , 10.26 , 10.26 , 699.26 , 699.26 , 0 , 674.893 , 3.48468 , 93 , 380 , 3 , 1080 , 0 , 0 , 0.105 , 0.932 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-59.svrp , 5 , 699.26 , 689 , 10.26 , 10.26 , 699.26 , 699.26 , 0 , 670.25 , 4.14867 , 769 , 584 , 176 , 0 , 0 , 0 , 0.03 , 1.458 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-59.svrp , 5 , 699.26 , 689 , 10.26 , 10.26 , 699.26 , 699.26 , 0 , 670.25 , 4.14867 , 748 , 640 , 0 , 0 , 1808 , 116 , 0.03 , 1.238 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-59.svrp , 5 , 699.26 , 689 , 10.26 , 10.26 , 699.26 , 699.26 , 0 , 674.9 , 3.48368 , 115 , 369 , 3 , 17 , 0 , 0 , 0.039 , 0.383 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-59.svrp , 5 , 699.26 , 689 , 10.26 , 10.26 , 699.26 , 699.26 , 0 , 674.9 , 3.48368 , 74 , 359 , 0 , 19 , 149 , 2 , 0.039 , 0.318 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-60.svrp , 5 , 702.01 , 702 , 0.01 , 0.01 , 702.01 , 702.01 , 0 , 701.952 , 0.00827711 , 5 , 297 , 0 , 546 , 0 , 0 , 0.246 , 0.639 , 1
VRP-Gendreau-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-60.svrp , 5 , 702.01 , 702 , 0.01 , 0.01 , 702.01 , 702.01 , 0 , 701 , 0.143873 , 127 , 316 , 61 , 0 , 0 , 0 , 0.039 , 0.335 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-60.svrp , 5 , 702.01 , 702 , 0.01 , 0.01 , 702.01 , 702.01 , 0 , 701 , 0.143873 , 21 , 263 , 0 , 0 , 34 , 16 , 0.038 , 0.194 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-60.svrp , 5 , 702.01 , 702 , 0.01 , 0.01 , 702.01 , 702.01 , 0 , 702.01 , 0 , 1 , 277 , 0 , 12 , 0 , 0 , 0.085 , 0.241 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/RI-Instances/RI2/RI-NEW-n25-LB0-UB30-V1-scen200-60.svrp , 5 , 702.01 , 702 , 0.01 , 0.01 , 702.01 , 702.01 , 0 , 702.01 , 0 , 1 , 277 , 0 , 12 , 8 , 2 , 0.081 , 0.23 , 1
