Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_6.svrp , 4 , 741.044 , 731.386 , 9.65761 , 9.65761 , 741.044 , 741.044 , 0 , 730.066 , 1.48134 , 362 , 364 , 0 , 66 , 746 , 34 , 0.113 , 1.81 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.82_1_7.svrp , 4 , 729.267 , 720.657 , 8.61055 , 8.61055 , 729.267 , 729.267 , 0 , 719.386 , 1.35494 , 422 , 613 , 32 , 1540 , 0 , 0 , 0.37 , 6.172 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_7.svrp , 4 , 729.276 , 720.657 , 8.61896 , 8.61055 , 729.276 , 724.157 , 0.701853 , 715.19 , 1.93153 , 37439 , 2588 , 7688 , 0 , 0 , 0 , 0.072 , 600.078 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_7.svrp , 4 , 729.267 , 720.657 , 8.61067 , 8.61055 , 729.267 , 729.267 , 1.55046e-05 , 715.19 , 1.93041 , 7744 , 2385 , 0 , 0 , 11227 , 452 , 0.076 , 61.194 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_7.svrp , 4 , 729.268 , 720.657 , 8.61085 , 8.61055 , 729.268 , 729.267 , 3.99881e-05 , 720.124 , 1.25386 , 1591 , 531 , 35 , 91 , 0 , 0 , 0.143 , 4.399 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_7.svrp , 4 , 729.268 , 720.657 , 8.61107 , 8.61055 , 729.268 , 729.267 , 7.02197e-05 , 720.124 , 1.25389 , 2917 , 522 , 0 , 122 , 337 , 25 , 0.148 , 5.07 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.82_1_8.svrp , 4 , 757.985 , 736.89 , 21.0942 , 21.0942 , 757.985 , 757.985 , 0 , 738.307 , 2.59603 , 8609 , 1504 , 699 , 16843 , 0 , 0 , 0.5 , 582.86 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_8.svrp , 4 , 757.985 , 736.89 , 21.0948 , 21.0942 , 757.985 , 739.977 , 2.37576 , 734.878 , 3.04845 , 20900 , 2968 , 5478 , 0 , 0 , 0 , 0.104 , 600.115 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_8.svrp , 4 , 758.479 , 737.38 , 21.0992 , 21.0942 , 758.479 , 755.398 , 0.406195 , 734.878 , 3.11161 , 27471 , 5095 , 0 , 0 , 84812 , 5459 , 0.107 , 600.073 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_8.svrp , 4 , 757.985 , 736.89 , 21.0943 , 21.0942 , 757.985 , 757.985 , 7.83525e-06 , 738.109 , 2.62215 , 35878 , 2666 , 3535 , 692 , 0 , 0 , 0.225 , 485.925 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_8.svrp , 4 , 757.985 , 736.89 , 21.0947 , 21.0942 , 757.985 , 757.985 , 6.16384e-05 , 738.109 , 2.6222 , 7148 , 1960 , 0 , 502 , 6402 , 299 , 0.222 , 70.998 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.82_1_9.svrp , 4 , 753.068 , 732.089 , 20.9788 , 20.9788 , 753.068 , 740.856 , 1.62166 , 728.046 , 3.32268 , 2990 , 1540 , 389 , 24028 , 0 , 0 , 0.988 , 600.054 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_9.svrp , 4 , 752.164 , 731.157 , 21.0065 , 21.0002 , 752.164 , 733.781 , 2.44403 , 724.58 , 3.66722 , 28867 , 3030 , 5962 , 0 , 0 , 0 , 0.138 , 600.091 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_9.svrp , 4 , 752.176 , 731.157 , 21.0187 , 21.0002 , 752.176 , 743.399 , 1.16692 , 724.58 , 3.66877 , 33460 , 4843 , 0 , 0 , 131261 , 12043 , 0.14 , 600.085 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_9.svrp , 4 , 752.157 , 731.157 , 21 , 21.0002 , 752.157 , 748.215 , 0.524204 , 726.547 , 3.4049 , 32021 , 2909 , 3485 , 1192 , 0 , 0 , 0.19 , 600.066 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.82_1_9.svrp , 4 , 752.182 , 731.157 , 21.0251 , 21.0002 , 752.182 , 752.157 , 0.00331206 , 727.331 , 3.30385 , 64809 , 2781 , 0 , 1440 , 74078 , 26539 , 0.304 , 600.077 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_0.svrp , 4 , 748.357 , 735.799 , 12.5571 , 12.5571 , 748.357 , 748.356 , 3.67548e-05 , 732.871 , 2.06931 , 27085 , 834 , 1680 , 6281 , 0 , 0 , 0.666 , 577.681 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_0.svrp , 4 , 748.827 , 736.269 , 12.5571 , 12.5571 , 748.827 , 737.278 , 1.54224 , 727.204 , 2.88752 , 28822 , 2476 , 8752 , 0 , 0 , 0 , 0.112 , 600.098 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_0.svrp , 4 , 748.357 , 735.799 , 12.5576 , 12.5571 , 748.357 , 748.357 , 6.46363e-05 , 727.204 , 2.82659 , 7733 , 1958 , 0 , 0 , 25800 , 1766 , 0.116 , 59.737 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_0.svrp , 4 , 748.357 , 735.799 , 12.5571 , 12.5571 , 748.357 , 748.357 , 0 , 732.909 , 2.06419 , 11745 , 779 , 1656 , 189 , 0 , 0 , 0.227 , 59.02 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_0.svrp , 4 , 748.357 , 735.799 , 12.5577 , 12.5571 , 748.357 , 748.357 , 6.75707e-05 , 732.909 , 2.06426 , 3052 , 895 , 0 , 225 , 9274 , 736 , 0.229 , 18.36 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_1.svrp , 4 , 776.045 , 760.909 , 15.1352 , 15.1352 , 776.045 , 753.805 , 2.86577 , 735.856 , 5.1787 , 2392 , 2685 , 257 , 24758 , 0 , 0 , 0.866 , 600.15 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_1.svrp , 4 , 795.426 , 747.814 , 47.612 , 47.6121 , 795.426 , 745.185 , 6.31614 , 728.006 , 8.47588 , 11886 , 6116 , 2664 , 0 , 0 , 0 , 0.143 , 600.066 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_1.svrp , 4 , 793.559 , 761.408 , 32.1512 , 31.9344 , 793.559 , 746.805 , 5.89163 , 728.006 , 8.26057 , 11748 , 7968 , 0 , 0 , 36878 , 2120 , 0.147 , 600.067 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_1.svrp , 4 , 769.942 , 758.526 , 11.4155 , 11.4151 , 769.942 , 760.745 , 1.19456 , 734.869 , 4.55533 , 16518 , 5056 , 1127 , 2041 , 0 , 0 , 0.253 , 600.085 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_1.svrp , 4 , 770.385 , 754.44 , 15.9458 , 15.9395 , 770.385 , 760.08 , 1.33771 , 734.869 , 4.61028 , 13668 , 5866 , 0 , 1993 , 30064 , 1452 , 0.247 , 600.074 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_2.svrp , 4 , 720.362 , 713.218 , 7.14375 , 7.14375 , 720.362 , 720.362 , 0 , 708.742 , 1.61302 , 583 , 682 , 49 , 4740 , 0 , 0 , 0.557 , 26.632 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_2.svrp , 4 , 720.362 , 713.218 , 7.14379 , 7.14375 , 720.362 , 720.362 , 5.56387e-06 , 701.836 , 2.57174 , 15676 , 1693 , 4343 , 0 , 0 , 0 , 0.112 , 196.276 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_2.svrp , 4 , 720.367 , 713.218 , 7.14914 , 7.14375 , 720.367 , 720.362 , 0.000747951 , 701.836 , 2.57246 , 316635 , 1829 , 0 , 0 , 7560 , 772 , 0.115 , 600.088 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_2.svrp , 4 , 720.362 , 713.218 , 7.14378 , 7.14375 , 720.362 , 720.362 , 3.60236e-06 , 708.729 , 1.61478 , 1028 , 919 , 72 , 133 , 0 , 0 , 0.276 , 14.302 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_2.svrp , 4 , 720.362 , 713.218 , 7.14447 , 7.14375 , 720.362 , 720.362 , 9.95235e-05 , 708.729 , 1.61488 , 24040 , 994 , 0 , 166 , 1446 , 312 , 0.274 , 56.337 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_3.svrp , 4 , 729.239 , 723.278 , 5.96087 , 5.96087 , 729.239 , 719.051 , 1.39706 , 698.021 , 4.28087 , 3898 , 2009 , 642 , 18593 , 0 , 0 , 1.008 , 600.135 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_3.svrp , 4 , 732.631 , 709.634 , 22.997 , 22.9788 , 732.631 , 710.658 , 2.99918 , 691.901 , 5.55943 , 17431 , 4608 , 3394 , 0 , 0 , 0 , 0.189 , 600.081 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_3.svrp , 4 , 732.784 , 709.493 , 23.2914 , 22.9788 , 732.784 , 712.471 , 2.77198 , 691.901 , 5.57909 , 12425 , 6366 , 0 , 0 , 51873 , 2145 , 0.196 , 600.14 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_3.svrp , 4 , 729.555 , 723.119 , 6.43613 , 6.43309 , 729.555 , 721.432 , 1.11339 , 694.091 , 4.86103 , 19886 , 3598 , 2644 , 909 , 0 , 0 , 0.275 , 600.086 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_3.svrp , 4 , 732.081 , 722.616 , 9.46476 , 9.43851 , 732.081 , 718.428 , 1.86496 , 694.091 , 5.18933 , 15107 , 4545 , 0 , 1170 , 26031 , 1487 , 0.275 , 600.074 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_4.svrp , 4 , 694.883 , 679.605 , 15.2787 , 15.2787 , 694.883 , 694.883 , 0 , 681.602 , 1.91135 , 36985 , 871 , 1263 , 5086 , 0 , 0 , 0.273 , 396.398 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_4.svrp , 4 , 696.074 , 676.986 , 19.0879 , 19.0847 , 696.074 , 678.227 , 2.56398 , 673.324 , 3.26826 , 37044 , 1699 , 8775 , 0 , 0 , 0 , 0.034 , 600.079 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_4.svrp , 4 , 694.884 , 679.605 , 15.2793 , 15.2787 , 694.884 , 694.883 , 8.48228e-05 , 674.486 , 2.93541 , 50174 , 762 , 0 , 0 , 6323 , 633 , 0.05 , 55.555 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_4.svrp , 4 , 694.883 , 679.605 , 15.2786 , 15.2787 , 694.883 , 694.883 , 0 , 677.255 , 2.53678 , 15407 , 702 , 2308 , 200 , 0 , 0 , 0.044 , 79.098 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_4.svrp , 4 , 694.884 , 679.605 , 15.2793 , 15.2787 , 694.884 , 694.883 , 7.84577e-05 , 680.657 , 2.04739 , 3086 , 412 , 0 , 168 , 1334 , 82 , 0.086 , 6.957 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_5.svrp , 4 , 791.719 , 780.116 , 11.6029 , 11.6029 , 791.719 , 782.93 , 1.11009 , 775.408 , 2.06023 , 12229 , 1224 , 2484 , 10647 , 0 , 0 , 0.549 , 600.107 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_5.svrp , 4 , 797.04 , 777.276 , 19.7644 , 19.764 , 797.04 , 776.962 , 2.51902 , 768.961 , 3.52293 , 28124 , 3301 , 7283 , 0 , 0 , 0 , 0.096 , 600.077 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_5.svrp , 4 , 790.169 , 781.296 , 8.87311 , 8.87241 , 790.169 , 790.169 , 8.76597e-05 , 768.961 , 2.68405 , 8815 , 1889 , 0 , 0 , 13915 , 981 , 0.1 , 55.012 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_5.svrp , 4 , 790.169 , 781.296 , 8.87237 , 8.87241 , 790.169 , 784.768 , 0.683424 , 775.074 , 1.91026 , 41474 , 1215 , 7159 , 249 , 0 , 0 , 0.147 , 600.073 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_5.svrp , 4 , 790.169 , 781.296 , 8.87271 , 8.87241 , 790.169 , 790.169 , 3.8064e-05 , 775.074 , 1.9103 , 2223 , 891 , 0 , 157 , 4689 , 615 , 0.152 , 11.649 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_6.svrp , 4 , 775.923 , 758.01 , 17.9131 , 17.9131 , 775.923 , 769.559 , 0.820127 , 746.748 , 3.76006 , 9183 , 1676 , 1245 , 15556 , 0 , 0 , 0.778 , 600.066 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_6.svrp , 4 , 782.842 , 752.254 , 30.5888 , 30.5887 , 782.842 , 750.818 , 4.09075 , 744.143 , 4.94343 , 18768 , 4400 , 4405 , 0 , 0 , 0 , 0.149 , 600.11 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_6.svrp , 4 , 778.89 , 758.504 , 20.3864 , 20.3681 , 778.89 , 760.574 , 2.3515 , 744.143 , 4.46107 , 22266 , 5981 , 0 , 0 , 106994 , 3845 , 0.149 , 600.083 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_6.svrp , 4 , 775.928 , 758.01 , 17.9179 , 17.9131 , 775.928 , 772.391 , 0.455742 , 746.872 , 3.74458 , 35301 , 2645 , 5190 , 563 , 0 , 0 , 0.26 , 600.076 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_6.svrp , 4 , 775.923 , 758.01 , 17.9131 , 17.9131 , 775.923 , 775.923 , 0 , 746.872 , 3.74398 , 11472 , 2221 , 0 , 676 , 38227 , 2409 , 0.262 , 107.1 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_7.svrp , 4 , 721.309 , 710.33 , 10.9781 , 10.9781 , 721.309 , 721.309 , 0 , 715.517 , 0.802856 , 4021 , 503 , 622 , 2800 , 0 , 0 , 0.576 , 43.24 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_7.svrp , 4 , 723.197 , 711.291 , 11.9067 , 11.9069 , 723.198 , 708.547 , 2.02575 , 703.917 , 2.66603 , 28897 , 3043 , 7412 , 0 , 0 , 0 , 0.095 , 600.072 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_7.svrp , 4 , 721.309 , 710.33 , 10.9781 , 10.9781 , 721.309 , 721.309 , 2.0546e-06 , 704.001 , 2.3995 , 11975 , 2064 , 0 , 0 , 36503 , 1326 , 0.114 , 92.68 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_7.svrp , 4 , 721.308 , 710.33 , 10.9781 , 10.9781 , 721.308 , 721.308 , 0 , 712.456 , 1.22726 , 22317 , 793 , 4438 , 105 , 0 , 0 , 0.218 , 171.807 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_7.svrp , 4 , 721.309 , 710.33 , 10.9783 , 10.9781 , 721.309 , 721.309 , 2.71922e-05 , 712.456 , 1.22729 , 18686 , 1048 , 0 , 118 , 3789 , 353 , 0.224 , 41.193 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_8.svrp , 4 , 732.757 , 713.918 , 18.8383 , 18.8383 , 732.757 , 732.757 , 0 , 712.118 , 2.81653 , 2800 , 1085 , 121 , 12533 , 0 , 0 , 0.437 , 269.31 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_8.svrp , 4 , 732.758 , 713.918 , 18.8391 , 18.8383 , 732.758 , 714.516 , 2.48949 , 704.487 , 3.85804 , 22133 , 3931 , 4513 , 0 , 0 , 0 , 0.059 , 600.061 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_8.svrp , 4 , 732.757 , 713.918 , 18.8385 , 18.8383 , 732.757 , 732.757 , 1.59589e-05 , 707.05 , 3.50831 , 50068 , 4352 , 0 , 0 , 142114 , 3592 , 0.119 , 445.348 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_8.svrp , 4 , 732.757 , 713.918 , 18.8387 , 18.8383 , 732.757 , 732.757 , 4.37949e-05 , 715.18 , 2.39878 , 4294 , 1685 , 166 , 456 , 0 , 0 , 0.183 , 43.074 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_8.svrp , 4 , 732.757 , 713.918 , 18.839 , 18.8383 , 732.757 , 732.757 , 9.05252e-05 , 715.18 , 2.39882 , 5559 , 1481 , 0 , 422 , 14623 , 333 , 0.179 , 50.149 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/50_4_0.85_1_9.svrp , 4 , 746.071 , 735.793 , 10.2779 , 10.2779 , 746.071 , 734.019 , 1.61538 , 720.865 , 3.37847 , 2145 , 1759 , 176 , 27994 , 0 , 0 , 0.906 , 600.083 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_9.svrp , 4 , 761.54 , 712.37 , 49.1693 , 49.1671 , 761.54 , 713.657 , 6.28764 , 700.203 , 8.0543 , 13610 , 4056 , 3180 , 0 , 0 , 0 , 0.081 , 600.132 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_9.svrp , 4 , 750.601 , 725.649 , 24.9522 , 24.8624 , 750.601 , 724.483 , 3.47968 , 700.203 , 6.71438 , 13773 , 7074 , 0 , 0 , 61742 , 1870 , 0.081 , 600.078 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_9.svrp , 4 , 743.909 , 723.921 , 19.9877 , 19.9871 , 743.909 , 738.865 , 0.677935 , 717.732 , 3.51877 , 18306 , 4022 , 1060 , 3043 , 0 , 0 , 0.189 , 600.097 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/50_4_0.85_1_9.svrp , 4 , 746.479 , 726.866 , 19.6127 , 19.3135 , 746.479 , 736.261 , 1.36878 , 717.732 , 3.85097 , 10407 , 4412 , 0 , 2415 , 35214 , 1529 , 0.188 , 600.096 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/60_4_0.80_1_0.svrp , 4 , 757.194 , 752.841 , 4.35293 , 4.35293 , 757.194 , 757.194 , 0 , 744.027 , 1.73898 , 4476 , 770 , 822 , 9816 , 0 , 0 , 1.569 , 201.415 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_0.svrp , 4 , 768.505 , 747.532 , 20.9725 , 20.9644 , 768.505 , 743.742 , 3.22225 , 737.292 , 4.06151 , 19645 , 3214 , 5878 , 0 , 0 , 0 , 0.148 , 600.092 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_0.svrp , 4 , 762.965 , 759.558 , 3.40741 , 3.02176 , 762.965 , 749.129 , 1.81356 , 737.292 , 3.36497 , 14326 , 5660 , 0 , 0 , 58056 , 4453 , 0.148 , 600.102 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_0.svrp , 4 , 757.194 , 752.841 , 4.35297 , 4.35293 , 757.194 , 757.194 , 5.65773e-06 , 742.734 , 1.9097 , 8811 , 1030 , 1668 , 309 , 0 , 0 , 0.301 , 62.011 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_0.svrp , 4 , 757.194 , 752.841 , 4.35293 , 4.35293 , 757.194 , 757.194 , 0 , 742.734 , 1.9097 , 3827 , 1738 , 0 , 438 , 7341 , 997 , 0.254 , 63.805 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/60_4_0.80_1_1.svrp , 4 , 770.973 , 754.195 , 16.7787 , 16.7787 , 770.973 , 762.748 , 1.06686 , 744.583 , 3.423 , 5098 , 2001 , 585 , 17937 , 0 , 0 , 2.142 , 600.085 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_1.svrp , 4 , 773.167 , 751.575 , 21.5926 , 21.5924 , 773.167 , 745.48 , 3.58103 , 737.108 , 4.66386 , 22883 , 3227 , 4638 , 0 , 0 , 0 , 0.201 , 600.096 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_1.svrp , 4 , 772.212 , 750.792 , 21.4193 , 21.4037 , 772.212 , 754.811 , 2.25335 , 737.108 , 4.54585 , 18345 , 5267 , 0 , 0 , 73913 , 4405 , 0.205 , 600.081 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_1.svrp , 4 , 770.978 , 754.195 , 16.7835 , 16.7787 , 770.978 , 765.177 , 0.752486 , 741.995 , 3.75921 , 28412 , 3291 , 2868 , 872 , 0 , 0 , 0.302 , 600.113 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_1.svrp , 4 , 770.688 , 767.575 , 3.11257 , 3.11256 , 770.688 , 770.688 , 1.81396e-06 , 741.995 , 3.723 , 17410 , 3523 , 0 , 1297 , 30273 , 1637 , 0.3 , 428.108 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/60_4_0.80_1_2.svrp , 4 , 817.073 , 805.205 , 11.8677 , 11.8677 , 817.073 , 817.073 , 0 , 805.988 , 1.3566 , 874 , 689 , 28 , 6057 , 0 , 0 , 1.299 , 77.394 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_2.svrp , 4 , 833.499 , 804.924 , 28.5751 , 28.5741 , 833.499 , 803.94 , 3.54635 , 796.953 , 4.38466 , 23191 , 3600 , 5277 , 0 , 0 , 0 , 0.107 , 600.074 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_2.svrp , 4 , 817.073 , 805.205 , 11.868 , 11.8677 , 817.073 , 817.073 , 2.68116e-05 , 796.953 , 2.46243 , 14566 , 3636 , 0 , 0 , 54668 , 2094 , 0.112 , 315.663 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_2.svrp , 4 , 817.073 , 805.205 , 11.8681 , 11.8677 , 817.073 , 817.073 , 4.33168e-05 , 803.743 , 1.63144 , 1994 , 1488 , 80 , 234 , 0 , 0 , 0.314 , 29.944 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_2.svrp , 4 , 817.073 , 805.205 , 11.8685 , 11.8677 , 817.073 , 817.073 , 9.00752e-05 , 803.743 , 1.63149 , 2067 , 1743 , 0 , 296 , 4585 , 143 , 0.313 , 42.923 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k4/60_4_0.80_1_3.svrp , 4 , 794.438 , 790.009 , 4.42861 , 4.42861 , 794.438 , 794.438 , 0 , 783.336 , 1.39744 , 596 , 1162 , 48 , 4951 , 0 , 0 , 0.916 , 40.576 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_3.svrp , 4 , 812.093 , 797.447 , 14.6456 , 14.6453 , 812.093 , 783.072 , 3.57351 , 774.927 , 4.57647 , 10185 , 5396 , 1369 , 0 , 0 , 0 , 0.162 , 600.191 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_3.svrp , 4 , 825.613 , 816.506 , 9.10696 , 8.626 , 825.613 , 783.605 , 5.08811 , 774.927 , 6.13911 , 8826 , 8071 , 0 , 0 , 39297 , 1638 , 0.168 , 600.091 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_3.svrp , 4 , 794.438 , 790.009 , 4.42884 , 4.42861 , 794.438 , 794.438 , 2.94497e-05 , 784.344 , 1.27065 , 1540 , 1903 , 95 , 406 , 0 , 0 , 0.394 , 33.626 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k4/60_4_0.80_1_3.svrp , 4 , 794.438 , 790.009 , 4.42893 , 4.42861 , 794.438 , 794.438 , 4.01491e-05 , 784.344 , 1.27066 , 1790 , 1289 , 0 , 342 , 2266 , 129 , 0.394 , 20.068 , 1
