Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SRI1 , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 621.441 , 8.60224 , 60.099 , 633.434 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 62723 , 1561 , 7.88488 , 1572 , 0.415686 , 0 , 0 , 0 , 3829 , 0.309209 , 1398 , 8.66626 , 1
SRI2 , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 621.437 , 8.60284 , 60.135 , 641.087 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 95927 , 1386 , 9.81802 , 944 , 14.4373 , 0 , 0 , 0 , 3712 , 0.277037 , 1061 , 10.2065 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 624.726 , 8.11902 , 60.141 , 272.577 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 37342 , 769 , 4.18678 , 706 , 11.2087 , 0 , 0 , 0 , 3712 , 0.29752 , 1047 , 15.1073 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 789.78 , 603.5 , 23.5863 , 0.012 , 1000.07 , 4 , 671 , 118.78 , 105.55 , 118.78 , 789.78 , 650.725 , 17.6068 , 25303 , 1410 , 5.12187 , 5560 , 1.17319 , 0 , 5115 , 2.6265 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 697.815 , 4.82487 , 60.267 , 397.988 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 90127 , 697 , 8.56871 , 1348 , 0.554347 , 0 , 0 , 0 , 2399 , 0.127373 , 1301 , 10.0036 , 1
SRI2 , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 697.76 , 4.83225 , 60.162 , 513.891 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 91384 , 785 , 8.67668 , 2092 , 28.2987 , 0 , 0 , 0 , 2249 , 0.120258 , 1437 , 10.554 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 698.584 , 4.71991 , 60.114 , 337.8 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 77440 , 545 , 5.9965 , 1087 , 12.6135 , 0 , 0 , 0 , 2479 , 0.131394 , 1106 , 27.6338 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 811.29 , 600.5 , 25.9821 , 0.008 , 1000.11 , 4 , 642 , 169.29 , 156.97 , 169.29 , 811.29 , 636.69 , 21.5212 , 24582 , 1603 , 5.35159 , 6494 , 1.24846 , 0 , 6692 , 2.55228 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 694.789 , 5.56719 , 60.234 , 1000.15 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 728.946 , 0.924817 , 179281 , 1015 , 19.5249 , 1115 , 0.338465 , 0 , 0 , 0 , 2756 , 0.199467 , 1559 , 20.9579 , 0
SRI2 , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 694.777 , 5.56883 , 60.245 , 714.212 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 128799 , 710 , 15.3686 , 1405 , 18.4299 , 0 , 0 , 0 , 2566 , 0.191185 , 1512 , 14.4379 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 694.785 , 5.56782 , 60.262 , 310.208 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 64590 , 510 , 6.7715 , 958 , 13.8996 , 0 , 0 , 0 , 2686 , 0.196492 , 1131 , 25.2081 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 667.06 , 538.5 , 19.2726 , 0.007 , 1000.07 , 4 , 602 , 65.06 , 52.88 , 65.06 , 667.06 , 577.847 , 13.3741 , 33133 , 2197 , 6.64922 , 4437 , 1.05924 , 0 , 3888 , 3.402 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 629.89 , 594.376 , 5.63806 , 60.098 , 186.548 , 4 , 591 , 38.89 , 37.86 , 38.89 , 629.89 , 629.89 , 0 , 26841 , 509 , 3.24765 , 547 , 0.148319 , 0 , 0 , 0 , 4474 , 0.311815 , 786 , 3.42185 , 1
SRI2 , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 629.89 , 594.402 , 5.63407 , 60.032 , 433.741 , 4 , 591 , 38.89 , 37.86 , 38.89 , 629.89 , 629.89 , 0 , 42372 , 802 , 5.49542 , 1489 , 19.385 , 0 , 0 , 0 , 4689 , 0.312342 , 1316 , 5.33255 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 629.89 , 595.266 , 5.49679 , 60.049 , 208.704 , 4 , 591 , 38.89 , 37.86 , 38.89 , 629.89 , 629.89 , 0 , 20214 , 507 , 2.24624 , 1213 , 16.3641 , 0 , 0 , 0 , 4689 , 0.311651 , 1231 , 8.80103 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 788.53 , 594 , 24.67 , 0.008 , 1000.07 , 4 , 694 , 94.53 , 88.46 , 94.53 , 788.53 , 628.431 , 20.3035 , 23511 , 1372 , 4.17334 , 6860 , 1.30962 , 0 , 6254 , 2.44598 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 739.26 , 671.965 , 9.10299 , 60.313 , 1000.1 , 4 , 644 , 95.26 , 87.91 , 95.26 , 739.26 , 704.302 , 4.72873 , 68392 , 1749 , 12.3121 , 2452 , 0.619543 , 0 , 0 , 0 , 2696 , 0.183212 , 2298 , 11.0061 , 0
SRI2 , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 739.26 , 671.962 , 9.10347 , 60.05 , 1000.15 , 4 , 644 , 95.26 , 87.91 , 95.26 , 739.26 , 704.839 , 4.65613 , 86981 , 1635 , 13.9101 , 2348 , 31.9379 , 0 , 0 , 0 , 2686 , 0.182636 , 2186 , 13.8434 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 735.73 , 672.017 , 8.65983 , 60.129 , 1000.16 , 4 , 672 , 63.73 , 53.88 , 63.73 , 735.73 , 713.939 , 2.96182 , 73509 , 1275 , 10.3117 , 2601 , 39.3492 , 0 , 0 , 0 , 2814 , 0.182399 , 2451 , 37.5294 , 0
ILS , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 697.32 , 565.918 , 18.8439 , 0.011 , 1000.08 , 4 , 603 , 94.32 , 90.26 , 94.32 , 697.32 , 590.873 , 15.2651 , 25051 , 1184 , 5.51078 , 7735 , 1.83258 , 0 , 5541 , 2.65184 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 617.94 , 3.51022 , 60.29 , 72.911 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 8992 , 157 , 0.797466 , 125 , 0.037624 , 0 , 0 , 0 , 2691 , 0.154754 , 292 , 0.947403 , 1
SRI2 , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 617.94 , 3.51016 , 60.142 , 73.788 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 10476 , 185 , 0.944338 , 127 , 1.30821 , 0 , 0 , 0 , 2701 , 0.155826 , 323 , 1.10686 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 617.941 , 3.51011 , 60.236 , 71.755 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 5926 , 158 , 0.655354 , 97 , 0.912266 , 0 , 0 , 0 , 2721 , 0.156791 , 362 , 2.20217 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 789.66 , 575.11 , 27.17 , 0.013 , 1000.17 , 4 , 605 , 184.66 , 158.28 , 184.66 , 789.66 , 633.018 , 19.8366 , 24153 , 1547 , 4.42013 , 7180 , 1.54178 , 0 , 6016 , 2.48611 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 691.82 , 4.33769 , 60.184 , 107.674 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 25092 , 316 , 1.91611 , 300 , 0.097561 , 0 , 0 , 0 , 3307 , 0.210046 , 506 , 2.60531 , 1
SRI2 , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 691.82 , 4.33769 , 60.045 , 122.666 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 30389 , 319 , 2.42322 , 389 , 4.2155 , 0 , 0 , 0 , 3307 , 0.210024 , 551 , 3.15096 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 692.396 , 4.25812 , 60.209 , 105.609 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 19560 , 247 , 1.5548 , 248 , 2.76934 , 0 , 0 , 0 , 3290 , 0.209429 , 495 , 7.11682 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 718.5 , 555.296 , 22.7146 , 0.019 , 1000.11 , 4 , 605 , 113.5 , 110.09 , 113.5 , 718.5 , 602.791 , 16.1042 , 27402 , 1398 , 4.61861 , 8236 , 1.85765 , 0 , 6273 , 2.80976 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 677.34 , 640.334 , 5.46342 , 60.146 , 306.115 , 4 , 667 , 10.34 , 10.04 , 10.34 , 677.34 , 677.34 , 0 , 45928 , 591 , 4.78895 , 1642 , 0.454216 , 0 , 0 , 0 , 4321 , 0.299595 , 1080 , 5.6417 , 1
SRI2 , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 677.34 , 640.333 , 5.46355 , 60.127 , 546.655 , 4 , 667 , 10.34 , 10.04 , 10.34 , 677.34 , 677.34 , 0 , 62667 , 585 , 5.76527 , 2282 , 34.9417 , 0 , 0 , 0 , 4295 , 0.270207 , 1258 , 7.48538 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 677.34 , 640.768 , 5.39936 , 60.095 , 299.061 , 4 , 667 , 10.34 , 10.04 , 10.34 , 677.34 , 677.34 , 0 , 57690 , 409 , 4.74395 , 1290 , 24.0336 , 0 , 0 , 0 , 4321 , 0.268888 , 867 , 21.2521 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 725.41 , 524.548 , 27.6895 , 0.011 , 1000.09 , 4 , 545 , 180.41 , 153.74 , 180.41 , 725.41 , 580.373 , 19.9937 , 35595 , 2749 , 7.26708 , 5888 , 2.15977 , 0 , 3375 , 3.48879 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 686.93 , 622.482 , 9.3821 , 60.139 , 1000.17 , 4 , 669 , 17.93 , 13.91 , 17.93 , 686.93 , 654.118 , 4.77659 , 73273 , 1922 , 10.7504 , 4339 , 1.24682 , 0 , 0 , 0 , 5109 , 0.308122 , 2397 , 11.7058 , 0
SRI2 , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 693.92 , 622.482 , 10.2949 , 60.094 , 1000.13 , 4 , 662 , 31.92 , 31.38 , 31.92 , 693.92 , 652.433 , 5.97864 , 58573 , 1605 , 8.91524 , 3971 , 75.703 , 0 , 0 , 0 , 5109 , 0.307586 , 2110 , 9.38361 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 692.02 , 622.975 , 9.97728 , 60.193 , 1000.14 , 4 , 647 , 45.02 , 43.95 , 45.02 , 692.02 , 654.381 , 5.43905 , 58345 , 1504 , 9.0896 , 3359 , 74.4256 , 0 , 0 , 0 , 5109 , 0.307159 , 2258 , 32.3817 , 0
ILS , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 741.03 , 554.5 , 25.1717 , 0.012 , 1000.11 , 4 , 513 , 228.03 , 203.13 , 228.03 , 741.03 , 606.97 , 18.091 , 30214 , 1527 , 6.08831 , 6294 , 1.37918 , 0 , 5260 , 3.05515 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 679.43 , 653.278 , 3.84906 , 60.202 , 92.905 , 4 , 612 , 67.43 , 62.35 , 67.43 , 679.43 , 679.43 , 0 , 17843 , 214 , 1.23413 , 1035 , 0.336101 , 0 , 0 , 0 , 4166 , 0.235779 , 329 , 1.85889 , 1
SRI2 , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 679.43 , 653.278 , 3.84906 , 60.184 , 206.291 , 4 , 612 , 67.43 , 62.35 , 67.43 , 679.43 , 679.43 , 0 , 22163 , 188 , 1.32345 , 3157 , 70.9365 , 0 , 0 , 0 , 4166 , 0.235296 , 298 , 2.29951 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 679.43 , 653.278 , 3.84906 , 60.209 , 153.507 , 4 , 612 , 67.43 , 62.35 , 67.43 , 679.43 , 679.43 , 0 , 17000 , 172 , 1.013 , 1996 , 41.8818 , 0 , 0 , 0 , 4166 , 0.234851 , 264 , 5.64652 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 724.08 , 564.072 , 22.0981 , 0.015 , 1000.09 , 4 , 629 , 95.08 , 78.58 , 95.08 , 724.08 , 617.134 , 14.77 , 26845 , 1810 , 4.84445 , 6380 , 1.44193 , 0 , 5498 , 2.71645 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 684.15 , 653.071 , 4.54275 , 60.438 , 203.507 , 4 , 668 , 16.15 , 15.26 , 16.15 , 684.15 , 684.15 , 0 , 37783 , 605 , 3.69505 , 868 , 0.246884 , 0 , 0 , 0 , 2605 , 0.186451 , 794 , 4.84806 , 1
SRI2 , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 684.15 , 653.066 , 4.54351 , 60.043 , 444.705 , 4 , 668 , 16.15 , 15.26 , 16.15 , 684.15 , 684.15 , 0 , 76792 , 810 , 9.10603 , 1350 , 19.6835 , 0 , 0 , 0 , 2596 , 0.186514 , 912 , 10.2652 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 684.15 , 653.429 , 4.49035 , 60.419 , 268.022 , 4 , 668 , 16.15 , 15.26 , 16.15 , 684.15 , 684.15 , 0 , 49846 , 521 , 4.38579 , 1021 , 17.6771 , 0 , 0 , 0 , 2605 , 0.186761 , 775 , 19.3294 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 794 , 643.986 , 18.8934 , 0.021 , 1000.11 , 4 , 688 , 106 , 100.26 , 106 , 794 , 676.769 , 14.7646 , 18638 , 1196 , 4.79037 , 4344 , 1.12201 , 0 , 4469 , 3.44739 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 748.04 , 711.427 , 4.89451 , 60.028 , 270.642 , 4 , 745 , 3.04 , 3.01 , 3.04 , 748.04 , 748.04 , 0 , 38749 , 610 , 4.63374 , 849 , 0.274232 , 0 , 0 , 0 , 3315 , 0.401788 , 734 , 9.09764 , 1
SRI2 , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 748.04 , 711.428 , 4.89434 , 60.12 , 469.445 , 4 , 745 , 3.04 , 3.01 , 3.04 , 748.04 , 748.04 , 0 , 56047 , 706 , 6.48301 , 1967 , 52.067 , 0 , 0 , 0 , 3352 , 0.405256 , 971 , 12.1557 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 748.04 , 713.609 , 4.60278 , 60.06 , 426.888 , 4 , 745 , 3.04 , 3.01 , 3.04 , 748.04 , 748.04 , 0 , 50757 , 605 , 6.52689 , 1421 , 39.7004 , 0 , 0 , 0 , 3352 , 0.4047 , 1126 , 37.7215 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 798.64 , 624 , 21.8672 , 0.02 , 1000.14 , 4 , 710 , 88.64 , 63.93 , 88.64 , 798.64 , 644.057 , 19.3558 , 18154 , 1051 , 3.76347 , 7682 , 1.95227 , 0 , 6088 , 3.42591 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 722.85 , 697.764 , 3.47036 , 60.342 , 314.907 , 4 , 710 , 12.85 , 11.82 , 12.85 , 722.85 , 722.85 , 0 , 29642 , 720 , 4.60703 , 1208 , 0.368475 , 0 , 0 , 0 , 2354 , 0.25265 , 1233 , 7.08933 , 1
SRI2 , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 722.85 , 697.749 , 3.4725 , 60.272 , 544.312 , 4 , 710 , 12.85 , 11.82 , 12.85 , 722.85 , 722.85 , 0 , 70492 , 763 , 8.20168 , 1190 , 22.2851 , 0 , 0 , 0 , 2314 , 0.257244 , 1285 , 14.0225 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 722.85 , 697.733 , 3.47466 , 60.116 , 143.266 , 4 , 710 , 12.85 , 11.82 , 12.85 , 722.85 , 722.85 , 0 , 13160 , 364 , 1.83775 , 704 , 14.0394 , 0 , 0 , 0 , 2284 , 0.252209 , 723 , 8.48715 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 821.43 , 618 , 24.7653 , 0.011 , 1000.09 , 4 , 714 , 107.43 , 93.07 , 107.43 , 821.43 , 665.516 , 18.9807 , 24002 , 1335 , 5.75905 , 5574 , 1.38756 , 0 , 5404 , 4.40391 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 744.47 , 726.402 , 2.42701 , 60.167 , 66.796 , 4 , 739 , 5.47 , 5.42 , 5.47 , 744.47 , 744.47 , 0 , 2867 , 190 , 0.365434 , 89 , 0.031445 , 0 , 0 , 0 , 2769 , 0.395123 , 291 , 0.629021 , 1
SRI2 , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 744.47 , 726.423 , 2.4242 , 60.102 , 72.056 , 4 , 739 , 5.47 , 5.42 , 5.47 , 744.47 , 744.47 , 0 , 2237 , 171 , 0.329614 , 135 , 3.57091 , 0 , 0 , 0 , 2779 , 0.394239 , 245 , 0.504425 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 744.47 , 726.385 , 2.42931 , 60.07 , 74.355 , 4 , 739 , 5.47 , 5.42 , 5.47 , 744.47 , 744.47 , 0 , 1440 , 143 , 0.307501 , 196 , 4.84937 , 0 , 0 , 0 , 2759 , 0.39525 , 296 , 1.24789 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 807.46 , 632 , 21.7299 , 0.015 , 1000.08 , 4 , 656 , 151.46 , 146.09 , 151.46 , 807.46 , 670.942 , 16.907 , 20012 , 1243 , 4.20297 , 7530 , 1.94836 , 0 , 4953 , 3.65806 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 752.82 , 701.839 , 6.77206 , 60.141 , 1000.14 , 4 , 746 , 6.82 , 6.73 , 6.82 , 752.82 , 724.441 , 3.76967 , 44253 , 1840 , 9.4848 , 4724 , 1.49436 , 0 , 0 , 0 , 2191 , 0.26177 , 2948 , 13.1454 , 0
SRI2 , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 779.8 , 701.841 , 9.99725 , 60.114 , 1000.19 , 4 , 695 , 84.8 , 72.51 , 84.8 , 779.8 , 724.583 , 7.08091 , 47011 , 1835 , 11.0112 , 3192 , 63.612 , 0 , 0 , 0 , 2201 , 0.26335 , 2805 , 14.0409 , 0
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.05 , 701.835 , 4.51867 , 60.148 , 900.372 , 4 , 734 , 1.05 , 1.05 , 1.05 , 735.05 , 735.05 , 0 , 32613 , 1031 , 9.16418 , 1822 , 32.3018 , 0 , 0 , 0 , 2181 , 0.265577 , 2456 , 30.702 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 790.74 , 602.5 , 23.8055 , 0.015 , 1000.18 , 4 , 644 , 146.74 , 119 , 146.74 , 790.74 , 635.658 , 19.6123 , 22591 , 1619 , 5.18882 , 6981 , 1.81366 , 0 , 5219 , 4.08065 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 716.6 , 686.758 , 4.16437 , 60.102 , 1000.16 , 4 , 705 , 11.6 , 11 , 11.6 , 716.6 , 705.925 , 1.48974 , 74028 , 1413 , 15.389 , 3410 , 1.14565 , 0 , 0 , 0 , 2508 , 0.25489 , 2592 , 19.9575 , 0
SRI2 , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 716.6 , 686.755 , 4.16476 , 60.156 , 1000.15 , 4 , 705 , 11.6 , 11 , 11.6 , 716.6 , 704.54 , 1.68296 , 68836 , 1362 , 13.4812 , 3828 , 82.7506 , 0 , 0 , 0 , 2488 , 0.25213 , 2200 , 19.1085 , 0
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 716.6 , 686.754 , 4.16491 , 60.225 , 1000.14 , 4 , 705 , 11.6 , 11 , 11.6 , 716.6 , 705.657 , 1.52713 , 61860 , 1232 , 17.3081 , 2187 , 42.1429 , 0 , 0 , 0 , 2480 , 0.252584 , 2744 , 56.0828 , 0
ILS , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 882.71 , 688.5 , 22.0016 , 0.012 , 1000.13 , 4 , 708 , 174.71 , 140.23 , 174.71 , 882.71 , 745.83 , 15.5068 , 23431 , 1377 , 6.20871 , 5967 , 1.49782 , 0 , 5666 , 4.28505 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 821.54 , 795.463 , 3.17414 , 60.201 , 579.727 , 4 , 815 , 6.54 , 6.45 , 6.54 , 821.54 , 821.54 , 0 , 57302 , 786 , 8.68655 , 1200 , 0.35654 , 0 , 0 , 0 , 3376 , 0.331561 , 1344 , 13.2547 , 1
SRI2 , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 821.54 , 795.451 , 3.17559 , 60.079 , 586.294 , 4 , 815 , 6.54 , 6.45 , 6.54 , 821.54 , 821.54 , 0 , 45009 , 808 , 8.14745 , 1268 , 24.4741 , 0 , 0 , 0 , 3346 , 0.332728 , 1410 , 11.2386 , 1
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 821.54 , 795.455 , 3.17518 , 60.074 , 188.182 , 4 , 815 , 6.54 , 6.45 , 6.54 , 821.54 , 821.54 , 0 , 25180 , 395 , 4.09936 , 358 , 5.75814 , 0 , 0 , 0 , 3356 , 0.331044 , 881 , 16.4944 , 1
ILS , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 809.47 , 638 , 21.183 , 0.013 , 1000.08 , 4 , 656 , 153.47 , 120.16 , 153.47 , 809.47 , 668.601 , 17.4026 , 19376 , 1200 , 4.37349 , 5878 , 1.51528 , 0 , 5494 , 3.62154 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 758.51 , 703.639 , 7.23404 , 60.089 , 1000.18 , 4 , 696 , 62.51 , 54.15 , 62.51 , 758.51 , 736.965 , 2.8405 , 70085 , 1519 , 14.6925 , 3174 , 1.0388 , 0 , 0 , 0 , 2090 , 0.237338 , 2790 , 19.3461 , 0
SRI2 , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 759.96 , 703.629 , 7.41239 , 60.152 , 1000.15 , 4 , 733 , 26.96 , 26.94 , 26.96 , 759.96 , 738.4 , 2.83701 , 58334 , 1141 , 13.5569 , 3287 , 57.2761 , 0 , 0 , 0 , 2081 , 0.243113 , 2572 , 16.1695 , 0
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 757.88 , 709.01 , 6.44828 , 60.255 , 1000.13 , 4 , 728 , 29.88 , 29.85 , 29.88 , 757.88 , 738.836 , 2.51276 , 50144 , 1016 , 12.3172 , 1852 , 33.625 , 0 , 0 , 0 , 2090 , 0.238449 , 2894 , 49.2798 , 0
ILS , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 783.24 , 590 , 24.6719 , 0.019 , 1000.12 , 4 , 604 , 179.24 , 167.39 , 179.24 , 783.24 , 616.657 , 21.2685 , 21304 , 1625 , 4.37751 , 6379 , 1.64965 , 0 , 5165 , 3.90453 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 716.33 , 654.7 , 8.60361 , 60.147 , 1000.17 , 4 , 708 , 8.33 , 8.24 , 8.33 , 716.33 , 677.954 , 5.35733 , 36418 , 1693 , 7.77257 , 3761 , 1.14227 , 0 , 0 , 0 , 2705 , 0.336368 , 2727 , 10.7849 , 0
SRI2 , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 744.73 , 654.7 , 12.089 , 60.071 , 1000.16 , 4 , 639 , 105.73 , 99.37 , 105.73 , 744.73 , 675.783 , 9.25795 , 33899 , 1728 , 6.21199 , 5988 , 163.898 , 0 , 0 , 0 , 2715 , 0.334811 , 2743 , 10.1338 , 0
ILS+SRI , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 745.39 , 654.955 , 12.1326 , 60.2 , 1000.14 , 4 , 654 , 91.39 , 80.84 , 91.39 , 745.39 , 682.813 , 8.39519 , 35643 , 1677 , 8.15223 , 2960 , 75.3654 , 0 , 0 , 0 , 2715 , 0.337839 , 3638 , 35.9055 , 0
ILS , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 772.34 , 620.5 , 19.6597 , 0.008 , 1000.15 , 4 , 684 , 88.34 , 83.3 , 88.34 , 772.34 , 664.033 , 14.0232 , 18573 , 812 , 4.43804 , 6375 , 1.53596 , 0 , 6517 , 3.5998 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 742.86 , 714.088 , 3.87315 , 60.055 , 309.231 , 4 , 732 , 10.86 , 10.86 , 10.86 , 742.86 , 742.86 , 0 , 67701 , 450 , 6.94539 , 541 , 0.199031 , 0 , 0 , 0 , 4447 , 0.471717 , 826 , 14.1007 , 1
SRI2 , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 742.86 , 714.089 , 3.87303 , 60.086 , 220.226 , 4 , 732 , 10.86 , 10.86 , 10.86 , 742.86 , 742.86 , 0 , 35878 , 522 , 4.53953 , 600 , 9.50975 , 0 , 0 , 0 , 4467 , 0.474064 , 864 , 8.20863 , 1
