Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS+SRI , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 669.1 , 656.788 , 1.84012 , 60.113 , 76.84 , 3 , 663 , 6.1 , 6.04 , 6.1 , 669.1 , 669.1 , 0 , 1342 , 874 , 4.17451 , 171 , 0.408252 , 0 , 0 , 0 , 2115 , 4.88958 , 760 , 0.895084 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 647.51 , 3.20358 , 0.097 , 27.734 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 1342 , 1199 , 0.401231 , 109 , 0.026152 , 0 , 91 , 0.131218 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 651.249 , 2.6447 , 61.472 , 150.544 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 3591 , 1906 , 4.99873 , 218 , 0.052369 , 0 , 0 , 0 , 1046 , 47.2479 , 1735 , 0.842084 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 651.249 , 2.6447 , 61.687 , 184.109 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 3271 , 2179 , 4.96194 , 324 , 1.49453 , 0 , 0 , 0 , 1046 , 47.3818 , 1982 , 0.835548 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 668.94 , 651.249 , 2.6447 , 61.993 , 106.879 , 3 , 662 , 6.94 , 6.58 , 6.94 , 668.94 , 668.94 , 0 , 1530 , 1422 , 4.39673 , 137 , 0.681296 , 0 , 0 , 0 , 1046 , 47.2566 , 1238 , 1.02044 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 644.18 , 2.96448 , 0.085 , 19.327 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 2882 , 930 , 0.608987 , 325 , 0.052911 , 0 , 249 , 0.291961 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 647.16 , 2.51559 , 37.078 , 88.397 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 3733 , 1188 , 1.69499 , 376 , 0.066217 , 0 , 0 , 0 , 117 , 36.3189 , 1168 , 0.754521 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 647.16 , 2.51559 , 37.39 , 68.883 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 3672 , 985 , 1.56453 , 435 , 0.983598 , 0 , 0 , 0 , 117 , 36.5457 , 981 , 0.753055 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 663.86 , 647.16 , 2.51559 , 37.309 , 102.514 , 3 , 655 , 8.86 , 7.86 , 8.86 , 663.86 , 663.86 , 0 , 3455 , 1361 , 1.69791 , 601 , 1.50149 , 0 , 0 , 0 , 117 , 36.5238 , 1400 , 2.22206 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 623.92 , 4.00788 , 0.105 , 52.836 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 4870 , 1571 , 1.34655 , 365 , 0.074591 , 0 , 293 , 0.475204 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 631.823 , 2.79192 , 46.565 , 178.948 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 5095 , 2033 , 2.98345 , 405 , 0.080479 , 0 , 0 , 0 , 890 , 37.6958 , 1980 , 1.03969 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 631.823 , 2.79192 , 45.47 , 479.908 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 11393 , 2835 , 5.08201 , 653 , 2.06128 , 0 , 0 , 0 , 890 , 36.7618 , 2671 , 2.36157 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 649.97 , 631.823 , 2.79192 , 46.88 , 217.386 , 3 , 637 , 12.97 , 12.12 , 12.97 , 649.97 , 649.97 , 0 , 6441 , 2194 , 3.43244 , 507 , 1.50944 , 0 , 0 , 0 , 890 , 37.8262 , 1988 , 3.96398 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 646.22 , 2.52798 , 0.054 , 1.038 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 276 , 199 , 0.039587 , 69 , 0.017704 , 0 , 39 , 0.031317 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 661.609 , 0.206794 , 108.001 , 108.36 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 65 , 310 , 1.86419 , 34 , 0.007002 , 0 , 0 , 0 , 2822 , 75.7099 , 137 , 0.023012 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 661.609 , 0.206794 , 112.376 , 112.854 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 71 , 308 , 1.90516 , 29 , 0.112791 , 0 , 0 , 0 , 2822 , 77.0779 , 135 , 0.026576 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 662.98 , 661.609 , 0.206794 , 111.248 , 111.792 , 3 , 652 , 10.98 , 10.73 , 10.98 , 662.98 , 662.98 , 0 , 71 , 308 , 1.90194 , 29 , 0.113206 , 0 , 0 , 0 , 2822 , 76.2919 , 135 , 0.06152 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 716.37 , 667.57 , 6.81212 , 0.056 , 1000.06 , 3 , 697 , 19.37 , 18.95 , 19.37 , 716.37 , 692.522 , 3.32899 , 15359 , 6645 , 6.2147 , 932 , 0.182037 , 0 , 708 , 2.14257 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 731.4 , 680.24 , 6.99476 , 60.115 , 1000.12 , 3 , 712 , 19.4 , 18.5 , 19.4 , 731.4 , 689.503 , 5.72838 , 9954 , 5126 , 7.58761 , 639 , 0.115846 , 0 , 0 , 0 , 3020 , 2.42414 , 5007 , 2.88737 , 0
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 720.11 , 680.247 , 5.53563 , 60.127 , 1000.13 , 3 , 693 , 27.11 , 25.09 , 27.11 , 720.11 , 691.488 , 3.97472 , 9620 , 5510 , 7.1337 , 914 , 2.87616 , 0 , 0 , 0 , 3085 , 2.56384 , 5358 , 2.76594 , 0
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 723.64 , 680.248 , 5.99635 , 60.124 , 1000.11 , 3 , 703 , 20.64 , 20.2 , 20.64 , 723.64 , 689.973 , 4.6524 , 11060 , 5122 , 7.88293 , 642 , 1.70576 , 0 , 0 , 0 , 3094 , 2.58243 , 4793 , 9.64891 , 0
ILS , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 641.7 , 3.33077 , 0.083 , 27.7 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 3850 , 1006 , 1.00968 , 285 , 0.051257 , 0 , 214 , 0.399509 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 644.255 , 2.94587 , 29.087 , 71.322 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 5378 , 1152 , 1.50972 , 219 , 0.040077 , 0 , 0 , 0 , 304 , 27.4759 , 1093 , 1.09406 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 644.255 , 2.94587 , 28.933 , 88.222 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 5674 , 1175 , 1.63692 , 340 , 0.755866 , 0 , 0 , 0 , 304 , 27.2776 , 1160 , 1.18442 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_5.svrp , 663.81 , 644.255 , 2.94587 , 28.992 , 76.209 , 3 , 651 , 12.81 , 11.81 , 12.81 , 663.81 , 663.81 , 0 , 4129 , 1087 , 1.29975 , 274 , 0.654987 , 0 , 0 , 0 , 304 , 27.3808 , 1029 , 2.71933 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 665.96 , 634.5 , 4.72401 , 0.033 , 29.95 , 3 , 660 , 5.96 , 5.44 , 5.96 , 665.96 , 665.96 , 0 , 3814 , 1109 , 1.0863 , 229 , 0.042286 , 0 , 169 , 0.409638 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 665.96 , 642.015 , 3.59556 , 37.24 , 140.719 , 3 , 660 , 5.96 , 5.44 , 5.96 , 665.96 , 665.96 , 0 , 3802 , 1594 , 1.4015 , 249 , 0.049523 , 0 , 0 , 0 , 251 , 35.4533 , 1330 , 0.826511 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 665.96 , 642.015 , 3.59556 , 37.186 , 113.95 , 3 , 660 , 5.96 , 5.44 , 5.96 , 665.96 , 665.96 , 0 , 3900 , 1179 , 1.42426 , 245 , 0.94827 , 0 , 0 , 0 , 251 , 35.3882 , 1112 , 0.839149 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_6.svrp , 665.96 , 642.015 , 3.59556 , 37.143 , 123.432 , 3 , 660 , 5.96 , 5.44 , 5.96 , 665.96 , 665.96 , 0 , 3208 , 1360 , 1.22722 , 420 , 1.32987 , 0 , 0 , 0 , 251 , 35.3192 , 1243 , 2.13342 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 657.79 , 642.135 , 2.37994 , 0.068 , 2.587 , 3 , 652 , 5.79 , 5.6 , 5.79 , 657.79 , 657.79 , 0 , 284 , 421 , 0.062697 , 57 , 0.010725 , 0 , 45 , 0.027668 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 657.79 , 647.796 , 1.51937 , 57.245 , 61.296 , 3 , 652 , 5.79 , 5.6 , 5.79 , 657.79 , 657.79 , 0 , 547 , 615 , 0.874946 , 83 , 0.014403 , 0 , 0 , 0 , 337 , 54.7935 , 477 , 0.11847 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 657.79 , 647.796 , 1.51937 , 55.376 , 59.083 , 3 , 652 , 5.79 , 5.6 , 5.79 , 657.79 , 657.79 , 0 , 604 , 520 , 0.860386 , 93 , 0.212257 , 0 , 0 , 0 , 337 , 52.9032 , 429 , 0.122332 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_7.svrp , 657.79 , 647.796 , 1.51937 , 57.137 , 62.344 , 3 , 652 , 5.79 , 5.6 , 5.79 , 657.79 , 657.79 , 0 , 731 , 569 , 0.904406 , 101 , 0.265131 , 0 , 0 , 0 , 337 , 54.632 , 450 , 0.402942 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 681.15 , 653.467 , 4.06421 , 0.059 , 54.615 , 3 , 668 , 13.15 , 12.19 , 13.15 , 681.15 , 681.15 , 0 , 5339 , 1408 , 1.65799 , 304 , 0.058764 , 0 , 227 , 0.59362 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 681.15 , 659.075 , 3.24077 , 66.283 , 127.552 , 3 , 668 , 13.15 , 12.19 , 13.15 , 681.15 , 681.15 , 0 , 3821 , 1299 , 3.32319 , 228 , 0.043702 , 0 , 0 , 0 , 1243 , 50.5954 , 1250 , 0.831982 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 681.15 , 659.075 , 3.24077 , 67.294 , 174.627 , 3 , 668 , 13.15 , 12.19 , 13.15 , 681.15 , 681.15 , 0 , 8801 , 1401 , 4.88743 , 262 , 0.656908 , 0 , 0 , 0 , 1243 , 50.8245 , 1322 , 1.79207 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_8.svrp , 681.15 , 659.075 , 3.24077 , 67.097 , 140.633 , 3 , 668 , 13.15 , 12.19 , 13.15 , 681.15 , 681.15 , 0 , 4358 , 1278 , 3.57764 , 313 , 0.64966 , 0 , 0 , 0 , 1243 , 50.7265 , 1258 , 2.85835 , 1
ILS , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 665.47 , 647.26 , 2.73641 , 0.056 , 6.555 , 3 , 654 , 11.47 , 10.93 , 11.47 , 665.47 , 665.47 , 0 , 1064 , 597 , 0.194344 , 122 , 0.022038 , 0 , 93 , 0.104286 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 665.47 , 649.85 , 2.34721 , 33.064 , 54.257 , 3 , 654 , 11.47 , 10.93 , 11.47 , 665.47 , 665.47 , 0 , 1426 , 952 , 0.768407 , 165 , 0.037201 , 0 , 0 , 0 , 158 , 32.0712 , 824 , 0.348582 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 665.47 , 649.85 , 2.34721 , 33.156 , 40.676 , 3 , 654 , 11.47 , 10.93 , 11.47 , 665.47 , 665.47 , 0 , 884 , 575 , 0.599418 , 162 , 0.470486 , 0 , 0 , 0 , 158 , 32.1853 , 492 , 0.188327 , 1
ILS+SRI , ./data/Jabali/k3/50_3_0.90_1_9.svrp , 665.47 , 649.85 , 2.34721 , 32.74 , 38.745 , 3 , 654 , 11.47 , 10.93 , 11.47 , 665.47 , 665.47 , 0 , 646 , 501 , 0.556584 , 123 , 0.346719 , 0 , 0 , 0 , 158 , 31.7729 , 435 , 0.338634 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 715.03 , 704.5 , 1.47267 , 0.131 , 12.359 , 3 , 710 , 5.03 , 4.77 , 5.03 , 715.03 , 715.03 , 0 , 667 , 711 , 0.257864 , 43 , 0.010438 , 0 , 27 , 0.027068 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 715.03 , 709.72 , 0.742626 , 49.501 , 51.394 , 3 , 710 , 5.03 , 4.77 , 5.03 , 715.03 , 715.03 , 0 , 345 , 408 , 1.13157 , 19 , 0.004557 , 0 , 0 , 0 , 654 , 44.3834 , 270 , 0.107649 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 715.03 , 709.72 , 0.742626 , 50.04 , 88.089 , 3 , 710 , 5.03 , 4.77 , 5.03 , 715.03 , 715.03 , 0 , 1404 , 1250 , 1.57025 , 192 , 0.591412 , 0 , 0 , 0 , 654 , 44.8639 , 1147 , 0.617367 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_0.svrp , 715.03 , 709.72 , 0.742626 , 49.376 , 63.572 , 3 , 710 , 5.03 , 4.77 , 5.03 , 715.03 , 715.03 , 0 , 704 , 717 , 1.27829 , 127 , 0.380546 , 0 , 0 , 0 , 654 , 44.5539 , 558 , 0.810425 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 676.94 , 663.5 , 1.9854 , 0.07 , 2.015 , 3 , 674 , 2.94 , 2.78 , 2.94 , 676.94 , 676.94 , 0 , 238 , 327 , 0.064007 , 62 , 0.019803 , 0 , 32 , 0.021118 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 676.94 , 670.871 , 0.896517 , 62.944 , 65.793 , 3 , 674 , 2.94 , 2.78 , 2.94 , 676.94 , 676.94 , 0 , 188 , 387 , 2.21492 , 48 , 0.017481 , 0 , 0 , 0 , 991 , 50.4678 , 267 , 0.094564 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 676.94 , 670.871 , 0.896517 , 62.992 , 67.998 , 3 , 674 , 2.94 , 2.78 , 2.94 , 676.94 , 676.94 , 0 , 324 , 406 , 2.24526 , 100 , 0.525751 , 0 , 0 , 0 , 991 , 50.2479 , 338 , 0.144883 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_1.svrp , 676.94 , 670.871 , 0.896517 , 63.817 , 66.919 , 3 , 674 , 2.94 , 2.78 , 2.94 , 676.94 , 676.94 , 0 , 179 , 375 , 2.23671 , 47 , 0.274174 , 0 , 0 , 0 , 991 , 51.1484 , 272 , 0.194898 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 727.17 , 713.691 , 1.85361 , 0.072 , 29.639 , 3 , 724 , 3.17 , 2.97 , 3.17 , 727.17 , 727.17 , 0 , 1273 , 869 , 0.3899 , 207 , 0.058466 , 0 , 156 , 0.075685 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 727.17 , 714.957 , 1.67946 , 42.738 , 61.252 , 3 , 724 , 3.17 , 2.97 , 3.17 , 727.17 , 727.17 , 0 , 1097 , 945 , 0.751779 , 141 , 0.043575 , 0 , 0 , 0 , 336 , 40.0972 , 916 , 0.434981 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 727.17 , 714.957 , 1.67946 , 42.728 , 147.842 , 3 , 724 , 3.17 , 2.97 , 3.17 , 727.17 , 727.17 , 0 , 2933 , 1616 , 1.30852 , 567 , 1.92972 , 0 , 0 , 0 , 336 , 40.1363 , 1672 , 1.16828 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_2.svrp , 727.17 , 714.957 , 1.67946 , 42.627 , 99.161 , 3 , 724 , 3.17 , 2.97 , 3.17 , 727.17 , 727.17 , 0 , 1782 , 1174 , 0.952373 , 290 , 0.873273 , 0 , 0 , 0 , 336 , 40.0854 , 1157 , 2.06722 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 704.73 , 692.177 , 1.7813 , 0.179 , 30.549 , 3 , 696 , 8.73 , 8.73 , 8.73 , 704.73 , 704.73 , 0 , 1202 , 1051 , 0.333789 , 79 , 0.03839 , 0 , 50 , 0.080718 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 704.73 , 698.939 , 0.821751 , 60.088 , 63.02 , 3 , 696 , 8.73 , 8.73 , 8.73 , 704.73 , 704.73 , 0 , 241 , 567 , 1.17291 , 28 , 0.010621 , 0 , 0 , 0 , 3435 , 0.971804 , 280 , 0.096921 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 704.73 , 698.943 , 0.821147 , 60.097 , 62.59 , 3 , 696 , 8.73 , 8.73 , 8.73 , 704.73 , 704.73 , 0 , 280 , 498 , 1.19835 , 28 , 0.177345 , 0 , 0 , 0 , 3455 , 0.985427 , 225 , 0.104148 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_3.svrp , 704.73 , 698.94 , 0.821582 , 60.095 , 62.299 , 3 , 696 , 8.73 , 8.73 , 8.73 , 704.73 , 704.73 , 0 , 220 , 497 , 1.17499 , 16 , 0.107847 , 0 , 0 , 0 , 3445 , 0.977876 , 219 , 0.183979 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 716.333 , 1.36275 , 0.044 , 3.037 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 726.23 , 0 , 544 , 267 , 0.087154 , 78 , 0.032576 , 0 , 36 , 0.033578 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 717.363 , 1.22092 , 39.496 , 41.575 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 726.23 , 0 , 235 , 270 , 0.251685 , 58 , 0.01899 , 0 , 0 , 0 , 18 , 39.1532 , 202 , 0.099809 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 717.363 , 1.22092 , 39.548 , 42.102 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 726.23 , 0 , 320 , 283 , 0.267579 , 56 , 0.277478 , 0 , 0 , 0 , 18 , 39.1991 , 218 , 0.126109 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_4.svrp , 726.23 , 717.363 , 1.22092 , 39.651 , 43.126 , 3 , 722 , 4.23 , 4.23 , 4.23 , 726.23 , 726.23 , 0 , 351 , 315 , 0.276222 , 64 , 0.355951 , 0 , 0 , 0 , 18 , 39.317 , 246 , 0.362076 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 740.09 , 719.13 , 2.83209 , 0.148 , 43.606 , 3 , 735 , 5.09 , 4.93 , 5.09 , 740.09 , 740.09 , 0 , 2760 , 1119 , 0.914775 , 312 , 0.097189 , 0 , 212 , 0.13112 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 740.09 , 723.985 , 2.17609 , 55.274 , 76.565 , 3 , 735 , 5.09 , 4.93 , 5.09 , 740.09 , 740.09 , 0 , 1784 , 830 , 1.14857 , 171 , 0.047801 , 0 , 0 , 0 , 887 , 48.1561 , 826 , 0.714219 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 740.09 , 723.985 , 2.17609 , 55.371 , 125.048 , 3 , 735 , 5.09 , 4.93 , 5.09 , 740.09 , 740.09 , 0 , 2744 , 1272 , 1.57736 , 385 , 1.80026 , 0 , 0 , 0 , 887 , 48.3632 , 1300 , 1.07223 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_5.svrp , 740.09 , 723.985 , 2.17609 , 55.506 , 84.776 , 3 , 735 , 5.09 , 4.93 , 5.09 , 740.09 , 740.09 , 0 , 1261 , 952 , 1.00869 , 211 , 0.983399 , 0 , 0 , 0 , 887 , 48.4046 , 894 , 1.44058 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 722.7 , 719.905 , 0.386744 , 0.095 , 0.285 , 3 , 719 , 3.7 , 3.54 , 3.7 , 722.7 , 722.7 , 0 , 1 , 101 , 0.011658 , 3 , 0.00129 , 0 , 6 , 0.002425 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 722.7 , 722.54 , 0.0221392 , 8.826 , 9.026 , 3 , 719 , 3.7 , 3.54 , 3.7 , 722.7 , 722.7 , 0 , 1 , 144 , 0.03794 , 3 , 0.001766 , 0 , 0 , 0 , 35 , 8.44272 , 43 , 0.010361 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 722.7 , 722.54 , 0.0221392 , 8.744 , 8.981 , 3 , 719 , 3.7 , 3.54 , 3.7 , 722.7 , 722.7 , 0 , 1 , 144 , 0.037269 , 3 , 0.013189 , 0 , 0 , 0 , 35 , 8.35073 , 42 , 0.010757 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_6.svrp , 722.7 , 722.54 , 0.0221392 , 8.891 , 9.132 , 3 , 719 , 3.7 , 3.54 , 3.7 , 722.7 , 722.7 , 0 , 1 , 144 , 0.037966 , 3 , 0.013346 , 0 , 0 , 0 , 35 , 8.49463 , 42 , 0.022428 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 704.57 , 687.333 , 2.44641 , 0.097 , 6.08 , 3 , 689 , 15.57 , 15.24 , 15.57 , 704.57 , 704.57 , 0 , 1147 , 597 , 0.308576 , 138 , 0.032186 , 0 , 105 , 0.038911 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 704.57 , 690.862 , 1.94564 , 63.752 , 93.609 , 3 , 689 , 15.57 , 15.24 , 15.57 , 704.57 , 704.57 , 0 , 1621 , 921 , 1.60137 , 159 , 0.039155 , 0 , 0 , 0 , 279 , 61.728 , 857 , 0.612292 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 704.57 , 690.862 , 1.94564 , 63.175 , 91.045 , 3 , 689 , 15.57 , 15.24 , 15.57 , 704.57 , 704.57 , 0 , 1209 , 962 , 1.36254 , 166 , 0.690442 , 0 , 0 , 0 , 279 , 61.2839 , 924 , 0.426383 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_7.svrp , 704.57 , 690.862 , 1.94564 , 63.576 , 98.982 , 3 , 689 , 15.57 , 15.24 , 15.57 , 704.57 , 704.57 , 0 , 1412 , 889 , 1.44456 , 238 , 0.988913 , 0 , 0 , 0 , 279 , 61.5979 , 814 , 1.51762 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 755.34 , 739.25 , 2.13017 , 0.054 , 4.157 , 3 , 750 , 5.34 , 5.34 , 5.34 , 755.34 , 755.34 , 0 , 623 , 326 , 0.13376 , 79 , 0.024051 , 0 , 61 , 0.030309 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 755.34 , 741.17 , 1.87598 , 35.856 , 39.936 , 3 , 750 , 5.34 , 5.34 , 5.34 , 755.34 , 755.34 , 0 , 541 , 330 , 0.217972 , 63 , 0.016868 , 0 , 0 , 0 , 45 , 35.4981 , 278 , 0.189465 , 1
SRI1-PR_SCENOPT_CUTS , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 755.34 , 741.17 , 1.87598 , 36.262 , 43.493 , 3 , 750 , 5.34 , 5.34 , 5.34 , 755.34 , 755.34 , 0 , 1141 , 342 , 0.337735 , 80 , 0.278125 , 0 , 0 , 0 , 45 , 35.915 , 289 , 0.394869 , 1
ILS+SRI , ./data/Jabali/k3/60_3_0.85_1_8.svrp , 755.34 , 741.17 , 1.87598 , 35.733 , 41.981 , 3 , 750 , 5.34 , 5.34 , 5.34 , 755.34 , 755.34 , 0 , 838 , 340 , 0.283296 , 73 , 0.236988 , 0 , 0 , 0 , 45 , 35.3766 , 281 , 0.851377 , 1
ILS , ./data/Jabali/k3/60_3_0.85_1_9.svrp , 663.45 , 638.667 , 3.73552 , 0.116 , 104.617 , 3 , 652 , 11.45 , 9.74 , 11.45 , 663.45 , 663.45 , 0 , 4592 , 1725 , 1.3069 , 477 , 0.137906 , 0 , 274 , 0.197175 , 0 , 0 , 0 , 0 , 1
