Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 718.582 , 3.43588 , 0.036 , 414.668 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 12167 , 659 , 2.50485 , 4173 , 2.32089 , 0 , 523 , 6.81524 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 728.558 , 2.09522 , 46.074 , 108.256 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 10623 , 270 , 2.28842 , 375 , 0.217386 , 0 , 0 , 0 , 192 , 43.8013 , 491 , 9.01513 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 728.558 , 2.09522 , 46.648 , 992.373 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 15761 , 794 , 4.19429 , 3188 , 392.908 , 0 , 0 , 0 , 192 , 44.401 , 1575 , 17.7862 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 728.558 , 2.09522 , 46.153 , 125.837 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 5853 , 325 , 1.4913 , 382 , 20.7119 , 0 , 0 , 0 , 192 , 43.8762 , 660 , 17.1401 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 745.714 , 1.57146 , 0.037 , 12.375 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 1617 , 280 , 0.252453 , 489 , 0.283961 , 0 , 119 , 0.877871 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 749.55 , 1.0652 , 75.221 , 89.318 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 1229 , 247 , 0.678614 , 218 , 0.116518 , 0 , 0 , 0 , 366 , 69.726 , 358 , 1.4459 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 749.55 , 1.0652 , 75.623 , 122.578 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 1450 , 315 , 0.752883 , 331 , 26.2005 , 0 , 0 , 0 , 366 , 69.9892 , 440 , 1.70462 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 749.55 , 1.0652 , 75.708 , 104.38 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 1047 , 230 , 0.643416 , 195 , 14.5999 , 0 , 0 , 0 , 366 , 70.0629 , 317 , 3.50114 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 707.803 , 3.45196 , 0.069 , 32.371 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 5092 , 356 , 0.900625 , 457 , 0.325188 , 0 , 214 , 2.44541 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 714.529 , 2.53454 , 46.965 , 60.508 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 4229 , 220 , 0.699946 , 118 , 0.063844 , 0 , 0 , 0 , 112 , 45.6588 , 309 , 3.45396 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 714.529 , 2.53454 , 47.211 , 100.622 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 4544 , 296 , 1.0347 , 259 , 27.297 , 0 , 0 , 0 , 112 , 45.9074 , 484 , 4.34984 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 714.529 , 2.53454 , 54.537 , 98.192 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 3163 , 200 , 0.853989 , 170 , 13.138 , 0 , 0 , 0 , 112 , 53.0664 , 437 , 9.7365 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 817.575 , 1.5634 , 0.072 , 7.305 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 599 , 228 , 0.148035 , 149 , 0.12926 , 0 , 94 , 0.386343 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823.11 , 0.896978 , 54.312 , 57.781 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 560 , 152 , 0.276488 , 88 , 0.045557 , 0 , 0 , 0 , 45 , 53.6563 , 194 , 0.627459 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823.11 , 0.896978 , 57.613 , 60.915 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 272 , 99 , 0.232823 , 29 , 1.57411 , 0 , 0 , 0 , 45 , 56.9737 , 102 , 0.244569 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823.11 , 0.896978 , 55.606 , 66.954 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 545 , 187 , 0.294452 , 53 , 5.83639 , 0 , 0 , 0 , 45 , 54.9131 , 225 , 1.87646 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 768.019 , 1.3476 , 0.065 , 3.123 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 298 , 123 , 0.068173 , 108 , 0.062712 , 0 , 56 , 0.202744 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772.536 , 0.767325 , 60.057 , 61.339 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 136 , 124 , 0.199221 , 61 , 0.031351 , 0 , 0 , 0 , 1905 , 1.67368 , 86 , 0.152481 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772.536 , 0.767325 , 60.306 , 69.62 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 405 , 176 , 0.270478 , 73 , 6.13032 , 0 , 0 , 0 , 1945 , 1.66868 , 158 , 0.438447 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772.536 , 0.767325 , 60.13 , 63.129 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 51 , 105 , 0.196109 , 43 , 2.02529 , 0 , 0 , 0 , 1925 , 1.69307 , 70 , 0.191132 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 724.174 , 2.19946 , 0.025 , 212.566 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 8539 , 212 , 0.82051 , 4759 , 2.39835 , 0 , 59 , 3.76137 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 730.27 , 1.37617 , 43.237 , 52.459 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 1557 , 147 , 0.464801 , 689 , 0.332287 , 0 , 0 , 0 , 116 , 41.3807 , 145 , 1.54688 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 730.27 , 1.37617 , 43.078 , 94.412 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 957 , 164 , 0.408664 , 320 , 45.0573 , 0 , 0 , 0 , 116 , 41.2171 , 175 , 1.08496 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 740.46 , 730.27 , 1.37617 , 43.043 , 82.263 , 2 , 735 , 5.46 , 5.46 , 5.46 , 740.46 , 740.46 , 0 , 906 , 172 , 0.44491 , 217 , 26.0877 , 0 , 0 , 0 , 116 , 41.1618 , 217 , 2.84453 , 1
ILS , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 739.893 , 2.5443 , 0.042 , 344.493 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 5865 , 444 , 1.08857 , 4323 , 2.14355 , 0 , 264 , 3.96134 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 747.427 , 1.55194 , 44.205 , 57.372 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 2176 , 189 , 0.438137 , 414 , 0.220381 , 0 , 0 , 0 , 59 , 43.3946 , 434 , 2.30838 , 1
SRI2 , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 747.427 , 1.55194 , 44.525 , 74.801 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 1253 , 137 , 0.273344 , 231 , 23.4051 , 0 , 0 , 0 , 59 , 43.7203 , 306 , 1.21781 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.21 , 747.427 , 1.55194 , 44.127 , 75.756 , 2 , 758 , 1.21 , 1.21 , 1.21 , 759.21 , 759.21 , 0 , 1291 , 130 , 0.30663 , 280 , 20.6105 , 0 , 0 , 0 , 59 , 43.3233 , 372 , 3.9034 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 758.671 , 3.00185 , 0.078 , 1000.09 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 780.427 , 0.220236 , 22067 , 737 , 3.97018 , 8103 , 4.1387 , 0 , 595 , 10.4019 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 765.701 , 2.10306 , 60.4 , 344.304 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 782.15 , 0 , 20516 , 576 , 4.33109 , 3545 , 1.74183 , 0 , 0 , 0 , 1472 , 2.19669 , 756 , 16.1728 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 765.701 , 2.10306 , 60.108 , 529.703 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 782.15 , 0 , 22894 , 529 , 4.85249 , 2348 , 220.545 , 0 , 0 , 0 , 1484 , 2.15726 , 819 , 17.4697 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 782.15 , 765.701 , 2.10306 , 60.139 , 678.706 , 2 , 771 , 11.15 , 10.63 , 11.15 , 782.15 , 782.15 , 0 , 13138 , 819 , 4.85656 , 2074 , 202.401 , 0 , 0 , 0 , 1480 , 2.15275 , 1558 , 40.9211 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 789.504 , 2.51709 , 0.049 , 57.863 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 5388 , 382 , 0.756004 , 1885 , 1.03729 , 0 , 167 , 2.42167 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 794.695 , 1.87618 , 50.923 , 73.6 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 5174 , 285 , 1.20758 , 222 , 0.109399 , 0 , 0 , 0 , 210 , 48.026 , 351 , 4.38059 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 794.695 , 1.87618 , 50.904 , 77.566 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 2643 , 278 , 0.678411 , 229 , 13.4831 , 0 , 0 , 0 , 210 , 48.0247 , 352 , 2.39336 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 809.89 , 794.695 , 1.87618 , 50.839 , 87.705 , 2 , 802 , 7.89 , 7.52 , 7.89 , 809.89 , 809.89 , 0 , 2836 , 248 , 0.714269 , 286 , 14.7167 , 0 , 0 , 0 , 210 , 47.9007 , 387 , 7.77358 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 728.09 , 2.964 , 0.043 , 33.61 , 2 , 746 , 4.33 , 4.31 , 4.33 , 750.33 , 750.33 , 0 , 3004 , 565 , 0.700434 , 494 , 0.37551 , 0 , 174 , 1.44525 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 739.061 , 1.50182 , 60.732 , 67.537 , 2 , 746 , 4.33 , 4.19 , 4.33 , 750.33 , 750.33 , 0 , 1301 , 219 , 0.407323 , 90 , 0.075211 , 0 , 0 , 0 , 827 , 0.691743 , 170 , 1.13021 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 739.062 , 1.50178 , 60.132 , 113.786 , 2 , 746 , 4.33 , 4.19 , 4.33 , 750.33 , 750.33 , 0 , 1373 , 379 , 0.565683 , 217 , 30.1485 , 0 , 0 , 0 , 821 , 0.684181 , 308 , 1.45409 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.33 , 739.061 , 1.50182 , 61.914 , 193.556 , 2 , 746 , 4.33 , 4.31 , 4.33 , 750.33 , 750.33 , 0 , 3811 , 404 , 1.1247 , 627 , 68.9364 , 0 , 0 , 0 , 827 , 0.69058 , 583 , 11.7849 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 790.263 , 3.16949 , 0.039 , 25.532 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 2743 , 391 , 0.607072 , 639 , 0.3739 , 0 , 181 , 1.44507 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 808.847 , 0.892432 , 56.809 , 65.596 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 1106 , 227 , 0.422043 , 137 , 0.06759 , 0 , 0 , 0 , 349 , 53.391 , 267 , 1.15669 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 808.847 , 0.892432 , 56.892 , 70.764 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 1457 , 148 , 0.44512 , 79 , 8.02623 , 0 , 0 , 0 , 349 , 53.5077 , 184 , 1.17687 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 816.13 , 808.847 , 0.892432 , 55.253 , 66.038 , 2 , 810 , 6.13 , 5.52 , 6.13 , 816.13 , 816.13 , 0 , 1243 , 153 , 0.424816 , 66 , 4.77185 , 0 , 0 , 0 , 349 , 51.7887 , 228 , 3.20788 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.27 , 754.606 , 1.52214 , 0.076 , 3.461 , 2 , 762 , 4.27 , 4.13 , 4.27 , 766.27 , 766.27 , 0 , 796 , 120 , 0.104595 , 251 , 0.119332 , 0 , 88 , 0.379659 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.27 , 760.565 , 0.74454 , 60.45 , 63.184 , 2 , 762 , 4.27 , 4.13 , 4.27 , 766.27 , 766.27 , 0 , 550 , 116 , 0.447229 , 126 , 0.061423 , 0 , 0 , 0 , 647 , 0.681746 , 146 , 0.526497 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.27 , 760.565 , 0.744543 , 60.136 , 94.851 , 2 , 762 , 4.27 , 4.13 , 4.27 , 766.27 , 766.27 , 0 , 827 , 156 , 0.480688 , 220 , 30.811 , 0 , 0 , 0 , 639 , 0.65808 , 169 , 0.738839 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.27 , 760.565 , 0.744543 , 60.224 , 103.888 , 2 , 762 , 4.27 , 4.13 , 4.27 , 766.27 , 766.27 , 0 , 1010 , 171 , 0.552357 , 283 , 36.0787 , 0 , 0 , 0 , 639 , 0.656094 , 246 , 2.79808 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 726.98 , 696.5 , 4.19269 , 0.025 , 1000.08 , 2 , 720 , 6.98 , 5.77 , 6.98 , 726.98 , 715.976 , 1.51364 , 33305 , 1505 , 8.54489 , 5271 , 2.67165 , 0 , 1086 , 19.5042 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 725.74 , 702.066 , 3.2621 , 61.732 , 1000.12 , 2 , 719 , 6.74 , 6.26 , 6.74 , 725.74 , 721.674 , 0.560205 , 26632 , 739 , 8.05688 , 3038 , 1.58563 , 0 , 0 , 0 , 183 , 59.7442 , 2948 , 28.7128 , 0
SRI2 , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 725.8 , 702.066 , 3.2701 , 62.435 , 1000.11 , 2 , 719 , 6.8 , 5.85 , 6.8 , 725.8 , 719.301 , 0.895382 , 31254 , 725 , 8.97677 , 2642 , 248.418 , 0 , 0 , 0 , 183 , 60.3833 , 2440 , 33.1791 , 0
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 731 , 702.066 , 3.95819 , 62.09 , 1000.12 , 2 , 731 , 0 , 0 , 0 , 731 , 714.359 , 2.27647 , 26373 , 718 , 10.3944 , 899 , 78.0961 , 0 , 0 , 0 , 183 , 60.0498 , 2295 , 95.2087 , 0
ILS , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 804.5 , 780.23 , 3.01678 , 0.032 , 1000.1 , 2 , 794 , 10.5 , 9.37 , 10.5 , 804.5 , 798.294 , 0.771461 , 20207 , 829 , 5.44249 , 4645 , 2.50695 , 0 , 838 , 11.4941 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 804.5 , 783.575 , 2.60103 , 43.926 , 134.234 , 2 , 794 , 10.5 , 9.37 , 10.5 , 804.5 , 804.5 , 0 , 7542 , 351 , 1.72256 , 803 , 0.36213 , 0 , 0 , 0 , 126 , 42.5102 , 792 , 6.90091 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 804.5 , 783.575 , 2.60103 , 44.485 , 182.555 , 2 , 794 , 10.5 , 9.37 , 10.5 , 804.5 , 804.5 , 1.8496e-08 , 10969 , 359 , 2.52518 , 767 , 61.6745 , 0 , 0 , 0 , 126 , 43.1834 , 769 , 9.66962 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 804.5 , 783.575 , 2.60103 , 45.719 , 110.601 , 2 , 794 , 10.5 , 9.37 , 10.5 , 804.5 , 804.5 , 0 , 5715 , 266 , 1.51091 , 367 , 20.0455 , 0 , 0 , 0 , 126 , 44.3502 , 560 , 16.0223 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 734.37 , 715.405 , 2.58254 , 0.086 , 9.411 , 2 , 733 , 1.37 , 1.28 , 1.37 , 734.37 , 734.37 , 0 , 1534 , 260 , 0.254885 , 289 , 0.159754 , 0 , 56 , 0.786648 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 734.37 , 727.6 , 0.921879 , 52.809 , 54.776 , 2 , 733 , 1.37 , 1.28 , 1.37 , 734.37 , 734.37 , 0 , 377 , 145 , 0.170657 , 52 , 0.023423 , 0 , 0 , 0 , 611 , 43.2097 , 113 , 0.33168 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 734.37 , 727.6 , 0.921879 , 52.981 , 64.413 , 2 , 733 , 1.37 , 1.28 , 1.37 , 734.37 , 734.37 , 0 , 919 , 207 , 0.27875 , 168 , 5.59199 , 0 , 0 , 0 , 611 , 43.2971 , 158 , 1.00647 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 734.37 , 727.6 , 0.921879 , 52.772 , 66.504 , 2 , 733 , 1.37 , 1.28 , 1.37 , 734.37 , 734.37 , 0 , 759 , 171 , 0.274776 , 125 , 5.81208 , 0 , 0 , 0 , 611 , 43.0597 , 204 , 2.54975 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 795.66 , 765.886 , 3.74202 , 0.064 , 1000.08 , 2 , 774 , 21.66 , 17.88 , 21.66 , 795.66 , 780.34 , 1.92546 , 18713 , 662 , 3.46339 , 9674 , 4.83676 , 0 , 352 , 11.5145 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 790.08 , 774.014 , 2.03352 , 60.366 , 812.052 , 2 , 786 , 4.08 , 3.79 , 4.08 , 790.08 , 790.08 , 0 , 23106 , 624 , 5.6229 , 6119 , 3.05176 , 0 , 0 , 0 , 1105 , 1.00237 , 1485 , 23.3116 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 790.08 , 773.933 , 2.04372 , 60.122 , 1000.34 , 2 , 786 , 4.08 , 3.79 , 4.08 , 790.08 , 788.148 , 0.244541 , 21712 , 839 , 6.03594 , 3526 , 493.098 , 0 , 0 , 0 , 999 , 0.9475 , 1456 , 21.4452 , 0
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 790.08 , 774.026 , 2.03198 , 60.448 , 856.376 , 2 , 786 , 4.08 , 3.79 , 4.08 , 790.08 , 790.08 , 0 , 19217 , 444 , 4.46424 , 3031 , 432.632 , 0 , 0 , 0 , 1140 , 1.04434 , 1186 , 47.8778 , 1
ILS , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.33 , 721.501 , 3.84216 , 0.048 , 189.918 , 2 , 747 , 3.33 , 3.33 , 3.33 , 750.33 , 750.33 , 0 , 20047 , 636 , 4.30697 , 1980 , 1.167 , 0 , 515 , 10.3506 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.33 , 732.648 , 2.35653 , 60.321 , 108.074 , 2 , 747 , 3.33 , 3.33 , 3.33 , 750.33 , 750.33 , 0 , 6899 , 349 , 1.77657 , 376 , 0.186769 , 0 , 0 , 0 , 1750 , 1.41008 , 522 , 5.73551 , 1
SRI2 , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.33 , 732.646 , 2.35679 , 60.139 , 423.726 , 2 , 747 , 3.33 , 3.33 , 3.33 , 750.33 , 750.33 , 0 , 9996 , 580 , 3.14377 , 1183 , 146.923 , 0 , 0 , 0 , 1702 , 1.37102 , 982 , 11.3058 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.33 , 732.646 , 2.35682 , 60.118 , 170.952 , 2 , 747 , 3.33 , 3.33 , 3.33 , 750.33 , 750.33 , 0 , 4832 , 388 , 1.52188 , 683 , 29.7271 , 0 , 0 , 0 , 1693 , 1.34883 , 960 , 14.8526 , 1
ILS , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 844.42 , 784.676 , 7.0751 , 0.04 , 1000.12 , 2 , 814 , 30.42 , 28.8 , 30.42 , 844.42 , 804.987 , 4.66985 , 15237 , 1000 , 3.23833 , 9374 , 4.7836 , 0 , 701 , 9.87174 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 825 , 798.078 , 3.26325 , 60.308 , 1000.13 , 2 , 825 , 0 , 0 , 0 , 825 , 814.65 , 1.25455 , 29125 , 959 , 7.13557 , 3935 , 1.75784 , 0 , 0 , 0 , 985 , 0.927309 , 2138 , 30.1001 , 0
SRI2 , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 840.76 , 798.076 , 5.07688 , 60.394 , 1000.16 , 2 , 826 , 14.76 , 13.91 , 14.76 , 840.76 , 810.267 , 3.62678 , 14417 , 1129 , 3.6618 , 3388 , 454.424 , 0 , 0 , 0 , 971 , 0.887759 , 1551 , 16.9494 , 0
ILS+SRI , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 825 , 798.077 , 3.26343 , 60.168 , 1000.34 , 2 , 825 , 0 , 0 , 0 , 825 , 814.699 , 1.24865 , 17832 , 675 , 4.22183 , 4028 , 511.012 , 0 , 0 , 0 , 974 , 0.936255 , 1907 , 53.1793 , 0
ILS , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 792.84 , 763.5 , 3.70062 , 0.047 , 494.54 , 2 , 781 , 11.84 , 9.66 , 11.84 , 792.84 , 792.84 , 1.5601e-11 , 24726 , 727 , 3.97585 , 5183 , 2.48327 , 0 , 789 , 10.7286 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 792.84 , 777.236 , 1.96814 , 102.825 , 175.222 , 2 , 781 , 11.84 , 9.66 , 11.84 , 792.84 , 792.84 , 0 , 8498 , 343 , 3.28737 , 1624 , 0.816878 , 0 , 0 , 0 , 828 , 72.3296 , 558 , 7.05747 , 1
SRI2 , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 792.84 , 777.236 , 1.96814 , 103.497 , 897.931 , 2 , 781 , 11.84 , 9.66 , 11.84 , 792.84 , 792.84 , 0 , 14506 , 419 , 4.46495 , 3672 , 623.7 , 0 , 0 , 0 , 828 , 72.3676 , 674 , 12.4254 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 792.84 , 777.236 , 1.96814 , 103.021 , 686.467 , 2 , 781 , 11.84 , 9.66 , 11.84 , 792.84 , 792.84 , 0 , 8436 , 340 , 3.23271 , 2895 , 478.085 , 0 , 0 , 0 , 828 , 72.0573 , 683 , 17.6488 , 1
ILS , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 768.42 , 745.804 , 2.94321 , 0.085 , 27.562 , 2 , 750 , 18.42 , 16.91 , 18.42 , 768.42 , 768.42 , 0 , 4770 , 214 , 0.555616 , 1727 , 0.816479 , 0 , 116 , 1.98833 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 768.42 , 756.243 , 1.58469 , 60.096 , 77.846 , 2 , 750 , 18.42 , 16.91 , 18.42 , 768.42 , 768.42 , 0 , 3931 , 233 , 0.681624 , 1082 , 0.548134 , 0 , 0 , 0 , 2238 , 1.4749 , 231 , 3.4193 , 1
SRI2 , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 768.42 , 756.243 , 1.5847 , 60.2 , 407.717 , 2 , 750 , 18.42 , 16.91 , 18.42 , 768.42 , 768.42 , 0 , 4687 , 225 , 0.819 , 1836 , 321.351 , 0 , 0 , 0 , 2234 , 1.47062 , 203 , 4.00613 , 1
ILS+SRI , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 768.42 , 756.244 , 1.5846 , 60.192 , 160.147 , 2 , 750 , 18.42 , 16.91 , 18.42 , 768.42 , 768.42 , 0 , 2748 , 210 , 0.61987 , 616 , 84.0678 , 0 , 0 , 0 , 2266 , 1.49802 , 223 , 6.31796 , 1
