Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_0.svrp , 2 , 694.91 , 675.688 , 19.2217 , 19.2217 , 694.91 , 694.841 , 0.00987008 , 674.474 , 2.9407 , 6341 , 1302 , 0 , 0 , 8071 , 1667 , 0.048 , 48.257 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_0.svrp , 2 , 694.925 , 675.688 , 19.2372 , 19.2217 , 694.925 , 694.865 , 0.0085721 , 681.18 , 1.97793 , 999 , 512 , 0 , 23 , 188 , 57 , 0.318 , 5.554 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_0.svrp , 2 , 694.91 , 675.688 , 19.2217 , 19.2217 , 694.91 , 694.91 , 0 , 681.18 , 1.97574 , 614 , 344 , 0 , 23 , 721 , 240 , 0.324 , 2.522 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_1.svrp , 2 , 691.645 , 682.616 , 9.02984 , 9.02955 , 691.645 , 691.598 , 0.00687644 , 678.238 , 1.93843 , 2023 , 829 , 0 , 0 , 572 , 266 , 0.047 , 8.255 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_1.svrp , 2 , 691.645 , 682.616 , 9.02955 , 9.02955 , 691.645 , 691.576 , 0.0099812 , 678.238 , 1.93839 , 2063 , 807 , 0 , 0 , 4978 , 2595 , 0.048 , 8.803 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_1.svrp , 2 , 691.649 , 682.616 , 9.03359 , 9.02955 , 691.649 , 691.592 , 0.00830258 , 679.61 , 1.74062 , 1842 , 903 , 0 , 14 , 376 , 180 , 0.214 , 10.026 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_1.svrp , 2 , 691.645 , 682.616 , 9.02955 , 9.02955 , 691.645 , 691.583 , 0.00900225 , 679.61 , 1.74005 , 1886 , 1295 , 0 , 14 , 4504 , 1503 , 0.215 , 27.985 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_2.svrp , 2 , 656.332 , 644.375 , 11.9569 , 11.9559 , 656.332 , 656.272 , 0.0090881 , 641.608 , 2.2433 , 3222 , 528 , 0 , 0 , 745 , 194 , 0.021 , 10.204 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_2.svrp , 2 , 656.331 , 644.375 , 11.9559 , 11.9559 , 656.331 , 656.298 , 0.00508453 , 641.608 , 2.24315 , 2914 , 610 , 0 , 0 , 6183 , 1596 , 0.022 , 14.457 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_2.svrp , 2 , 656.333 , 644.375 , 11.9584 , 11.9559 , 656.333 , 656.331 , 0.000376118 , 643.98 , 1.88225 , 2399 , 432 , 0 , 2 , 514 , 115 , 0.126 , 6.34 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_2.svrp , 2 , 656.331 , 644.375 , 11.9559 , 11.9559 , 656.331 , 656.315 , 0.00242459 , 643.98 , 1.88188 , 2031 , 444 , 0 , 2 , 4349 , 702 , 0.131 , 9.658 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_3.svrp , 2 , 676.355 , 666.623 , 9.7316 , 9.73093 , 676.355 , 676.31 , 0.0065769 , 667.079 , 1.37138 , 1147 , 269 , 0 , 0 , 202 , 66 , 0.052 , 1.808 , 1
VRP-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_3.svrp , 2 , 676.354 , 666.623 , 9.73093 , 9.73093 , 676.354 , 676.354 , 0 , 667.079 , 1.37128 , 1064 , 255 , 0 , 0 , 1367 , 336 , 0.053 , 2.426 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/60_2_0.95_1_3.svrp , 2 , 676.355 , 666.623 , 9.73183 , 9.73093 , 676.355 , 676.354 , 0.000133443 , 670.781 , 0.824089 , 813 , 295 , 0 , 19 , 80 , 21 , 0.723 , 3.094 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE-IMPROVPARTIAL , ../../data/Jabali/SVRP/k2/60_2_0.95_1_3.svrp , 2 , 676.354 , 666.623 , 9.73093 , 9.73093 , 676.354 , 676.354 , 0 , 670.781 , 0.823957 , 444 , 384 , 0 , 19 , 742 , 154 , 0.722 , 2.913 , 1
