Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 706.5 , 2.4562 , 0.076 , 233.46 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 20038 , 2317 , 2.37858 , 5254 , 0.438334 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 706.5 , 2.4562 , 0.074 , 189.532 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 15381 , 2264 , 1.85179 , 4940 , 0.450668 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 706.5 , 2.4562 , 0.075 , 207.063 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 17625 , 2236 , 2.12043 , 5159 , 0.501881 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 692.833 , 2.12836 , 0.083 , 20.334 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 3874 , 675 , 0.592106 , 825 , 0.065022 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 692.833 , 2.12836 , 0.081 , 15.847 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 3811 , 647 , 0.502551 , 893 , 0.069431 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 692.833 , 2.12836 , 0.08 , 18.065 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 3970 , 683 , 0.674449 , 895 , 0.092673 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 692.833 , 2.12836 , 0.083 , 16.285 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 3214 , 655 , 0.493481 , 907 , 0.089055 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 660.5 , 3.81675 , 0.051 , 868.369 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 41002 , 1693 , 6.17581 , 13160 , 1.10805 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 660.5 , 3.81675 , 0.055 , 634.474 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 34961 , 1508 , 4.42595 , 13149 , 1.14069 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 660.5 , 3.81675 , 0.054 , 686.742 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 32808 , 1526 , 5.02433 , 13005 , 1.29772 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 660.5 , 3.81675 , 0.053 , 473.268 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 29223 , 1562 , 4.17355 , 10652 , 1.02275 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 692 , 2.57912 , 0.059 , 73.853 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 9023 , 887 , 0.918675 , 3310 , 0.298178 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 692 , 2.57912 , 0.058 , 105.181 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 6.75753e-08 , 10531 , 971 , 1.0804 , 4898 , 0.441727 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 692 , 2.57912 , 0.059 , 101.591 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 9872 , 894 , 0.983019 , 4496 , 0.452129 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 692 , 2.57912 , 0.059 , 74.25 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 8122 , 845 , 0.883057 , 3564 , 0.338564 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 694.29 , 665 , 4.2187 , 0.038 , 1800.1 , 2 , 680 , 14.29 , 12.22 , 14.29 , 694.29 , 685 , 1.33806 , 48917 , 4716 , 8.79307 , 16555 , 1.39398 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.7 , 665 , 4.13724 , 0.038 , 1800.08 , 2 , 679 , 14.7 , 12.58 , 14.7 , 693.7 , 685 , 1.25414 , 47666 , 4032 , 9.53378 , 17215 , 1.49688 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 694.29 , 665 , 4.2187 , 0.038 , 1800.1 , 2 , 680 , 14.29 , 12.22 , 14.29 , 694.29 , 684.824 , 1.36348 , 40769 , 3863 , 7.7296 , 20215 , 1.85375 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.7 , 665 , 4.13724 , 0.037 , 1800.11 , 2 , 679 , 14.7 , 12.58 , 14.7 , 693.7 , 684.308 , 1.35394 , 44240 , 4201 , 10.4562 , 17991 , 1.67442 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 734.75 , 2.20415 , 0.046 , 71.66 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 9378 , 1382 , 1.56683 , 1532 , 0.126225 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 734.75 , 2.20415 , 0.046 , 46.776 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 8604 , 1226 , 1.24356 , 1364 , 0.109657 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 734.75 , 2.20415 , 0.049 , 43.568 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 6331 , 1198 , 1.04187 , 1377 , 0.146078 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 734.75 , 2.20415 , 0.048 , 47.683 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 7477 , 1193 , 1.18194 , 1345 , 0.172383 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 675.25 , 2.04967 , 0.06 , 33.959 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 5310 , 1020 , 0.623766 , 1421 , 0.118166 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 675.25 , 2.04967 , 0.061 , 67.23 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 6167 , 1280 , 0.804133 , 1422 , 0.123437 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 675.25 , 2.04967 , 0.06 , 29.226 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 4702 , 944 , 0.556148 , 1200 , 0.103055 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 675.25 , 2.04967 , 0.063 , 33.924 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 5262 , 930 , 0.58068 , 1446 , 0.124532 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 675.667 , 3.37542 , 0.03 , 406.404 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 26917 , 2780 , 4.39045 , 6018 , 0.508818 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 675.667 , 3.37542 , 0.03 , 555.951 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 34310 , 2971 , 5.16129 , 6184 , 0.548104 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 675.667 , 3.37542 , 0.031 , 516.196 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 26400 , 2648 , 4.00248 , 5371 , 0.580043 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 675.667 , 3.37542 , 0.03 , 353.248 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 22809 , 2904 , 3.32138 , 5939 , 0.618349 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 712 , 3.74086 , 0.042 , 384.307 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 26256 , 2371 , 3.86057 , 6063 , 0.570582 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 712 , 3.74086 , 0.041 , 359.698 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 27404 , 2401 , 3.86822 , 5646 , 0.516378 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 712 , 3.74086 , 0.042 , 907.444 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 46515 , 3046 , 8.96539 , 6956 , 0.734914 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 712 , 3.74086 , 0.044 , 389.587 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 26789 , 2160 , 3.93034 , 6053 , 0.609765 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 750.286 , 2.23908 , 0.064 , 197.315 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 21708 , 2970 , 3.98118 , 1151 , 0.097024 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 750.286 , 2.23908 , 0.067 , 246.308 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 25351 , 2971 , 4.59163 , 1368 , 0.116748 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 750.286 , 2.23908 , 0.067 , 192.277 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 15293 , 3031 , 3.31041 , 1389 , 0.131138 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 750.286 , 2.23908 , 0.067 , 177.566 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 18492 , 2761 , 3.10098 , 1437 , 0.130407 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 672.111 , 0.355649 , 0.09 , 0.581 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 21 , 117 , 0.02295 , 59 , 0.007785 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 672.111 , 0.355649 , 0.09 , 0.61 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 34 , 128 , 0.025296 , 61 , 0.007679 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 672.111 , 0.355649 , 0.092 , 0.626 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 15 , 117 , 0.022614 , 56 , 0.008125 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_0.svrp , 674.51 , 672.111 , 0.355649 , 0.089 , 0.647 , 2 , 673 , 1.51 , 1.51 , 1.51 , 674.51 , 674.51 , 0 , 34 , 128 , 0.025487 , 61 , 0.007709 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 684.5 , 2.81544 , 0.074 , 226.299 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 9600 , 3067 , 2.82329 , 722 , 0.103571 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 684.5 , 2.81544 , 0.074 , 156.547 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 7090 , 2743 , 2.21877 , 654 , 0.094255 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 684.5 , 2.81544 , 0.077 , 219.923 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 11054 , 3055 , 2.88027 , 1053 , 0.157179 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_1.svrp , 704.33 , 684.5 , 2.81544 , 0.077 , 117.815 , 2 , 703 , 1.33 , 1.11 , 1.33 , 704.33 , 704.33 , 0 , 6066 , 2384 , 1.81427 , 479 , 0.072753 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 758.5 , 1.38721 , 0.059 , 7.128 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 801 , 355 , 0.205328 , 139 , 0.017916 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 758.5 , 1.38721 , 0.058 , 7.18 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 884 , 348 , 0.192868 , 218 , 0.027505 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 758.5 , 1.38721 , 0.064 , 4.586 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 752 , 233 , 0.100746 , 224 , 0.030181 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_2.svrp , 769.17 , 758.5 , 1.38721 , 0.06 , 4.307 , 2 , 765 , 4.17 , 3.77 , 4.17 , 769.17 , 769.17 , 0 , 800 , 210 , 0.102109 , 189 , 0.027555 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 727.75 , 2.20386 , 0.1 , 33.675 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 2570 , 899 , 0.498891 , 553 , 0.072684 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 727.75 , 2.20386 , 0.095 , 37.765 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 3125 , 850 , 0.54207 , 622 , 0.083076 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 727.75 , 2.20386 , 0.1 , 54.953 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 2784 , 954 , 0.534667 , 725 , 0.104108 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_3.svrp , 744.15 , 727.75 , 2.20386 , 0.099 , 43.652 , 2 , 742 , 2.15 , 2.01 , 2.15 , 744.15 , 744.15 , 0 , 2852 , 868 , 0.513285 , 706 , 0.095053 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 748.875 , 1.15427 , 0.062 , 11.289 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 1086 , 513 , 0.331468 , 110 , 0.013769 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 748.875 , 1.15427 , 0.062 , 12.267 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 927 , 536 , 0.29275 , 143 , 0.018708 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 748.875 , 1.15427 , 0.063 , 8.984 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 666 , 419 , 0.229955 , 106 , 0.014027 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 757.62 , 748.875 , 1.15427 , 0.065 , 16.153 , 2 , 756 , 1.62 , 1.58 , 1.62 , 757.62 , 757.62 , 0 , 781 , 532 , 0.270668 , 113 , 0.014236 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 713.875 , 2.62375 , 0.075 , 26.366 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 1843 , 795 , 0.42984 , 260 , 0.03407 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 713.875 , 2.62375 , 0.073 , 21.675 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 1306 , 692 , 0.330336 , 220 , 0.027904 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 713.875 , 2.62375 , 0.076 , 30.872 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 2228 , 779 , 0.527353 , 338 , 0.051147 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 733.11 , 713.875 , 2.62375 , 0.075 , 18.837 , 2 , 732 , 1.11 , 1.05 , 1.11 , 733.11 , 733.11 , 0 , 1250 , 628 , 0.295018 , 234 , 0.034934 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823 , 0.910229 , 0.058 , 1.539 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 185 , 210 , 0.049771 , 40 , 0.004757 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823 , 0.910229 , 0.056 , 1.503 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 175 , 208 , 0.048127 , 35 , 0.004467 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823 , 0.910229 , 0.058 , 1.565 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 162 , 197 , 0.047011 , 44 , 0.006133 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.56 , 823 , 0.910229 , 0.06 , 1.544 , 2 , 829 , 1.56 , 1.42 , 1.56 , 830.56 , 830.56 , 0 , 172 , 200 , 0.048697 , 45 , 0.006233 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$ , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772 , 0.836213 , 0.061 , 0.541 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 28 , 132 , 0.023197 , 43 , 0.00552 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$ , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772 , 0.836213 , 0.064 , 0.559 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 29 , 135 , 0.02584 , 42 , 0.005379 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{HS}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772 , 0.836213 , 0.063 , 0.566 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 26 , 128 , 0.024454 , 39 , 0.00492 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
\textsc{pr}+$\mathcal{W}_{OF}$+\textsc{sep} , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.51 , 772 , 0.836213 , 0.065 , 0.556 , 2 , 777 , 1.51 , 1.51 , 1.51 , 778.51 , 778.51 , 0 , 5 , 137 , 0.026208 , 42 , 0.004997 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
