Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 723.72 , 702.5 , 2.93207 , 0.409 , 279.035 , 2 , 718 , 5.72 , 5.72 , 6.52 , 723.72 , 723.72 , 0 , 11413 , 3445 , 5.7095 , 0 , 0 , 154 , 0 , 34.2676 , 10 , 0.038352 , 326 , 34.8293 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 806.2 , 783.38 , 2.83056 , 0.054 , 47.112 , 2 , 800 , 6.2 , 6.2 , 8.68 , 806.2 , 806.2 , 0 , 3635 , 1243 , 1.66605 , 0 , 0 , 80 , 171 , 9.92669 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 806.2 , 784.42 , 2.70156 , 0.512 , 14.219 , 2 , 800 , 6.2 , 6.2 , 8.68 , 806.2 , 806.2 , 0 , 2363 , 606 , 0.925086 , 0 , 0 , 13 , 0 , 4.91503 , 24 , 0.127022 , 73 , 4.98054 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.54 , 1.14181 , 0.116 , 13.284 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 713 , 472 , 0.40779 , 0 , 0 , 78 , 24 , 2.42047 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 727.54 , 0.869305 , 0.56 , 3.393 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 219 , 255 , 0.158359 , 0 , 0 , 73 , 0 , 0.680849 , 22 , 0.04004 , 7 , 0.636085 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 773.053 , 2.2738 , 0.081 , 48.193 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 791.04 , 0 , 3836 , 1315 , 1.44342 , 0 , 0 , 316 , 389 , 11.5194 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 774.22 , 2.12631 , 0.475 , 128.891 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 791.04 , 0 , 6478 , 1619 , 2.83247 , 0 , 0 , 284 , 0 , 20.7015 , 22 , 0.05436 , 462 , 19.4386 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.08 , 729.64 , 2.72504 , 0.095 , 39.324 , 2 , 745 , 5.08 , 5.08 , 5.16 , 750.08 , 750.08 , 0 , 3099 , 1015 , 1.61656 , 0 , 0 , 110 , 158 , 10.0489 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.08 , 734.2 , 2.11711 , 0.976 , 16.122 , 2 , 745 , 5.08 , 5.08 , 5.16 , 750.08 , 750.08 , 0 , 1205 , 608 , 0.649909 , 0 , 0 , 25 , 0 , 3.1472 , 98 , 0.304079 , 69 , 3.23501 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 818.2 , 795.32 , 2.79638 , 0.084 , 450.662 , 2 , 809 , 9.2 , 9.2 , 11.88 , 818.2 , 818.2 , 0 , 17039 , 3537 , 6.79433 , 0 , 0 , 1074 , 1033 , 55.6825 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 818.2 , 800.3 , 2.18773 , 1.098 , 221.711 , 2 , 809 , 9.2 , 9.2 , 11.88 , 818.2 , 818.2 , 0 , 14005 , 1988 , 4.31212 , 0 , 0 , 833 , 0 , 41.815 , 76 , 0.383158 , 802 , 37.9872 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 787.68 , 775.22 , 1.58186 , 0.117 , 18.225 , 2 , 781 , 6.68 , 6.68 , 7.52 , 787.68 , 787.68 , 0 , 952 , 629 , 0.511705 , 0 , 0 , 110 , 111 , 3.19688 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 787.68 , 775.6 , 1.53362 , 0.735 , 17.777 , 2 , 781 , 6.68 , 6.68 , 7.52 , 787.68 , 787.68 , 0 , 984 , 607 , 0.643236 , 0 , 0 , 45 , 0 , 3.17968 , 20 , 0.184714 , 64 , 3.13186 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 764.44 , 750.448 , 1.83033 , 0.078 , 17.818 , 2 , 750 , 14.44 , 14.44 , 14.92 , 764.44 , 764.44 , 0 , 5759 , 311 , 0.709515 , 0 , 0 , 391 , 17 , 13.2816 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 764.44 , 752.84 , 1.51745 , 0.754 , 9.935 , 2 , 750 , 14.44 , 14.44 , 14.92 , 764.44 , 764.44 , 0 , 1907 , 247 , 0.359622 , 0 , 0 , 260 , 0 , 5.13518 , 44 , 0.135087 , 8 , 4.25329 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_3.svrp , 768.68 , 756.8 , 1.54551 , 0.053 , 28.195 , 2 , 756 , 12.68 , 12.68 , 13.64 , 768.68 , 768.68 , 0 , 2777 , 847 , 0.86484 , 0 , 0 , 233 , 52 , 7.31371 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_3.svrp , 768.68 , 760.527 , 1.06069 , 0.668 , 3.107 , 2 , 756 , 12.68 , 12.68 , 13.64 , 768.68 , 768.68 , 0 , 436 , 219 , 0.16722 , 0 , 0 , 55 , 0 , 1.09589 , 65 , 0.311123 , 4 , 0.979577 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_4.svrp , 804.92 , 781.76 , 2.8773 , 0.077 , 91.086 , 2 , 794 , 10.92 , 10.92 , 10.96 , 804.92 , 804.92 , 0 , 5979 , 1499 , 1.92579 , 0 , 0 , 335 , 123 , 15.9206 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_4.svrp , 804.92 , 782.74 , 2.75555 , 0.491 , 60.7 , 2 , 794 , 10.92 , 10.92 , 10.96 , 804.92 , 804.92 , 0 , 4824 , 976 , 1.45346 , 0 , 0 , 308 , 0 , 12.6592 , 10 , 0.060656 , 67 , 10.8068 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_5.svrp , 745.76 , 720.953 , 3.32639 , 0.15 , 451.769 , 2 , 734 , 11.76 , 11.76 , 17.32 , 745.76 , 745.76 , 0 , 26814 , 2561 , 6.37094 , 0 , 0 , 1444 , 366 , 72.8557 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_5.svrp , 745.76 , 725.585 , 2.70529 , 1.525 , 87.379 , 2 , 734 , 11.76 , 11.76 , 17.32 , 745.76 , 745.76 , 0 , 10753 , 1231 , 2.98749 , 0 , 0 , 543 , 0 , 26.238 , 118 , 0.587916 , 123 , 25.2128 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_6.svrp , 751.28 , 737.98 , 1.77031 , 0.104 , 28.108 , 2 , 744 , 7.28 , 7.28 , 8.28 , 751.28 , 751.28 , 0 , 3548 , 860 , 1.02367 , 0 , 0 , 344 , 47 , 9.42248 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_6.svrp , 751.28 , 739.42 , 1.57864 , 1.29 , 27.365 , 2 , 744 , 7.28 , 7.28 , 8.28 , 751.28 , 751.28 , 3.9932e-08 , 3268 , 655 , 1.22206 , 0 , 0 , 236 , 0 , 8.9597 , 19 , 0.341348 , 31 , 7.87028 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_7.svrp , 743.88 , 718.987 , 3.34642 , 0.035 , 259.527 , 2 , 735 , 8.88 , 8.88 , 12.92 , 743.88 , 743.88 , 0 , 11371 , 3948 , 5.22635 , 0 , 0 , 187 , 708 , 29.484 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_7.svrp , 743.88 , 721.68 , 2.98435 , 0.589 , 600.034 , 2 , 735 , 8.88 , 8.88 , 12.92 , 743.88 , 741.754 , 0.285739 , 16697 , 5167 , 8.73555 , 0 , 0 , 148 , 0 , 47.2165 , 25 , 0.07055 , 1028 , 48.8287 , 0 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_8.svrp , 790.8 , 776.74 , 1.77794 , 0.061 , 83.508 , 2 , 786 , 4.79998 , 4.8 , 5.04 , 790.8 , 790.8 , 0 , 3509 , 1775 , 1.94311 , 0 , 0 , 206 , 225 , 11.9914 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_8.svrp , 790.8 , 777.82 , 1.64138 , 0.405 , 18.438 , 2 , 786 , 4.8 , 4.8 , 5.04 , 790.8 , 790.8 , 0 , 1470 , 762 , 0.72948 , 0 , 0 , 45 , 0 , 4.2017 , 9 , 0.055512 , 74 , 4.05644 , 1 , 0
Parada , ./data/Jabali/k2/80_2_0.95_1_9.svrp , 733.88 , 717.337 , 2.25423 , 0.113 , 119.613 , 2 , 726 , 7.88 , 7.88 , 9.4 , 733.88 , 733.88 , 0 , 11571 , 1856 , 2.94718 , 0 , 0 , 771 , 313 , 29.3469 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_9.svrp , 733.88 , 718.645 , 2.07594 , 1.782 , 105.341 , 2 , 726 , 7.88 , 7.88 , 9.4 , 733.88 , 733.88 , 0 , 6962 , 1631 , 2.29373 , 0 , 0 , 576 , 0 , 16.642 , 79 , 0.721989 , 292 , 15.092 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_0.svrp , 667.68 , 639 , 4.29547 , 0.047 , 15.072 , 3 , 664 , 3.68 , 3.68 , 3.68 , 667.68 , 667.68 , 0 , 2268 , 945 , 0.951144 , 0 , 0 , 33 , 105 , 0.604587 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_0.svrp , 667.68 , 648.58 , 2.86065 , 0.492 , 6.161 , 3 , 664 , 3.68 , 3.68 , 3.68 , 667.68 , 667.68 , 0 , 910 , 519 , 0.556011 , 0 , 0 , 7 , 0 , 0.170497 , 123 , 0.074139 , 31 , 0.174353 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_1.svrp , 657.52 , 643.75 , 2.09423 , 0.054 , 5.676 , 3 , 650 , 7.52 , 7.52 , 7.52 , 657.52 , 657.52 , 0 , 1536 , 563 , 0.538086 , 0 , 0 , 17 , 87 , 0.405718 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_1.svrp , 657.52 , 647.714 , 1.49138 , 0.474 , 7.445 , 3 , 650 , 7.52 , 7.52 , 7.52 , 657.52 , 657.52 , 0 , 1018 , 561 , 0.59205 , 0 , 0 , 4 , 0 , 0.234593 , 111 , 0.117502 , 63 , 0.26478 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_2.svrp , 657 , 637.75 , 2.92998 , 0.022 , 2.015 , 3 , 652 , 5 , 5 , 5.72 , 657 , 657 , 0 , 731 , 273 , 0.18732 , 0 , 0 , 13 , 82 , 0.284741 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_2.svrp , 657 , 645.053 , 1.81837 , 0.8 , 2.201 , 3 , 652 , 5 , 5 , 5.72 , 657 , 657 , 0 , 314 , 218 , 0.272996 , 0 , 0 , 5 , 0 , 0.10015 , 249 , 0.221348 , 50 , 0.114218 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_3.svrp , 672 , 660 , 1.78571 , 0.026 , 0.853 , 3 , 666 , 6 , 6 , 6.32 , 672 , 672 , 0 , 220 , 254 , 0.096439 , 0 , 0 , 6 , 33 , 0.084789 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_3.svrp , 672 , 668 , 0.595238 , 0.315 , 0.714 , 3 , 666 , 6 , 6 , 6.32 , 672 , 672 , 0 , 34 , 146 , 0.063419 , 0 , 0 , 5 , 0 , 0.01898 , 91 , 0.053502 , 4 , 0.018223 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_4.svrp , 665.16 , 646.333 , 2.8304 , 0.073 , 3.601 , 3 , 659 , 6.16 , 6.16 , 6.16 , 665.16 , 665.16 , 0 , 1259 , 429 , 0.486979 , 0 , 0 , 22 , 36 , 0.298808 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_4.svrp , 665.16 , 655.6 , 1.43725 , 1.771 , 5.178 , 3 , 659 , 6.16 , 6.16 , 6.16 , 665.16 , 665.16 , 0 , 769 , 396 , 0.702484 , 0 , 0 , 18 , 0 , 0.208939 , 459 , 0.542371 , 53 , 0.197683 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_5.svrp , 732.28 , 722.167 , 1.38107 , 0.019 , 0.204 , 3 , 726 , 6.28 , 6.28 , 6.28 , 732.28 , 732.28 , 0 , 13 , 102 , 0.01949 , 0 , 0 , 3 , 10 , 0.019069 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_5.svrp , 732.28 , 726.791 , 0.749569 , 0.333 , 0.684 , 3 , 726 , 6.28 , 6.28 , 6.28 , 732.28 , 732.28 , 0 , 1 , 132 , 0.080087 , 0 , 0 , 0 , 0 , 0.007601 , 84 , 0.061738 , 3 , 0.008555 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 655.52 , 642.818 , 1.93767 , 0.089 , 1.008 , 3 , 653 , 2.52 , 2.52 , 2.92 , 655.52 , 655.52 , 0 , 149 , 335 , 0.098346 , 0 , 0 , 3 , 15 , 0.026168 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_6.svrp , 655.52 , 649.92 , 0.854353 , 0.91 , 1.571 , 3 , 653 , 2.52 , 2.52 , 2.92 , 655.52 , 655.52 , 0 , 14 , 211 , 0.184643 , 0 , 0 , 3 , 0 , 0.012195 , 216 , 0.231676 , 7 , 0.013346 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 701.64 , 686.5 , 2.1578 , 0.047 , 1.279 , 3 , 697 , 4.64 , 4.64 , 5.16 , 701.64 , 701.64 , 0 , 345 , 266 , 0.113553 , 0 , 0 , 5 , 30 , 0.096544 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_7.svrp , 701.64 , 694.867 , 0.965301 , 0.722 , 1.724 , 3 , 697 , 4.64 , 4.64 , 5.16 , 701.64 , 701.64 , 0 , 211 , 222 , 0.197691 , 0 , 0 , 3 , 0 , 0.068955 , 236 , 0.195114 , 18 , 0.071401 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.72 , 649.75 , 2.98184 , 0.034 , 2 , 3 , 663 , 6.72 , 6.72 , 7.64 , 669.72 , 669.72 , 0 , 718 , 318 , 0.20096 , 0 , 0 , 28 , 33 , 0.250707 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_8.svrp , 669.72 , 654.66 , 2.2487 , 0.189 , 1.338 , 3 , 663 , 6.72 , 6.72 , 7.64 , 669.72 , 669.72 , 0 , 348 , 224 , 0.146359 , 0 , 0 , 7 , 0 , 0.077128 , 46 , 0.031738 , 18 , 0.080127 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.32 , 668 , 1.37601 , 0.045 , 1.426 , 3 , 675 , 2.32 , 2.32 , 2.32 , 677.32 , 677.32 , 0 , 306 , 290 , 0.133426 , 0 , 0 , 11 , 48 , 0.142978 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.85_1_9.svrp , 677.32 , 674.372 , 0.435294 , 0.794 , 1.581 , 3 , 675 , 2.32 , 2.32 , 2.32 , 677.32 , 677.32 , 0 , 27 , 137 , 0.188611 , 0 , 0 , 1 , 0 , 0.025525 , 280 , 0.188796 , 7 , 0.026736 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 683.64 , 666.5 , 2.50717 , 0.074 , 4.151 , 3 , 673 , 10.64 , 10.64 , 11.32 , 683.64 , 683.64 , 0 , 819 , 593 , 0.278798 , 0 , 0 , 40 , 41 , 0.283543 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_0.svrp , 683.64 , 674.233 , 1.37597 , 0.457 , 1.477 , 3 , 673 , 10.64 , 10.64 , 13.88 , 683.64 , 683.64 , 0 , 135 , 242 , 0.151885 , 0 , 0 , 18 , 0 , 0.07376 , 124 , 0.093983 , 12 , 0.038651 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 699.08 , 681.867 , 2.46228 , 0.063 , 6.762 , 3 , 693 , 6.08 , 6.08 , 6.16 , 699.08 , 699.08 , 0 , 916 , 578 , 0.422504 , 0 , 0 , 30 , 59 , 0.252495 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_1.svrp , 699.08 , 687.208 , 1.69817 , 1.751 , 8.619 , 3 , 693 , 6.08 , 6.08 , 6.16 , 699.08 , 699.08 , 0 , 741 , 526 , 0.871225 , 0 , 0 , 23 , 0 , 0.228496 , 331 , 0.625483 , 58 , 0.232807 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.56 , 680.36 , 1.76158 , 0.029 , 0.784 , 3 , 686 , 6.56 , 6.56 , 7.12 , 692.56 , 692.56 , 0 , 188 , 257 , 0.076731 , 0 , 0 , 6 , 24 , 0.107687 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_2.svrp , 692.56 , 683.68 , 1.2822 , 0.267 , 0.899 , 3 , 686 , 6.56 , 6.56 , 7.12 , 692.56 , 692.56 , 0 , 56 , 185 , 0.088184 , 0 , 0 , 3 , 0 , 0.048039 , 45 , 0.046967 , 7 , 0.051256 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 656.88 , 641.7 , 2.31092 , 0.027 , 0.513 , 3 , 641 , 15.88 , 15.88 , 16.68 , 656.88 , 656.88 , 0 , 144 , 200 , 0.039318 , 0 , 0 , 17 , 11 , 0.091125 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_3.svrp , 656.88 , 656.213 , 0.10149 , 0.416 , 0.574 , 3 , 641 , 15.88 , 15.88 , 16.68 , 656.88 , 656.88 , 0 , 5 , 129 , 0.067401 , 0 , 0 , 7 , 0 , 0.033049 , 62 , 0.080139 , 0 , 0.017555 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 654.2 , 631.5 , 3.46989 , 0.031 , 2.099 , 3 , 632 , 22.2 , 22.2 , 22.2 , 654.2 , 654.2 , 0 , 899 , 357 , 0.233915 , 0 , 0 , 12 , 26 , 0.173163 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_4.svrp , 654.2 , 637.6 , 2.53745 , 0.403 , 1.79 , 3 , 632 , 22.2 , 22.2 , 22.2 , 654.2 , 654.2 , 0 , 700 , 285 , 0.255519 , 0 , 0 , 10 , 0 , 0.108227 , 140 , 0.094409 , 17 , 0.111769 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 680.92 , 659.5 , 3.14574 , 0.03 , 6.546 , 3 , 679 , 1.92 , 1.92 , 1.92 , 680.92 , 680.92 , 0 , 1241 , 519 , 0.535383 , 0 , 0 , 17 , 69 , 0.344088 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_5.svrp , 680.92 , 662.06 , 2.76978 , 0.192 , 4.317 , 3 , 679 , 1.92 , 1.92 , 1.92 , 680.92 , 680.92 , 0 , 812 , 531 , 0.383783 , 0 , 0 , 10 , 0 , 0.173805 , 50 , 0.026123 , 63 , 0.178272 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 686.48 , 671 , 2.25498 , 0.031 , 1.13 , 3 , 680 , 6.48 , 6.48 , 7.24 , 686.48 , 686.48 , 0 , 294 , 235 , 0.124701 , 0 , 0 , 24 , 21 , 0.106844 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_6.svrp , 686.48 , 678.96 , 1.09544 , 0.292 , 1.346 , 3 , 680 , 6.48 , 6.48 , 7.24 , 686.48 , 686.48 , 0 , 94 , 163 , 0.100003 , 0 , 0 , 12 , 0 , 0.051514 , 83 , 0.05817 , 4 , 0.042513 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 709.48 , 691.5 , 2.53425 , 0.046 , 3.853 , 3 , 693 , 16.48 , 16.48 , 16.6 , 709.48 , 709.48 , 0 , 1034 , 495 , 0.311851 , 0 , 0 , 17 , 64 , 0.281049 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_7.svrp , 709.48 , 692.74 , 2.35947 , 0.189 , 4.978 , 3 , 693 , 16.48 , 16.48 , 16.6 , 709.48 , 709.48 , 0 , 869 , 520 , 0.355367 , 0 , 0 , 2 , 0 , 0.20334 , 16 , 0.026195 , 78 , 0.230812 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 707.6 , 696.574 , 1.55816 , 0.071 , 1.07 , 3 , 699 , 8.6 , 8.6 , 9.64 , 707.6 , 707.6 , 0 , 392 , 233 , 0.115563 , 0 , 0 , 41 , 28 , 0.27574 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_8.svrp , 707.6 , 701.795 , 0.82036 , 0.837 , 1.913 , 3 , 699 , 8.6 , 8.6 , 9.64 , 707.6 , 707.6 , 0 , 71 , 191 , 0.218388 , 0 , 0 , 25 , 0 , 0.099733 , 211 , 0.26353 , 6 , 0.076713 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 670 , 646.8 , 3.46269 , 0.082 , 14.801 , 3 , 666 , 4 , 4 , 5.2 , 670 , 670 , 0 , 2437 , 849 , 0.815657 , 0 , 0 , 43 , 99 , 0.825832 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.88_1_9.svrp , 670 , 657.185 , 1.91269 , 0.941 , 7.775 , 3 , 666 , 4 , 4 , 5.2 , 670 , 670 , 0 , 1125 , 540 , 0.636166 , 0 , 0 , 8 , 0 , 0.382918 , 237 , 0.267502 , 93 , 0.304179 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 665.64 , 644.25 , 3.21345 , 0.07 , 3.849 , 3 , 662 , 3.64 , 3.64 , 4.2 , 665.64 , 665.64 , 0 , 721 , 743 , 0.283028 , 0 , 0 , 20 , 67 , 0.166034 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.90_1_0.svrp , 665.64 , 651.029 , 2.19498 , 1.439 , 18.255 , 3 , 662 , 3.64 , 3.64 , 4.2 , 665.64 , 665.64 , 0 , 1231 , 1076 , 0.987676 , 0 , 0 , 25 , 0 , 0.267177 , 270 , 0.451441 , 95 , 0.290173 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 662.44 , 644.12 , 2.76553 , 0.057 , 8.905 , 3 , 653 , 9.44 , 9.44 , 10.92 , 662.44 , 662.44 , 0 , 1812 , 809 , 0.615794 , 0 , 0 , 57 , 164 , 1.24051 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.90_1_1.svrp , 662.44 , 647.04 , 2.32474 , 0.298 , 8.587 , 3 , 653 , 9.44 , 9.44 , 10.92 , 662.44 , 662.44 , 0 , 1121 , 695 , 0.48869 , 0 , 0 , 43 , 0 , 0.868759 , 43 , 0.057136 , 165 , 0.806897 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 646.8 , 622.72 , 3.72294 , 0.06 , 21.928 , 3 , 630 , 16.8 , 16.8 , 21.04 , 646.8 , 646.8 , 0 , 3284 , 1152 , 1.04348 , 0 , 0 , 80 , 215 , 2.16639 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.90_1_2.svrp , 646.8 , 630.91 , 2.45671 , 0.833 , 16.846 , 3 , 630 , 16.8 , 16.8 , 19.44 , 646.8 , 646.8 , 0 , 2366 , 1068 , 1.15642 , 0 , 0 , 37 , 0 , 1.47905 , 194 , 0.249131 , 192 , 1.43378 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 659.2 , 646 , 2.00243 , 0.032 , 0.561 , 3 , 651 , 8.2 , 8.2 , 9.24 , 659.2 , 659.2 , 0 , 112 , 151 , 0.039541 , 0 , 0 , 29 , 16 , 0.098741 , 0 , 0 , 0 , 0 , 1 , 0
Parada+SRI+Lagrangian , ./data/Jabali/k3/50_3_0.90_1_3.svrp , 659.2 , 658.683 , 0.078387 , 1.088 , 1.244 , 3 , 651 , 8.2 , 8.2 , 9.24 , 659.2 , 659.2 , 0 , 16 , 169 , 0.113869 , 0 , 0 , 3 , 0 , 0.017186 , 397 , 0.235128 , 0 , 0.012853 , 1 , 0
Parada , ./data/Jabali/k3/50_3_0.90_1_4.svrp , 723.48 , 672.96 , 6.98292 , 0.065 , 600.053 , 3 , 696 , 27.48 , 27.48 , 30.52 , 723.48 , 700.682 , 3.1512 , 21427 , 6869 , 9.96889 , 0 , 0 , 404 , 1042 , 19.5611 , 0 , 0 , 0 , 0 , 0 , 0
