Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_4.svrp , 756.32 , 749.184 , 0.943573 , 0.408 , 1.099 , 2 , 756 , 0.32 , 0.32 , 0.32 , 756.32 , 756.32 , 0 , 56 , 140 , 0.140371 , 1 , 0.013277 , 3 , 0 , 0.067043 , 6 , 0.05636 , 6 , 0.060987 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 732.8 , 713.875 , 2.58256 , 0.074 , 5.915 , 2 , 730 , 2.8 , 2.8 , 2.8 , 732.8 , 732.8 , 0 , 2219 , 393 , 0.861536 , 49 , 0.39988 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 732.8 , 713.875 , 2.58256 , 0.074 , 9.685 , 2 , 730 , 2.8 , 2.8 , 2.8 , 732.8 , 732.8 , 0 , 953 , 535 , 0.553715 , 2 , 0.174103 , 10 , 31 , 0.724526 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_5.svrp , 732.8 , 714.5 , 2.49727 , 0.349 , 13.792 , 2 , 730 , 2.8 , 2.8 , 2.8 , 732.8 , 732.8 , 4.36681e-08 , 1066 , 613 , 0.584675 , 0 , 0.207666 , 11 , 0 , 0.760793 , 3 , 0.020501 , 31 , 0.819943 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.16 , 823 , 0.862484 , 0.057 , 0.961 , 2 , 829 , 1.16 , 0.96 , 1.16 , 830.16 , 830.16 , 0 , 90 , 174 , 0.077344 , 51 , 0.057143 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.16 , 823 , 0.862484 , 0.059 , 3.718 , 2 , 829 , 1.16 , 0.96 , 1.16 , 830.16 , 830.16 , 0 , 423 , 383 , 0.275181 , 14 , 0.092379 , 3 , 28 , 0.395162 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_6.svrp , 830.16 , 823 , 0.862484 , 0.363 , 1.022 , 2 , 829 , 1.16 , 0.96 , 1.16 , 830.16 , 830.16 , 0 , 29 , 127 , 0.125401 , 2 , 0.020727 , 3 , 0 , 0.080141 , 0 , 0.021832 , 11 , 0.092247 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.64 , 772 , 0.852769 , 0.047 , 2.468 , 2 , 777 , 1.64 , 1.64 , 1.64 , 778.64 , 778.64 , 0 , 422 , 300 , 0.209292 , 71 , 0.130678 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.64 , 772 , 0.852769 , 0.048 , 3.472 , 2 , 777 , 1.64 , 1.64 , 1.64 , 778.64 , 778.64 , 0 , 481 , 335 , 0.244361 , 21 , 0.114639 , 16 , 26 , 0.512303 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_7.svrp , 778.64 , 773.02 , 0.721771 , 0.355 , 1.916 , 2 , 777 , 1.64 , 1.64 , 1.64 , 778.64 , 778.64 , 0 , 238 , 218 , 0.153587 , 8 , 0.056055 , 3 , 0 , 0.207096 , 5 , 0.019536 , 15 , 0.230442 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 736.96 , 729.5 , 1.01227 , 0.025 , 7.868 , 2 , 735 , 1.96 , 1.96 , 1.96 , 736.96 , 736.96 , 0 , 583 , 487 , 0.327829 , 132 , 0.227161 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 736.96 , 729.5 , 1.01227 , 0.026 , 6.906 , 2 , 735 , 1.96 , 1.96 , 1.96 , 736.96 , 736.96 , 0 , 604 , 395 , 0.311137 , 38 , 0.153422 , 17 , 12 , 0.57138 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_8.svrp , 736.96 , 729.5 , 1.01227 , 0.25 , 6.336 , 2 , 735 , 1.96 , 1.96 , 1.96 , 736.96 , 736.96 , 0 , 559 , 364 , 0.270187 , 40 , 0.163618 , 20 , 0 , 0.601927 , 0 , 0.010497 , 16 , 0.589022 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.12 , 747.5 , 1.53072 , 0.093 , 55.064 , 2 , 758 , 1.12 , 1.12 , 1.12 , 759.12 , 759.12 , 0 , 8126 , 764 , 1.59979 , 2686 , 3.35194 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.12 , 747.5 , 1.53072 , 0.093 , 22.236 , 2 , 758 , 1.12 , 1.12 , 1.12 , 759.12 , 759.12 , 0 , 1265 , 1132 , 0.898985 , 18 , 0.22014 , 14 , 65 , 1.19085 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.90_1_9.svrp , 759.12 , 748.16 , 1.44378 , 0.353 , 6.247 , 2 , 758 , 1.12 , 1.12 , 1.12 , 759.12 , 759.12 , 0 , 574 , 470 , 0.388798 , 48 , 0.134812 , 12 , 0 , 0.762531 , 2 , 0.015792 , 34 , 0.539461 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 781.04 , 761.167 , 2.54447 , 0.068 , 154.299 , 2 , 778 , 3.04 , 2.16 , 3.04 , 781.04 , 781.04 , 0 , 13316 , 1263 , 3.07215 , 3181 , 4.55142 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 781.04 , 761.167 , 2.54447 , 0.067 , 101.351 , 2 , 778 , 3.04 , 2.16 , 3.04 , 781.04 , 781.04 , 0 , 4727 , 1903 , 2.19971 , 496 , 1.15872 , 51 , 156 , 4.43223 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_0.svrp , 781.04 , 765.52 , 1.98709 , 0.653 , 20.907 , 2 , 778 , 3.04 , 2.16 , 3.04 , 781.04 , 781.04 , 0 , 2664 , 769 , 1.42535 , 191 , 0.54663 , 24 , 0 , 1.93582 , 107 , 0.145022 , 34 , 1.83967 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.5 , 2.27351 , 0.045 , 77.839 , 2 , 802 , 9.95999 , 9.24 , 9.96 , 811.96 , 811.96 , 0 , 6200 , 1244 , 1.66803 , 1267 , 1.84204 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.98 , 2.21439 , 0.055 , 39.577 , 2 , 802 , 9.96 , 9.24 , 9.96 , 811.96 , 811.96 , 0 , 2783 , 1336 , 1.29146 , 197 , 0.543201 , 92 , 187 , 7.49338 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 794.62 , 2.13557 , 0.545 , 48.438 , 2 , 802 , 9.96 , 9.24 , 9.96 , 811.96 , 811.96 , 0 , 3021 , 1224 , 1.35628 , 132 , 0.561818 , 77 , 0 , 8.07518 , 11 , 0.053517 , 179 , 7.48065 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.068 , 6.758 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 2263 , 411 , 0.640989 , 384 , 0.675477 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.98 , 1.65291 , 0.079 , 13.833 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1168 , 620 , 0.763153 , 22 , 0.222284 , 34 , 35 , 3.1763 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 739.7 , 1.55709 , 0.816 , 12.499 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 938 , 546 , 0.663736 , 68 , 0.224329 , 34 , 0 , 2.62047 , 11 , 0.133946 , 28 , 2.53976 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.06 , 3.556 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 931 , 395 , 0.370241 , 78 , 0.180391 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807.64 , 0.961397 , 0.071 , 13.813 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 776 , 639 , 0.509754 , 6 , 0.131093 , 11 , 34 , 2.14563 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 808.6 , 0.843675 , 0.507 , 23.376 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 645 , 671 , 0.548381 , 2 , 0.111563 , 12 , 0 , 1.78792 , 19 , 0.06121 , 15 , 1.76568 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.077 , 4.946 , 2 , 763 , 3.8 , 3.08 , 3.8 , 766.8 , 766.8 , 0 , 1194 , 269 , 0.294282 , 379 , 0.413003 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759.56 , 0.944184 , 0.086 , 4.569 , 2 , 763 , 3.8 , 3.08 , 3.8 , 766.8 , 766.8 , 0 , 564 , 334 , 0.284462 , 39 , 0.126284 , 18 , 63 , 1.5488 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 760.905 , 0.768779 , 0.72 , 2.136 , 2 , 763 , 3.8 , 3.08 , 3.8 , 766.8 , 766.8 , 0 , 246 , 212 , 0.258499 , 7 , 0.037375 , 7 , 0 , 0.501577 , 31 , 0.182147 , 20 , 0.52808 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.52 , 700 , 3.38431 , 0.046 , 600.018 , 2 , 718 , 6.51999 , 5.72 , 6.52 , 724.52 , 724.252 , 0.0369887 , 28531 , 3737 , 8.48939 , 7507 , 9.97576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.52 , 701.12 , 3.22972 , 0.055 , 171.712 , 2 , 718 , 6.52 , 5.72 , 6.52 , 724.52 , 724.52 , 0 , 9257 , 2937 , 4.25338 , 182 , 1.65786 , 78 , 321 , 25.024 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.52 , 702.5 , 3.03925 , 0.41 , 277.957 , 2 , 718 , 6.52 , 5.72 , 6.52 , 724.52 , 724.52 , 0 , 10751 , 3121 , 5.14217 , 203 , 2.09555 , 73 , 0 , 30.606 , 10 , 0.039392 , 337 , 31.3024 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.044 , 208.54 , 2 , 801 , 6.08 , 5.68 , 6.08 , 807.08 , 807.08 , 0 , 16593 , 1834 , 4.6964 , 3048 , 4.45988 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 783.38 , 2.93651 , 0.055 , 53.168 , 2 , 801 , 6.08 , 5.68 , 6.08 , 807.08 , 807.08 , 0 , 4042 , 1311 , 1.63196 , 93 , 0.697628 , 49 , 194 , 10.5022 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 784.42 , 2.80765 , 0.51 , 83.666 , 2 , 801 , 6.08 , 5.68 , 6.08 , 807.08 , 807.08 , 0 , 5722 , 1354 , 2.22688 , 167 , 1.0498 , 51 , 0 , 14.9152 , 24 , 0.125978 , 191 , 14.975 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.109 , 1.344 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 113 , 230 , 0.125525 , 37 , 0.049698 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.54 , 1.14181 , 0.116 , 1.343 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 166 , 208 , 0.120634 , 3 , 0.034613 , 2 , 10 , 0.434935 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 727.54 , 0.869305 , 0.54 , 17.63 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 651 , 626 , 0.493685 , 34 , 0.142959 , 27 , 0 , 1.98882 , 22 , 0.040511 , 42 , 1.9019 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 792.08 , 772.333 , 2.49301 , 0.071 , 600.024 , 2 , 785 , 7.08 , 6.68 , 7.08 , 792.08 , 786.556 , 0.69746 , 26830 , 1790 , 6.4615 , 11410 , 13.882 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 773.053 , 2.2738 , 0.08 , 102.639 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 791.04 , 0 , 4947 , 1736 , 1.99042 , 313 , 1.00491 , 125 , 459 , 14.1077 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 774.22 , 2.12631 , 0.474 , 122.42 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 791.04 , 0 , 6905 , 1719 , 3.08382 , 334 , 1.44101 , 109 , 0 , 19.036 , 22 , 0.054731 , 449 , 19.2661 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.084 , 63.093 , 2 , 745 , 5.16 , 5.08 , 5.16 , 750.16 , 750.16 , 0 , 5428 , 958 , 1.59677 , 1390 , 1.84848 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729.64 , 2.73542 , 0.096 , 47.672 , 2 , 745 , 5.16 , 5.08 , 5.16 , 750.16 , 750.16 , 0 , 3126 , 1215 , 1.60751 , 107 , 0.659477 , 78 , 184 , 9.79166 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 734.2 , 2.12755 , 1 , 21.313 , 2 , 745 , 5.16 , 5.08 , 5.16 , 750.16 , 750.16 , 0 , 1291 , 738 , 0.832042 , 46 , 0.245297 , 33 , 0 , 3.30472 , 98 , 0.307919 , 85 , 3.33407 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 820.88 , 795 , 3.15271 , 0.068 , 600.036 , 2 , 809 , 11.88 , 9.2 , 11.88 , 820.88 , 809.533 , 1.38226 , 19847 , 2744 , 6.10811 , 11712 , 11.5444 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 820.88 , 795.32 , 3.11373 , 0.083 , 600.015 , 2 , 809 , 11.88 , 9.2 , 11.88 , 820.88 , 815.706 , 0.630318 , 16579 , 3748 , 7.16126 , 1566 , 4.17877 , 674 , 1171 , 57.5113 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 820.88 , 800.3 , 2.50707 , 1.082 , 600.044 , 2 , 809 , 11.88 , 9.2 , 11.88 , 820.88 , 817.594 , 0.400306 , 17796 , 3413 , 6.48139 , 2857 , 4.88354 , 579 , 0 , 57.7184 , 76 , 0.381526 , 1204 , 54.9508 , 0 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 788 , 774.5 , 1.7132 , 0.107 , 9.995 , 2 , 783 , 5 , 4.92 , 5 , 788 , 788 , 6.34518e-08 , 1667 , 483 , 0.527199 , 606 , 0.624862 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 788 , 775.22 , 1.62183 , 0.118 , 16.497 , 2 , 783 , 5 , 4.92 , 5 , 788 , 788 , 0 , 997 , 745 , 0.618053 , 51 , 0.194159 , 28 , 61 , 2.79798 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 788 , 775.6 , 1.5736 , 0.723 , 20.918 , 2 , 783 , 5 , 4.92 , 5 , 788 , 788 , 0 , 1227 , 669 , 0.739833 , 195 , 0.337476 , 47 , 0 , 3.77956 , 20 , 0.184957 , 70 , 3.67439 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 764.92 , 748.833 , 2.10305 , 0.05 , 15.186 , 2 , 750 , 14.92 , 14.44 , 14.92 , 764.92 , 764.92 , 0 , 2892 , 504 , 0.614263 , 1260 , 1.16373 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 764.92 , 750.448 , 1.89193 , 0.076 , 5.339 , 2 , 750 , 14.92 , 14.44 , 14.92 , 764.92 , 764.92 , 0 , 1434 , 293 , 0.290306 , 313 , 0.384891 , 41 , 19 , 3.21895 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_2.svrp , 764.92 , 752.84 , 1.57925 , 0.741 , 10.646 , 2 , 750 , 14.92 , 14.44 , 14.92 , 764.92 , 764.92 , 0 , 2027 , 304 , 0.486601 , 283 , 0.470369 , 79 , 0 , 4.72986 , 44 , 0.126985 , 11 , 4.52634 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_3.svrp , 769.64 , 756 , 1.77226 , 0.046 , 7.155 , 2 , 756 , 13.64 , 12.68 , 13.64 , 769.64 , 769.64 , 0 , 2217 , 735 , 0.781035 , 365 , 0.525526 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_3.svrp , 769.64 , 756.8 , 1.66831 , 0.055 , 10.093 , 2 , 756 , 13.64 , 12.68 , 13.64 , 769.64 , 769.64 , 0 , 1157 , 655 , 0.562827 , 73 , 0.220262 , 24 , 30 , 3.00609 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_3.svrp , 769.64 , 760.527 , 1.1841 , 0.656 , 2.529 , 2 , 756 , 13.64 , 12.68 , 13.64 , 769.64 , 769.64 , 0 , 247 , 252 , 0.170538 , 43 , 0.055384 , 15 , 0 , 0.550522 , 65 , 0.315197 , 10 , 0.538596 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_4.svrp , 804.96 , 780 , 3.10078 , 0.067 , 70.396 , 2 , 794 , 10.96 , 10.92 , 10.96 , 804.96 , 804.96 , 0 , 7794 , 1070 , 1.99228 , 2793 , 2.68949 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_4.svrp , 804.96 , 781.76 , 2.88213 , 0.078 , 56.65 , 2 , 794 , 10.96 , 10.92 , 10.96 , 804.96 , 804.96 , 0 , 3244 , 1428 , 1.63179 , 138 , 0.657631 , 74 , 123 , 8.93712 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_4.svrp , 804.96 , 782.74 , 2.76039 , 0.486 , 39.108 , 2 , 794 , 10.96 , 10.92 , 10.96 , 804.96 , 804.96 , 0 , 2414 , 1008 , 1.26882 , 99 , 0.449055 , 26 , 0 , 6.02872 , 10 , 0.061211 , 73 , 6.07897 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_5.svrp , 749.28 , 719.364 , 3.99268 , 0.142 , 600.023 , 2 , 739 , 10.28 , 8.16 , 10.28 , 749.28 , 739.074 , 1.36217 , 26871 , 3157 , 10.3873 , 7767 , 9.95687 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_5.svrp , 749.28 , 720.953 , 3.78055 , 0.156 , 600.02 , 2 , 739 , 10.28 , 8.16 , 10.28 , 749.28 , 744.689 , 0.612742 , 30214 , 3751 , 9.70189 , 3621 , 7.44706 , 1495 , 866 , 99.3584 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_5.svrp , 749.28 , 725.585 , 3.16237 , 1.464 , 512.506 , 2 , 739 , 10.28 , 8.16 , 10.28 , 749.28 , 749.28 , 6.67308e-08 , 31334 , 2709 , 8.74651 , 2260 , 6.00523 , 783 , 0 , 79.1376 , 118 , 0.577414 , 508 , 78.3737 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_6.svrp , 752.28 , 737.5 , 1.96469 , 0.093 , 105.054 , 2 , 744 , 8.28 , 7.28 , 8.28 , 752.28 , 752.28 , 0 , 12573 , 1041 , 2.54189 , 2891 , 4.03809 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_6.svrp , 752.28 , 737.98 , 1.90089 , 0.107 , 21.701 , 2 , 744 , 8.28 , 7.28 , 8.28 , 752.28 , 752.28 , 0 , 2877 , 724 , 1.01366 , 366 , 0.694247 , 78 , 48 , 7.34408 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_6.svrp , 752.28 , 739.42 , 1.70947 , 1.298 , 36.509 , 2 , 744 , 8.28 , 7.28 , 8.28 , 752.28 , 752.28 , 0 , 2515 , 789 , 1.1733 , 350 , 0.64304 , 75 , 0 , 6.86738 , 19 , 0.343688 , 47 , 6.16555 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_7.svrp , 744.12 , 718.667 , 3.4206 , 0.027 , 600.017 , 2 , 736 , 8.12 , 8.12 , 8.12 , 744.12 , 741 , 0.419287 , 28004 , 4403 , 8.60996 , 8509 , 9.4393 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_7.svrp , 744.12 , 718.987 , 3.37759 , 0.035 , 442.411 , 2 , 736 , 8.12 , 8.12 , 8.12 , 744.12 , 744.12 , 0 , 15450 , 4671 , 6.6982 , 256 , 2.62915 , 127 , 930 , 41.3378 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_7.svrp , 744.12 , 721.68 , 3.01564 , 0.603 , 600.039 , 2 , 736 , 8.12 , 8.12 , 8.12 , 744.12 , 743.56 , 0.0752567 , 19817 , 5328 , 9.73999 , 195 , 3.53753 , 84 , 0 , 53.9847 , 25 , 0.070638 , 1045 , 55.4931 , 0 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_8.svrp , 791.04 , 776.5 , 1.83809 , 0.05 , 39.517 , 2 , 786 , 5.04 , 4.8 , 5.04 , 791.04 , 791.04 , 0 , 4102 , 969 , 1.19264 , 913 , 1.3065 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_8.svrp , 791.04 , 776.74 , 1.80775 , 0.062 , 94.316 , 2 , 786 , 5.04 , 4.8 , 5.04 , 791.04 , 791.04 , 0 , 4352 , 1845 , 2.35504 , 123 , 0.967027 , 108 , 241 , 14.7058 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_8.svrp , 791.04 , 777.82 , 1.67122 , 0.416 , 37.175 , 2 , 786 , 5.04 , 4.8 , 5.04 , 791.04 , 791.04 , 0 , 2553 , 1034 , 1.19253 , 41 , 0.488869 , 27 , 0 , 7.11858 , 9 , 0.057607 , 104 , 7.11774 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_9.svrp , 735.4 , 715.417 , 2.71734 , 0.102 , 600.031 , 2 , 726 , 9.4 , 7.88 , 9.4 , 735.4 , 730 , 0.734294 , 23803 , 3821 , 8.26272 , 8782 , 9.32867 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k2/80_2_0.95_1_9.svrp , 735.4 , 717.337 , 2.45626 , 0.114 , 189.477 , 2 , 726 , 9.4 , 7.88 , 9.4 , 735.4 , 735.4 , 0 , 14342 , 2200 , 4.08951 , 917 , 2.57137 , 267 , 536 , 36.7031 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k2/80_2_0.95_1_9.svrp , 735.4 , 718.645 , 2.27834 , 1.815 , 194.789 , 2 , 726 , 9.4 , 7.88 , 9.4 , 735.4 , 735.4 , 0 , 10994 , 2553 , 4.53311 , 924 , 2.27666 , 176 , 0 , 28.8604 , 79 , 0.724364 , 573 , 28.0215 , 1 , 0
PR , ./data/Jabali/k3/50_3_0.85_1_0.svrp , 667.68 , 639 , 4.29547 , 0.048 , 13.589 , 3 , 664 , 3.68 , 3.68 , 3.68 , 667.68 , 667.68 , 0 , 2751 , 760 , 0.737764 , 436 , 0.396002 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
