Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR , ./data/Jabali/k4/60_4_0.82_1_7.svrp , 766.96 , 741.5 , 3.3196 , 0.073 , 103.436 , 4 , 759 , 7.96 , 7.72 , 7.96 , 766.96 , 766.96 , 0 , 9877 , 2371 , 2.87373 , 1175 , 1.59765 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_7.svrp , 766.96 , 749.495 , 2.27717 , 2.001 , 63.07 , 4 , 759 , 7.96 , 7.72 , 7.96 , 766.96 , 766.96 , 0 , 4398 , 2279 , 2.48203 , 56 , 0.540049 , 34 , 0 , 1.67753 , 312 , 0.835324 , 483 , 1.84651 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_8.svrp , 783.8 , 772 , 1.50549 , 0.087 , 5.789 , 4 , 778 , 5.8 , 5.64 , 5.8 , 783.8 , 783.8 , 0 , 688 , 797 , 0.342847 , 83 , 0.104286 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_8.svrp , 783.8 , 779.389 , 0.562737 , 0.616 , 1.547 , 4 , 778 , 5.8 , 5.64 , 5.8 , 783.8 , 783.8 , 0 , 87 , 251 , 0.148292 , 3 , 0.01204 , 1 , 0 , 0.038553 , 120 , 0.103787 , 42 , 0.052015 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 799.88 , 771 , 3.61054 , 0.143 , 600.007 , 4 , 796 , 3.88 , 3.88 , 3.88 , 799.88 , 787.725 , 1.5196 , 15545 , 5202 , 8.921 , 1652 , 2.84326 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 795.08 , 787.713 , 0.926636 , 7.934 , 17.641 , 4 , 794 , 1.08 , 1.08 , 1.08 , 795.08 , 795.08 , 0 , 913 , 611 , 2.84995 , 2 , 0.090779 , 6 , 0 , 0.335644 , 580 , 3.4677 , 171 , 0.282882 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 766.16 , 746.25 , 2.59867 , 0.085 , 15.025 , 4 , 759 , 7.16 , 6.92 , 7.16 , 766.16 , 766.16 , 0 , 2859 , 765 , 0.98824 , 326 , 0.512106 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 766.16 , 756.166 , 1.30444 , 2.656 , 25.91 , 4 , 759 , 7.16 , 6.92 , 7.16 , 766.16 , 766.16 , 0 , 1615 , 1059 , 1.7726 , 36 , 0.220213 , 27 , 0 , 0.634567 , 400 , 0.799312 , 246 , 0.648322 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 744.08 , 714 , 4.04258 , 0.099 , 600.016 , 4 , 726 , 18.08 , 16.96 , 18.08 , 744.08 , 734.833 , 1.2427 , 50509 , 4881 , 17.3997 , 3813 , 10.7007 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 744.08 , 725.391 , 2.51172 , 13.844 , 167.333 , 4 , 726 , 18.08 , 16.96 , 18.08 , 744.08 , 744.08 , 0 , 14883 , 2174 , 12.1942 , 95 , 1.70105 , 107 , 0 , 4.95493 , 1002 , 5.01485 , 591 , 4.9503 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 803.84 , 773 , 3.83658 , 0.149 , 600.011 , 4 , 800 , 3.84 , 3.28 , 3.84 , 803.84 , 797.143 , 0.833144 , 39717 , 4486 , 11.7658 , 2587 , 6.35814 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 802.72 , 789.463 , 1.65156 , 9.179 , 40.908 , 4 , 798 , 4.72 , 4.72 , 4.72 , 802.72 , 802.72 , 0 , 2562 , 1291 , 2.68136 , 79 , 0.320104 , 71 , 0 , 1.33212 , 862 , 2.72562 , 377 , 1.08819 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 777.04 , 760.786 , 2.09182 , 0.113 , 15.846 , 4 , 772 , 5.04 , 5.04 , 5.04 , 777.04 , 777.04 , 0 , 3979 , 654 , 1.16192 , 607 , 0.749009 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 777.04 , 768.96 , 1.03984 , 1.503 , 9.182 , 4 , 772 , 5.04 , 5.04 , 5.04 , 777.04 , 777.04 , 0 , 859 , 595 , 0.851826 , 6 , 0.120001 , 5 , 0 , 0.336449 , 293 , 0.315841 , 166 , 0.378086 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 803.08 , 773.5 , 3.68332 , 0.087 , 600.011 , 4 , 785 , 18.08 , 16.64 , 18.08 , 803.08 , 791.333 , 1.4627 , 31989 , 4826 , 14.1938 , 2199 , 5.70157 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 801.92 , 789.934 , 1.49465 , 2.358 , 15.029 , 4 , 791 , 10.92 , 10.32 , 10.92 , 801.92 , 801.92 , 0 , 1161 , 815 , 1.50277 , 14 , 0.135269 , 12 , 0 , 0.401127 , 298 , 0.832697 , 155 , 0.454136 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776 , 749.5 , 3.41495 , 0.055 , 292.631 , 4 , 774 , 2 , 2 , 2 , 776 , 776 , 0 , 27281 , 3744 , 9.3437 , 1869 , 4.13192 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776 , 757.626 , 2.36777 , 2.614 , 61.715 , 4 , 774 , 2 , 2 , 2 , 776 , 776 , 0 , 5323 , 1764 , 4.08872 , 12 , 0.545539 , 17 , 0 , 1.46783 , 304 , 0.968065 , 303 , 1.59195 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 697.08 , 685.125 , 1.71501 , 0.187 , 25.194 , 4 , 695 , 2.08 , 2.08 , 2.08 , 697.08 , 697.08 , 0 , 2379 , 1326 , 0.949014 , 383 , 0.480899 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 697.08 , 691.614 , 0.784148 , 13.643 , 40.4 , 4 , 695 , 2.08 , 2.08 , 2.08 , 697.08 , 697.08 , 0 , 955 , 1162 , 2.72984 , 16 , 0.127207 , 18 , 0 , 0.389604 , 1070 , 2.83786 , 300 , 0.459435 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 824.56 , 798 , 3.22111 , 0.265 , 600.017 , 4 , 815 , 9.56 , 9.4 , 9.56 , 824.56 , 819.48 , 0.616136 , 44974 , 4297 , 13.2776 , 2259 , 6.8507 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 824.36 , 804.74 , 2.38003 , 7.466 , 65.134 , 4 , 820 , 4.36 , 4.24 , 4.36 , 824.36 , 824.36 , 0 , 4427 , 1671 , 4.39366 , 35 , 0.481408 , 33 , 0 , 1.68954 , 633 , 2.05006 , 376 , 1.55327 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 790.08 , 764.455 , 3.2434 , 0.109 , 140.356 , 4 , 777 , 13.08 , 13.08 , 13.08 , 790.08 , 790.08 , 0 , 21888 , 2307 , 6.49122 , 1142 , 3.25102 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 790.08 , 773.546 , 2.09264 , 8.976 , 36.224 , 4 , 777 , 13.08 , 13.08 , 13.08 , 790.08 , 790.08 , 0 , 2474 , 1241 , 3.51994 , 20 , 0.271809 , 14 , 0 , 0.80896 , 733 , 3.00675 , 286 , 0.843633 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 740.64 , 723.6 , 2.30071 , 0.053 , 75.455 , 4 , 737 , 3.64 , 3.64 , 3.64 , 740.64 , 740.64 , 0 , 13474 , 1955 , 3.54199 , 1565 , 2.61183 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SRI , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 740.64 , 732.595 , 1.0862 , 3.118 , 6.044 , 4 , 737 , 3.64 , 3.64 , 3.64 , 740.64 , 740.64 , 0 , 624 , 362 , 1.014 , 0 , 0.070372 , 1 , 0 , 0.181942 , 475 , 1.06139 , 102 , 0.206663 , 1 , 0
