Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 683.07 , 0.967031 , 34.729 , 35.856 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 186 , 171 , 0.244864 , 36 , 0.037024 , 0 , 0 , 98 , 33.8901 , 38 , 0.129955 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_2.svrp , 689.74 , 683.07 , 0.967031 , 34.702 , 36.473 , 2 , 685 , 4.74 , 4.74 , 4.74 , 689.74 , 689.74 , 0 , 187 , 173 , 0.245902 , 44 , 0.632796 , 0 , 0 , 98 , 33.8655 , 38 , 0.111782 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 685.63 , 1.35388 , 0.053 , 8.098 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 958 , 393 , 0.177126 , 97 , 0.165948 , 73 , 0.188955 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 685.96 , 1.3064 , 36.524 , 38.136 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 380 , 226 , 0.153447 , 15 , 0.039811 , 0 , 0 , 52 , 36.0481 , 27 , 0.226816 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_3.svrp , 695.04 , 685.96 , 1.3064 , 36.778 , 42.292 , 2 , 689 , 6.04 , 5.96 , 6.04 , 695.04 , 695.04 , 0 , 867 , 205 , 0.179861 , 27 , 3.22868 , 0 , 0 , 52 , 36.3136 , 26 , 0.576815 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 632.48 , 0.551895 , 0.081 , 0.794 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 152 , 142 , 0.022652 , 18 , 0.033478 , 14 , 0.028929 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 635.97 , 0.0031447 , 32.585 , 33.09 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 1 , 165 , 0.42185 , 9 , 0.005869 , 0 , 0 , 68 , 31.8468 , 15 , 0.031244 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_4.svrp , 635.99 , 635.98 , 0.00157235 , 32.393 , 33.345 , 2 , 632 , 3.99 , 3.73 , 3.99 , 635.99 , 635.99 , 0 , 1 , 178 , 0.425827 , 14 , 0.221611 , 0 , 0 , 68 , 31.6303 , 14 , 0.065663 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 652.35 , 1.8048 , 0.039 , 3.757 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1027 , 207 , 0.106678 , 171 , 0.180767 , 21 , 0.188981 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 654.63 , 1.4616 , 56.792 , 65.754 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 808 , 378 , 1.0052 , 145 , 0.146945 , 0 , 0 , 897 , 47.0469 , 89 , 0.619507 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_5.svrp , 664.34 , 654.63 , 1.4616 , 56.846 , 73.458 , 2 , 652 , 12.34 , 11.65 , 12.34 , 664.34 , 664.34 , 0 , 1180 , 310 , 1.04085 , 150 , 8.49444 , 0 , 0 , 897 , 47.0675 , 54 , 0.82706 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 658.92 , 2.35908 , 0.081 , 11.424 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 1849 , 622 , 0.253956 , 270 , 0.261275 , 66 , 0.291556 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 666.07 , 1.29957 , 60.147 , 63.035 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 543 , 419 , 1.31308 , 63 , 0.073729 , 0 , 0 , 503 , 57.5204 , 63 , 0.313591 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_6.svrp , 674.84 , 665.59 , 1.3707 , 60.099 , 63.296 , 2 , 671 , 3.84 , 3.66 , 3.84 , 674.84 , 674.84 , 0 , 615 , 394 , 1.3759 , 56 , 0.560988 , 0 , 0 , 503 , 57.2867 , 63 , 0.297675 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 607.56 , 0.714095 , 0.125 , 1.688 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 93 , 203 , 0.041736 , 19 , 0.013611 , 9 , 0.024104 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 605.47 , 1.05568 , 29.686 , 32.631 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 777 , 251 , 0.145655 , 38 , 0.122616 , 0 , 0 , 11 , 29.2613 , 22 , 0.587463 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_7.svrp , 611.93 , 605.47 , 1.05568 , 29.574 , 32.439 , 2 , 604 , 7.93 , 7.73 , 7.93 , 611.93 , 611.93 , 0 , 437 , 241 , 0.106479 , 27 , 1.12509 , 0 , 0 , 11 , 29.1608 , 14 , 0.315736 , 1
SVRP-SET-PR , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 611.01 , 0.00981884 , 0.061 , 0.251 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 1 , 109 , 0.009742 , 4 , 0.003982 , 7 , 0.005329 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-FLOW , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 609.07 , 0.327295 , 28.156 , 28.639 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 24 , 157 , 0.06072 , 9 , 0.006179 , 0 , 0 , 23 , 27.7922 , 12 , 0.028029 , 1
SVRP-SRI-PR-SCENOPT_CUTS-FLOW , ./data/Jabali/k2/60_2_0.93_1_8.svrp , 611.07 , 609.07 , 0.327295 , 28.391 , 28.957 , 2 , 606 , 5.07 , 5.07 , 5.07 , 611.07 , 611.07 , 0 , 19 , 158 , 0.060648 , 4 , 0.056305 , 0 , 0 , 23 , 28.0522 , 8 , 0.022789 , 1
