Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n37-k5-scen-H666.svrp , 704.01 , 633.462 , 10.0209 , 60.092 , 1800.13 , 6 , 578 , 126.01 , 126.01 , 186.76 , 704.01 , 675.781 , 4.00972 , 137649 , 2301 , 26.75 , 552 , 17.999 , 0 , 0 , 8336 , 0.922498 , 1555 , 8.9267 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 697.49 , 552.067 , 20.8495 , 0.006 , 1800.09 , 5 , 537 , 160.49 , 160.49 , 198.78 , 697.49 , 597.665 , 14.312 , 40630 , 2039 , 10.6153 , 8708 , 263.125 , 8056 , 2.27227 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 683.03 , 639.11 , 6.43019 , 60.215 , 1532.33 , 5 , 634 , 49.03 , 49.03 , 129.62 , 683.03 , 682.963 , 0.00976263 , 150590 , 966 , 25.8574 , 1121 , 26.8706 , 0 , 0 , 2111 , 0.222377 , 1425 , 6.61443 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n37-k5-scen-L666.svrp , 683.03 , 639.866 , 6.31951 , 60.081 , 336.789 , 5 , 634 , 49.03 , 49.03 , 129.62 , 683.03 , 682.965 , 0.00952227 , 68950 , 692 , 9.73481 , 189 , 5.38798 , 0 , 0 , 2060 , 0.218421 , 571 , 3.27984 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1046.87 , 643.827 , 38.4998 , 0.042 , 1800.2 , 8 , 617 , 429.87 , 429.87 , 492.06 , 1046.87 , 684.091 , 34.6537 , 17630 , 1362 , 6.0223 , 7446 , 376.083 , 6484 , 1.575 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1081.22 , 866.99 , 19.8138 , 60.462 , 1800.21 , 8 , 721 , 360.22 , 360.22 , 424.17 , 1081.22 , 898.227 , 16.9246 , 79446 , 2704 , 24.3001 , 3489 , 138.099 , 0 , 0 , 1990 , 0.279814 , 4963 , 9.56696 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1065.46 , 868.392 , 18.496 , 60.064 , 1800.17 , 8 , 752 , 313.46 , 313.46 , 367.97 , 1065.46 , 908.111 , 14.7682 , 80209 , 3411 , 22.8773 , 2288 , 73.1077 , 0 , 0 , 1950 , 0.275814 , 4491 , 9.71206 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 1017.67 , 642.499 , 36.8657 , 0.031 , 1800.14 , 7 , 685 , 332.67 , 332.67 , 357.07 , 1017.67 , 679.035 , 33.2755 , 19910 , 1243 , 6.08973 , 9051 , 380.404 , 8730 , 1.80348 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 1053.92 , 886.842 , 15.853 , 60.414 , 1800.21 , 7 , 749 , 304.92 , 304.92 , 406.19 , 1053.92 , 907.515 , 13.8915 , 80508 , 2570 , 24.5637 , 3310 , 94.3182 , 0 , 0 , 2099 , 0.310091 , 5070 , 9.31421 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 1009.8 , 885.559 , 12.3035 , 60.254 , 1800.12 , 7 , 836 , 173.8 , 173.8 , 191.61 , 1009.8 , 914.21 , 9.46624 , 76245 , 3111 , 26.3551 , 1838 , 55.067 , 0 , 0 , 1954 , 0.308446 , 3799 , 9.34967 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1062.51 , 623.5 , 41.3182 , 0.241 , 1800.13 , 8 , 668 , 394.51 , 394.51 , 423.91 , 1062.51 , 711.864 , 33.0017 , 25155 , 1645 , 7.94377 , 7536 , 323.717 , 7112 , 2.20015 , 0 , 0 , 0 , 0 , 0
