Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 750.19 , 744.067 , 0.816237 , 60.743 , 73.362 , 2 , 746 , 4.19 , 4.19 , 4.33 , 750.19 , 750.19 , 0 , 1318 , 182 , 0.443846 , 67 , 5.03368 , 0 , 0 , 821 , 0.696532 , 70 , 1.12802 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.52 , 806.066 , 1.15925 , 0.12 , 11.516 , 2 , 810 , 5.52 , 5.52 , 6.13 , 815.52 , 815.452 , 0.00839092 , 1466 , 159 , 0.272467 , 80 , 8.05116 , 71 , 0.609116 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.52 , 809.18 , 0.777464 , 55.175 , 58.327 , 2 , 810 , 5.52 , 5.52 , 6.13 , 815.52 , 815.445 , 0.00925101 , 602 , 95 , 0.276219 , 42 , 1.52095 , 0 , 0 , 349 , 51.6566 , 53 , 0.448957 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.52 , 809.051 , 0.793245 , 57.618 , 61.678 , 2 , 810 , 5.52 , 5.52 , 6.13 , 815.52 , 815.452 , 0.00834614 , 860 , 125 , 0.376112 , 22 , 1.45182 , 0 , 0 , 349 , 54.1935 , 48 , 0.681193 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 764.91 , 759.218 , 0.744119 , 0.129 , 8.602 , 2 , 747 , 17.91 , 17.91 , 40.7 , 764.91 , 764.9 , 0.00130734 , 206 , 69 , 0.048401 , 83 , 7.05197 , 48 , 0.128299 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 764.91 , 761.296 , 0.472439 , 60.201 , 64.873 , 2 , 747 , 17.91 , 17.91 , 40.7 , 764.91 , 764.91 , 0 , 289 , 96 , 0.413018 , 70 , 3.09139 , 0 , 0 , 627 , 0.677167 , 71 , 0.247586 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 764.91 , 760.838 , 0.532385 , 60.201 , 65.853 , 2 , 747 , 17.91 , 17.91 , 40.7 , 764.91 , 764.856 , 0.00700276 , 618 , 101 , 0.509364 , 50 , 3.19565 , 0 , 0 , 623 , 0.668132 , 70 , 0.556071 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.92 , 698.494 , 3.6454 , 0.072 , 1800.05 , 2 , 719 , 5.92 , 5.92 , 6.84 , 724.92 , 718.266 , 0.917887 , 27562 , 643 , 5.99624 , 7589 , 699.788 , 1162 , 14.6484 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 723.77 , 703.675 , 2.77645 , 60.096 , 698.794 , 2 , 718 , 5.77 , 5.77 , 6.98 , 723.77 , 723.703 , 0.00931164 , 22510 , 550 , 6.18635 , 2233 , 112.556 , 0 , 0 , 183 , 57.9836 , 1702 , 21.6563 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 723.77 , 703.514 , 2.79875 , 59.577 , 559.589 , 2 , 718 , 5.77 , 5.77 , 6.98 , 723.77 , 723.698 , 0.00987936 , 41456 , 584 , 9.51919 , 667 , 29.1289 , 0 , 0 , 183 , 57.6828 , 746 , 32.2317 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 803.37 , 784.158 , 2.39139 , 0.073 , 780.687 , 2 , 794 , 9.37 , 9.37 , 10.5 , 803.37 , 803.3 , 0.00867611 , 18201 , 592 , 3.14873 , 4560 , 414.02 , 549 , 8.15847 , 0 , 0 , 0 , 0 , 1
