Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 741.28 , 727.689 , 1.83345 , 60.212 , 107.971 , 4 , 730 , 11.28 , 11.28 , 14.64 , 741.28 , 741.28 , 0 , 2192 , 1428 , 5.65249 , 135 , 0.711506 , 0 , 0 , 3106 , 2.67174 , 218 , 0.566906 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 801.51 , 780.878 , 2.57415 , 0.25 , 50.118 , 4 , 792 , 9.51 , 9.51 , 10.4 , 801.51 , 801.51 , 0 , 2680 , 1365 , 1.07862 , 251 , 0.975145 , 173 , 0.078214 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 801.51 , 789.275 , 1.52651 , 60.24 , 97.945 , 4 , 792 , 9.51 , 9.51 , 10.4 , 801.51 , 801.51 , 0 , 2629 , 1372 , 3.79326 , 144 , 0.422278 , 0 , 0 , 3071 , 2.33042 , 204 , 0.767967 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 801.51 , 789.079 , 1.5509 , 60.343 , 79.08 , 4 , 792 , 9.51 , 9.51 , 10.4 , 801.51 , 801.51 , 0 , 1572 , 897 , 3.22368 , 35 , 0.128069 , 0 , 0 , 2988 , 2.19398 , 111 , 0.497836 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 778.08 , 769.177 , 1.14423 , 0.158 , 4.155 , 4 , 773 , 5.08 , 5.08 , 5.16 , 778.08 , 778.08 , 1.26977e-09 , 614 , 361 , 0.184054 , 84 , 0.201602 , 68 , 0.018863 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 778.08 , 770.58 , 0.963874 , 40.876 , 43.323 , 4 , 773 , 5.08 , 5.08 , 5.16 , 778.08 , 778.08 , 0 , 567 , 335 , 1.0283 , 65 , 0.11687 , 0 , 0 , 1057 , 33.0053 , 101 , 0.158406 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 778.08 , 770.666 , 0.952852 , 42.457 , 43.995 , 4 , 773 , 5.08 , 5.08 , 5.16 , 778.08 , 778.08 , 0 , 202 , 259 , 0.901507 , 33 , 0.076325 , 0 , 0 , 1057 , 34.6389 , 77 , 0.054802 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 797.93 , 781.898 , 2.00919 , 0.26 , 26.096 , 4 , 789 , 8.93 , 8.93 , 10.28 , 797.93 , 797.93 , 0 , 2320 , 804 , 0.773689 , 167 , 0.494214 , 131 , 0.071854 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 797.93 , 789.395 , 1.06959 , 60.324 , 90.402 , 4 , 789 , 8.93 , 8.93 , 10.28 , 797.93 , 797.93 , 0 , 1638 , 968 , 6.27728 , 174 , 0.417066 , 0 , 0 , 1830 , 30.1484 , 216 , 0.534906 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 797.93 , 789.395 , 1.06959 , 60.18 , 88.635 , 4 , 789 , 8.93 , 8.93 , 9.37 , 797.93 , 797.93 , 0 , 1258 , 807 , 6.30079 , 98 , 0.345607 , 0 , 0 , 1830 , 29.7825 , 170 , 0.416584 , 1
