Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS+SRI , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 701.97 , 687.875 , 2.00792 , 60.724 , 280.294 , 3 , 665 , 36.97 , 36.97 , 92.48 , 701.97 , 701.904 , 0.0093329 , 15422 , 850 , 3.40904 , 1050 , 57.6752 , 0 , 0 , 1392 , 0.250007 , 762 , 6.63669 , 1
SRI* , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 701.97 , 687.987 , 1.99192 , 60.306 , 159.075 , 3 , 665 , 36.97 , 36.97 , 102.8 , 701.97 , 701.9 , 0.00999471 , 13685 , 585 , 2.65765 , 245 , 22.3355 , 0 , 0 , 1392 , 0.251202 , 326 , 4.81448 , 1
ILS , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 707.33 , 614.5 , 13.124 , 0.044 , 1800.19 , 3 , 619 , 88.33 , 88.33 , 144.2 , 707.33 , 655.167 , 7.37467 , 23040 , 1261 , 6.07207 , 7414 , 386.911 , 4716 , 6.77277 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 696.28 , 668.895 , 3.93305 , 60.109 , 415.888 , 3 , 687 , 9.28 , 9.28 , 9.35 , 696.28 , 696.211 , 0.00990475 , 18056 , 689 , 4.38062 , 1603 , 78.7009 , 0 , 0 , 2405 , 0.356369 , 1016 , 7.93026 , 1
SRI* , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 696.28 , 668.778 , 3.94991 , 60.115 , 325.86 , 3 , 687 , 9.28 , 9.28 , 9.35 , 696.28 , 696.221 , 0.00853807 , 28037 , 642 , 8.14329 , 322 , 16.1784 , 0 , 0 , 2338 , 0.34104 , 405 , 11.2905 , 1
ILS , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 758.69 , 671.493 , 11.4931 , 0.077 , 1800.14 , 3 , 675 , 83.69 , 83.69 , 89.57 , 758.69 , 687.704 , 9.35643 , 23331 , 1165 , 6.71815 , 6363 , 237.853 , 4954 , 6.84546 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 731.55 , 718.501 , 1.78373 , 60.261 , 255.628 , 3 , 715 , 16.55 , 16.55 , 66.51 , 731.55 , 731.478 , 0.00980533 , 25808 , 492 , 5.75791 , 805 , 32.6663 , 0 , 0 , 2425 , 0.458878 , 729 , 8.5982 , 1
SRI* , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 731.55 , 717.492 , 1.92166 , 60.18 , 143.895 , 3 , 715 , 16.55 , 16.55 , 66.63 , 731.55 , 731.489 , 0.00840035 , 17024 , 435 , 3.47591 , 273 , 8.08894 , 0 , 0 , 2409 , 0.45569 , 397 , 5.49327 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 742.67 , 642 , 13.5551 , 0.623 , 1800.21 , 3 , 608 , 134.67 , 134.67 , 165.37 , 742.67 , 666.395 , 10.2703 , 21158 , 1100 , 7.56782 , 6821 , 352.849 , 4804 , 9.81514 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 705.64 , 699.731 , 0.837337 , 60.192 , 103.536 , 3 , 704 , 1.64 , 1.64 , 1.64 , 705.64 , 705.574 , 0.00932004 , 4384 , 278 , 1.42886 , 358 , 20.7457 , 0 , 0 , 3164 , 0.990988 , 275 , 2.77467 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 705.64 , 699.951 , 0.806157 , 60.227 , 85.365 , 3 , 704 , 1.64 , 1.64 , 1.64 , 705.64 , 705.57 , 0.00986128 , 1810 , 226 , 0.806006 , 114 , 7.37895 , 0 , 0 , 3101 , 0.968901 , 147 , 1.17312 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 824.15 , 729.371 , 11.5002 , 0.045 , 1800.12 , 3 , 773 , 51.15 , 51.15 , 58.52 , 824.15 , 749.341 , 9.07712 , 19006 , 1003 , 5.54402 , 6127 , 318.058 , 4611 , 8.86924 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 785.99 , 770.297 , 1.99663 , 60.096 , 181.639 , 3 , 781 , 4.99 , 4.99 , 4.99 , 785.99 , 785.93 , 0.00763368 , 13856 , 415 , 3.98254 , 450 , 12.7827 , 0 , 0 , 2053 , 0.714547 , 496 , 8.7116 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 785.99 , 770.37 , 1.98726 , 60.41 , 198.304 , 3 , 781 , 4.99 , 4.99 , 4.99 , 785.99 , 785.912 , 0.00990299 , 30484 , 354 , 7.30176 , 239 , 5.92676 , 0 , 0 , 2026 , 0.707151 , 391 , 16.8941 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 706.49 , 657.93 , 6.87344 , 0.062 , 1800.1 , 3 , 687 , 19.49 , 19.49 , 62.68 , 706.49 , 686.755 , 2.79332 , 37997 , 776 , 10.167 , 5925 , 252.902 , 4717 , 15.555 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 704.93 , 697.91 , 0.995773 , 60.201 , 75.267 , 3 , 684 , 20.93 , 20.93 , 61.34 , 704.93 , 704.872 , 0.00819624 , 1451 , 99 , 0.278888 , 278 , 11.0864 , 0 , 0 , 1885 , 0.533691 , 63 , 0.669819 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 704.93 , 699.076 , 0.830503 , 60.305 , 65.12 , 3 , 684 , 20.93 , 20.93 , 61.34 , 704.93 , 704.913 , 0.00243986 , 635 , 92 , 0.228513 , 39 , 2.13006 , 0 , 0 , 1885 , 0.531736 , 58 , 0.327115 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 722.73 , 680 , 5.9123 , 0.061 , 1800.06 , 3 , 718 , 4.73 , 4.73 , 5.25 , 722.73 , 695.783 , 3.72847 , 25973 , 625 , 9.00553 , 5557 , 192.349 , 5247 , 11.43 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 722.73 , 718.72 , 0.554821 , 58.196 , 59.462 , 3 , 718 , 4.73 , 4.73 , 5.25 , 722.73 , 722.704 , 0.00366215 , 500 , 73 , 0.330287 , 21 , 0.269968 , 0 , 0 , 590 , 52.4455 , 58 , 0.275029 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 722.73 , 718.72 , 0.554821 , 58.412 , 59.242 , 3 , 718 , 4.73 , 4.73 , 5.25 , 722.73 , 722.686 , 0.0061246 , 293 , 67 , 0.293015 , 12 , 0.128273 , 0 , 0 , 590 , 52.6169 , 48 , 0.160491 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 739.84 , 699.053 , 5.51301 , 0.033 , 1800.07 , 3 , 707 , 32.84 , 32.84 , 77.7 , 739.84 , 716.357 , 3.17405 , 30109 , 867 , 11.9714 , 4798 , 171.037 , 4471 , 12.7615 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 737.4 , 732.65 , 0.644093 , 60.288 , 66.555 , 3 , 734 , 3.4 , 3.4 , 63.9 , 737.4 , 737.4 , 0 , 422 , 110 , 0.284292 , 115 , 3.77568 , 0 , 0 , 2713 , 0.826085 , 89 , 0.261954 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 737.4 , 730.891 , 0.882694 , 60.204 , 63.985 , 3 , 734 , 3.4 , 3.4 , 63.9 , 737.4 , 737.335 , 0.00879604 , 709 , 137 , 0.358641 , 43 , 1.46942 , 0 , 0 , 2798 , 0.84031 , 67 , 0.405036 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 788.04 , 705.176 , 10.5152 , 0.048 , 1800.19 , 3 , 710 , 78.04 , 78.04 , 87.39 , 788.04 , 723.851 , 8.14544 , 18408 , 1171 , 4.64514 , 7177 , 592.993 , 2827 , 8.08871 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 750.35 , 740.213 , 1.35103 , 60.297 , 75.681 , 3 , 748 , 2.35 , 2.35 , 2.35 , 750.35 , 750.285 , 0.00863047 , 3469 , 130 , 0.905619 , 126 , 5.75486 , 0 , 0 , 2080 , 0.677083 , 124 , 1.91197 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 750.35 , 739.741 , 1.41381 , 60.413 , 73.732 , 3 , 748 , 2.35 , 2.35 , 2.35 , 750.35 , 750.287 , 0.0084598 , 3522 , 139 , 0.955264 , 37 , 2.56807 , 0 , 0 , 2020 , 0.648345 , 76 , 1.96504 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 759.41 , 671.792 , 11.5376 , 0.302 , 1800.32 , 3 , 687 , 72.41 , 72.41 , 133.52 , 759.41 , 692.06 , 8.86878 , 16614 , 1347 , 4.01912 , 7365 , 697.061 , 1615 , 7.05601 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 730.28 , 724.169 , 0.836747 , 60.184 , 79.151 , 3 , 718 , 12.28 , 12.28 , 55.95 , 730.28 , 730.28 , 0 , 888 , 170 , 0.364643 , 154 , 12.112 , 0 , 0 , 2420 , 0.720425 , 110 , 0.684795 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 730.28 , 722.965 , 1.00171 , 60.474 , 65.647 , 3 , 718 , 12.28 , 12.28 , 55.95 , 730.28 , 730.224 , 0.00769762 , 753 , 159 , 0.303121 , 48 , 2.62333 , 0 , 0 , 2420 , 0.720046 , 72 , 0.458205 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 824.16 , 749.917 , 9.00836 , 0.084 , 1800.09 , 3 , 792 , 32.16 , 32.16 , 91.77 , 824.16 , 770.526 , 6.50772 , 23417 , 1689 , 8.3859 , 5648 , 372.784 , 3804 , 10.3248 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 799.33 , 792.8 , 0.816892 , 60.045 , 79.417 , 3 , 795 , 4.33 , 4.33 , 4.61 , 799.33 , 799.33 , 0 , 1001 , 213 , 0.325217 , 179 , 6.11532 , 0 , 0 , 1674 , 0.596401 , 166 , 0.70401 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 799.33 , 791.465 , 0.983963 , 60.466 , 69.84 , 3 , 795 , 4.33 , 4.33 , 4.61 , 799.33 , 799.308 , 0.00279064 , 706 , 181 , 0.269502 , 51 , 3.86133 , 0 , 0 , 1674 , 0.596767 , 87 , 0.443808 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_8.svrp , 788.38 , 697.613 , 11.5131 , 0.248 , 1800.28 , 3 , 721 , 67.38 , 67.38 , 101.73 , 788.38 , 716.442 , 9.12479 , 25360 , 1314 , 6.85955 , 7308 , 636.914 , 2201 , 10.8657 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_8.svrp , 761.6 , 732.642 , 3.80227 , 60.142 , 547.422 , 3 , 733 , 28.6 , 28.6 , 31.3 , 761.6 , 761.525 , 0.00980419 , 53411 , 534 , 9.92758 , 1235 , 34.5127 , 0 , 0 , 2746 , 0.723223 , 1180 , 28.1626 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_8.svrp , 761.6 , 733.877 , 3.64012 , 60.185 , 1789.6 , 3 , 733 , 28.6 , 28.6 , 31.3 , 761.6 , 761.525 , 0.00983602 , 219564 , 782 , 47.0404 , 298 , 17.3038 , 0 , 0 , 2746 , 0.734086 , 648 , 100.436 , 1
ILS , ./data/Jabali/k3/70_3_0.85_1_9.svrp , 711.1 , 671.646 , 5.54835 , 0.056 , 1800.06 , 3 , 707 , 4.1 , 4.1 , 4.58 , 711.1 , 688.681 , 3.15273 , 30755 , 862 , 10.1019 , 4935 , 165.448 , 4430 , 12.9894 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.85_1_9.svrp , 705.17 , 702.845 , 0.329709 , 60.219 , 60.768 , 3 , 701 , 4.17 , 4.17 , 4.65 , 705.17 , 705.17 , 0 , 54 , 53 , 0.209198 , 11 , 0.160177 , 0 , 0 , 2191 , 0.756741 , 34 , 0.046739 , 1
SRI* , ./data/Jabali/k3/70_3_0.85_1_9.svrp , 705.17 , 702.612 , 0.362817 , 60.209 , 60.706 , 3 , 701 , 4.17 , 4.17 , 4.65 , 705.17 , 705.17 , 0 , 61 , 55 , 0.204204 , 2 , 0.017985 , 0 , 0 , 2135 , 0.739955 , 27 , 0.046553 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_0.svrp , 801.66 , 718.534 , 10.3693 , 0.041 , 1800.16 , 3 , 738 , 63.66 , 63.66 , 83.62 , 801.66 , 745.028 , 7.06429 , 25315 , 1106 , 7.56686 , 5841 , 374.999 , 3924 , 11.2531 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_0.svrp , 781.91 , 763.37 , 2.37108 , 60.147 , 151.513 , 3 , 758 , 23.91 , 23.91 , 55.6 , 781.91 , 781.837 , 0.00931087 , 15927 , 373 , 3.31492 , 406 , 13.7214 , 0 , 0 , 1758 , 0.487804 , 414 , 7.8027 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_0.svrp , 781.91 , 762.009 , 2.54522 , 60.115 , 158.787 , 3 , 758 , 23.91 , 23.91 , 55.6 , 781.91 , 781.832 , 0.00996265 , 17590 , 394 , 3.70606 , 172 , 7.11944 , 0 , 0 , 1776 , 0.489298 , 274 , 8.61325 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_1.svrp , 754.2 , 690.172 , 8.48955 , 0.052 , 1800.1 , 3 , 698 , 56.2 , 56.2 , 87.13 , 754.2 , 704.918 , 6.53439 , 14832 , 922 , 4.83985 , 5938 , 299.275 , 4794 , 7.04651 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_1.svrp , 747.51 , 720.886 , 3.56169 , 60.209 , 1800.16 , 3 , 744 , 3.51 , 3.51 , 4.15 , 747.51 , 739.634 , 1.0536 , 58784 , 1274 , 22.0715 , 2920 , 112.938 , 0 , 0 , 1849 , 0.616723 , 2330 , 40.177 , 0
SRI* , ./data/Jabali/k3/70_3_0.88_1_1.svrp , 746.53 , 721.229 , 3.3891 , 60.376 , 1800.12 , 3 , 743 , 3.53 , 3.53 , 4.02 , 746.53 , 739.234 , 0.977359 , 96665 , 1347 , 33.9351 , 1189 , 39.8502 , 0 , 0 , 1719 , 0.588949 , 1604 , 63.2205 , 0
ILS , ./data/Jabali/k3/70_3_0.88_1_2.svrp , 820.21 , 753 , 8.19424 , 0.058 , 1800.3 , 3 , 743 , 77.21 , 77.21 , 121.51 , 820.21 , 768.536 , 6.30013 , 19446 , 1090 , 6.14029 , 5329 , 324.987 , 3732 , 8.90627 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_2.svrp , 802.64 , 788.298 , 1.7869 , 60.092 , 103.751 , 3 , 768 , 34.64 , 34.64 , 48.37 , 802.64 , 802.562 , 0.00977135 , 9855 , 261 , 1.95481 , 320 , 11.0703 , 0 , 0 , 2630 , 0.918496 , 297 , 4.97687 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_2.svrp , 802.64 , 787.212 , 1.9221 , 60.429 , 116.455 , 3 , 768 , 34.64 , 34.64 , 48.37 , 802.64 , 802.563 , 0.00962723 , 16380 , 358 , 3.18356 , 130 , 5.27158 , 0 , 0 , 2546 , 0.901341 , 244 , 8.6649 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_3.svrp , 786.37 , 729.374 , 7.248 , 0.063 , 1800.16 , 3 , 744 , 42.37 , 42.37 , 48.28 , 786.37 , 740.704 , 5.80722 , 20500 , 1085 , 6.42011 , 5770 , 362.326 , 4004 , 9.08357 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_3.svrp , 771.04 , 760.032 , 1.42769 , 60.248 , 79.964 , 3 , 766 , 5.04 , 5.04 , 5.16 , 771.04 , 770.967 , 0.00945979 , 3384 , 158 , 0.691403 , 191 , 9.16722 , 0 , 0 , 2349 , 0.66151 , 172 , 2.02298 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_3.svrp , 771.04 , 759.792 , 1.45884 , 60.109 , 76.975 , 3 , 766 , 5.04 , 5.04 , 5.16 , 771.04 , 770.983 , 0.00738808 , 2166 , 147 , 0.513967 , 95 , 7.39655 , 0 , 0 , 2359 , 0.653798 , 122 , 1.30071 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_4.svrp , 745.11 , 656.753 , 11.8583 , 0.051 , 1800.23 , 3 , 659 , 86.11 , 84.91 , 174.25 , 745.11 , 671.08 , 9.93541 , 17936 , 1039 , 5.30617 , 6915 , 412.623 , 4529 , 8.32734 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_4.svrp , 717.51 , 707.391 , 1.41035 , 60.153 , 96.058 , 3 , 673 , 44.51 , 44.51 , 118.23 , 717.51 , 717.44 , 0.00975596 , 4687 , 234 , 0.923832 , 258 , 15.4147 , 0 , 0 , 1558 , 0.436489 , 204 , 2.713 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_4.svrp , 717.51 , 708.96 , 1.19159 , 60.598 , 82.11 , 3 , 673 , 44.51 , 44.51 , 118.23 , 717.51 , 717.439 , 0.00991252 , 3137 , 163 , 0.702635 , 83 , 7.5775 , 0 , 0 , 1588 , 0.449523 , 98 , 1.87528 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_5.svrp , 794.91 , 721.4 , 9.24759 , 0.035 , 1800.09 , 3 , 717 , 77.91 , 77.91 , 111.96 , 794.91 , 738 , 7.1593 , 20935 , 815 , 6.64815 , 6522 , 309.076 , 5203 , 9.47427 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_5.svrp , 775.98 , 764.371 , 1.49607 , 60.168 , 75.621 , 3 , 755 , 20.98 , 20.98 , 40.96 , 775.98 , 775.905 , 0.00960153 , 1714 , 136 , 0.669513 , 234 , 6.99641 , 0 , 0 , 2777 , 1.06558 , 281 , 0.910316 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_5.svrp , 775.98 , 764.564 , 1.47122 , 60.211 , 86.568 , 3 , 755 , 20.98 , 20.98 , 40.96 , 775.98 , 775.92 , 0.00775192 , 3052 , 253 , 1.0089 , 144 , 7.96792 , 0 , 0 , 2777 , 1.0794 , 219 , 1.76967 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_6.svrp , 784.67 , 689.5 , 12.1287 , 0.06 , 1800.1 , 3 , 747 , 37.67 , 37.67 , 58.79 , 784.67 , 704.449 , 10.2236 , 16756 , 1405 , 5.47426 , 5364 , 384.223 , 3069 , 7.53139 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_6.svrp , 727.13 , 719.985 , 0.982602 , 60.537 , 63.924 , 3 , 724 , 3.13 , 3.13 , 3.41 , 727.13 , 727.101 , 0.0039539 , 800 , 126 , 0.402575 , 31 , 0.798258 , 0 , 0 , 2245 , 0.793971 , 85 , 0.399552 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_6.svrp , 727.13 , 719.287 , 1.07859 , 60.339 , 68.435 , 3 , 724 , 3.13 , 3.13 , 3.41 , 727.13 , 727.13 , 0 , 920 , 167 , 0.484456 , 42 , 1.95031 , 0 , 0 , 2275 , 0.784489 , 98 , 0.620861 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_7.svrp , 852.85 , 759.5 , 10.9457 , 0.061 , 1800.22 , 3 , 750 , 102.85 , 102.85 , 151.86 , 852.85 , 772.991 , 9.36376 , 19672 , 1502 , 4.78763 , 6517 , 576.148 , 2525 , 8.59163 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_7.svrp , 811.84 , 796.939 , 1.83544 , 60.111 , 170.623 , 3 , 805 , 6.84 , 6.84 , 6.96 , 811.84 , 811.759 , 0.00993389 , 12451 , 466 , 2.34255 , 607 , 26.7808 , 0 , 0 , 2068 , 0.758522 , 631 , 6.92787 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_7.svrp , 811.84 , 796.517 , 1.88745 , 60.419 , 183.02 , 3 , 805 , 6.84 , 6.84 , 6.96 , 811.84 , 811.759 , 0.00993392 , 16130 , 663 , 3.75677 , 189 , 19.9431 , 0 , 0 , 1969 , 0.733675 , 392 , 9.16084 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_8.svrp , 775.16 , 716.555 , 7.56042 , 0.055 , 1800.24 , 3 , 695 , 80.16 , 80.16 , 149.8 , 775.16 , 753.895 , 2.74332 , 25436 , 903 , 6.73793 , 6497 , 457.091 , 3167 , 10.1078 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_8.svrp , 775.11 , 759.199 , 2.05277 , 60.101 , 495.429 , 3 , 724 , 51.11 , 51.11 , 75.4 , 775.11 , 775.033 , 0.00998842 , 35055 , 346 , 4.15496 , 2348 , 256.125 , 0 , 0 , 2180 , 0.611769 , 241 , 18.141 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_8.svrp , 775.11 , 759.181 , 2.05501 , 60.409 , 131.611 , 3 , 724 , 51.11 , 51.11 , 75.4 , 775.11 , 775.04 , 0.00903072 , 20343 , 311 , 2.97393 , 134 , 14.0543 , 0 , 0 , 2150 , 0.615475 , 176 , 10.4135 , 1
ILS , ./data/Jabali/k3/70_3_0.88_1_9.svrp , 826.64 , 754.927 , 8.67523 , 0.055 , 1800.14 , 3 , 768 , 58.64 , 58.64 , 62.35 , 826.64 , 764.372 , 7.53264 , 20419 , 1212 , 8.12527 , 5487 , 286.196 , 4505 , 9.33909 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.88_1_9.svrp , 794.94 , 789.666 , 0.663452 , 60.199 , 67.328 , 3 , 791 , 3.94 , 3.94 , 3.94 , 794.94 , 794.887 , 0.00669557 , 332 , 79 , 0.601862 , 102 , 3.21139 , 0 , 0 , 606 , 48.5449 , 134 , 0.23271 , 1
SRI* , ./data/Jabali/k3/70_3_0.88_1_9.svrp , 794.94 , 790.233 , 0.592151 , 60.135 , 65.561 , 3 , 791 , 3.94 , 3.94 , 4.03 , 794.94 , 794.94 , 0 , 317 , 103 , 0.588863 , 48 , 1.31431 , 0 , 0 , 606 , 48.4729 , 92 , 0.2039 , 1
ILS , ./data/Jabali/k3/70_3_0.90_1_0.svrp , 828.94 , 731.401 , 11.7668 , 0.016 , 1800.12 , 3 , 753 , 75.94 , 75.94 , 124.94 , 828.94 , 752.121 , 9.2671 , 16679 , 1163 , 5.34963 , 6502 , 414.561 , 3790 , 7.61248 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_0.svrp , 799.63 , 774.547 , 3.13681 , 60.22 , 1800.17 , 3 , 763 , 36.63 , 36.63 , 64.76 , 799.63 , 797.98 , 0.206363 , 58705 , 992 , 15.4045 , 2697 , 111.894 , 0 , 0 , 1857 , 0.888474 , 2066 , 33.2494 , 0
SRI* , ./data/Jabali/k3/70_3_0.90_1_0.svrp , 800.31 , 774.736 , 3.19546 , 60.23 , 1800.14 , 3 , 783 , 17.31 , 17.31 , 19.3 , 800.31 , 795.78 , 0.56603 , 151911 , 1025 , 42.0843 , 651 , 27.5316 , 0 , 0 , 1868 , 0.904337 , 1006 , 82.0517 , 0
ILS , ./data/Jabali/k3/70_3_0.90_1_1.svrp , 786.02 , 684.411 , 12.9271 , 0.122 , 1800.1 , 3 , 716 , 70.02 , 70.02 , 89.38 , 786.02 , 701.715 , 10.7255 , 20405 , 1060 , 6.3924 , 5588 , 257.848 , 4477 , 9.45596 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_1.svrp , 749.94 , 728.935 , 2.80088 , 60.369 , 470.162 , 3 , 742 , 7.94 , 7.94 , 7.94 , 749.94 , 749.87 , 0.00928628 , 40670 , 580 , 10.6252 , 662 , 20.0879 , 0 , 0 , 2208 , 0.793052 , 792 , 21.5167 , 1
SRI* , ./data/Jabali/k3/70_3_0.90_1_1.svrp , 749.94 , 730.901 , 2.53875 , 60.089 , 508.637 , 3 , 742 , 7.94 , 7.94 , 7.94 , 749.94 , 749.868 , 0.00961168 , 41589 , 661 , 11.8679 , 470 , 17.2024 , 0 , 0 , 2208 , 0.792746 , 654 , 23.8373 , 1
ILS , ./data/Jabali/k3/70_3_0.90_1_2.svrp , 787.26 , 680.5 , 13.561 , 0.048 , 1800.11 , 3 , 707 , 80.26 , 80.26 , 89.58 , 787.26 , 705.295 , 10.4115 , 27632 , 1087 , 8.70301 , 7038 , 308.016 , 4821 , 12.1964 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_2.svrp , 758.54 , 733.318 , 3.32504 , 60.283 , 375.76 , 3 , 696 , 62.54 , 62.54 , 155.61 , 758.54 , 758.471 , 0.00906905 , 20791 , 509 , 4.41798 , 1445 , 76.6399 , 0 , 0 , 1679 , 0.469391 , 982 , 12.4674 , 1
SRI* , ./data/Jabali/k3/70_3_0.90_1_2.svrp , 758.54 , 732.958 , 3.37259 , 60.377 , 696.96 , 3 , 696 , 62.54 , 62.54 , 155.55 , 758.54 , 758.466 , 0.00971371 , 46231 , 794 , 12.1672 , 667 , 35.8786 , 0 , 0 , 1652 , 0.45994 , 768 , 27.1102 , 1
ILS , ./data/Jabali/k3/70_3_0.90_1_3.svrp , 741.12 , 664.473 , 10.342 , 0.066 , 1800.11 , 3 , 679 , 62.12 , 62.12 , 83.04 , 741.12 , 676.032 , 8.78242 , 18293 , 1106 , 5.32161 , 6209 , 407.689 , 3107 , 8.04531 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_3.svrp , 713.36 , 699.162 , 1.99033 , 60.073 , 181.658 , 3 , 700 , 13.36 , 13.36 , 34.78 , 713.36 , 713.291 , 0.00965229 , 15186 , 316 , 3.06355 , 692 , 32.8498 , 0 , 0 , 2234 , 0.788398 , 604 , 7.65928 , 1
SRI* , ./data/Jabali/k3/70_3_0.90_1_3.svrp , 713.36 , 699.354 , 1.96335 , 60.234 , 143.041 , 3 , 700 , 13.36 , 13.36 , 34.78 , 713.36 , 713.291 , 0.00961362 , 17562 , 354 , 3.2271 , 161 , 6.52222 , 0 , 0 , 2284 , 0.79433 , 253 , 8.5838 , 1
